 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   7,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.595E+02  9.68336E-01  1.42514E-14  1.23624E-14  1.55704E-14  1.28540E-14
  1.600E+02  9.69846E-01  1.40941E-14  1.22336E-14  1.51822E-14  1.25350E-14
  1.605E+02  9.71321E-01  1.39412E-14  1.21083E-14  1.47946E-14  1.22165E-14
  1.610E+02  9.72759E-01  1.37924E-14  1.19863E-14  1.44077E-14  1.18983E-14
  1.615E+02  9.74162E-01  1.36478E-14  1.18677E-14  1.40213E-14  1.15805E-14
  1.620E+02  9.75528E-01  1.35072E-14  1.17524E-14  1.36356E-14  1.12632E-14
  1.625E+02  9.76858E-01  1.33707E-14  1.16405E-14  1.32504E-14  1.09461E-14
  1.630E+02  9.78152E-01  1.32383E-14  1.15319E-14  1.28657E-14  1.06295E-14
  1.635E+02  9.79410E-01  1.31100E-14  1.14267E-14  1.24816E-14  1.03132E-14
  1.640E+02  9.80631E-01  1.29858E-14  1.13247E-14  1.20980E-14  9.99718E-15
  1.645E+02  9.81815E-01  1.28657E-14  1.12261E-14  1.17149E-14  9.68151E-15
  1.650E+02  9.82963E-01  1.27495E-14  1.11307E-14  1.13323E-14  9.36616E-15
  1.655E+02  9.84074E-01  1.26373E-14  1.10385E-14  1.09501E-14  9.05112E-15
  1.660E+02  9.85148E-01  1.25290E-14  1.09496E-14  1.05684E-14  8.73636E-15
  1.665E+02  9.86185E-01  1.24246E-14  1.08640E-14  1.01872E-14  8.42188E-15
  1.670E+02  9.87185E-01  1.23242E-14  1.07815E-14  9.80634E-15  8.10767E-15
  1.675E+02  9.88148E-01  1.22278E-14  1.07023E-14  9.42590E-15  7.79373E-15
  1.680E+02  9.89074E-01  1.21354E-14  1.06263E-14  9.04585E-15  7.48003E-15
  1.685E+02  9.89962E-01  1.20468E-14  1.05534E-14  8.66618E-15  7.16658E-15
  1.690E+02  9.90814E-01  1.19620E-14  1.04837E-14  8.28685E-15  6.85335E-15
  1.695E+02  9.91627E-01  1.18810E-14  1.04172E-14  7.90787E-15  6.54034E-15
  1.700E+02  9.92404E-01  1.18039E-14  1.03538E-14  7.52921E-15  6.22754E-15
  1.705E+02  9.93143E-01  1.17306E-14  1.02936E-14  7.15086E-15  5.91494E-15
  1.710E+02  9.93844E-01  1.16612E-14  1.02366E-14  6.77279E-15  5.60253E-15
  1.715E+02  9.94508E-01  1.15957E-14  1.01826E-14  6.39501E-15  5.29030E-15
  1.720E+02  9.95134E-01  1.15341E-14  1.01318E-14  6.01749E-15  4.97823E-15
  1.725E+02  9.95722E-01  1.14761E-14  1.00841E-14  5.64021E-15  4.66633E-15
  1.730E+02  9.96273E-01  1.14218E-14  1.00395E-14  5.26316E-15  4.35457E-15
  1.735E+02  9.96786E-01  1.13713E-14  9.99803E-15  4.88633E-15  4.04295E-15
  1.740E+02  9.97261E-01  1.13245E-14  9.95962E-15  4.50969E-15  3.73146E-15
  1.745E+02  9.97698E-01  1.12816E-14  9.92432E-15  4.13324E-15  3.42009E-15
  1.750E+02  9.98097E-01  1.12426E-14  9.89213E-15  3.75696E-15  3.10883E-15
  1.755E+02  9.98459E-01  1.12073E-14  9.86302E-15  3.38083E-15  2.79766E-15
  1.760E+02  9.98782E-01  1.11757E-14  9.83697E-15  3.00484E-15  2.48659E-15
  1.765E+02  9.99067E-01  1.11477E-14  9.81398E-15  2.62897E-15  2.17559E-15
  1.770E+02  9.99315E-01  1.11234E-14  9.79403E-15  2.25320E-15  1.86467E-15
  1.775E+02  9.99524E-01  1.11027E-14  9.77716E-15  1.87753E-15  1.55380E-15
  1.780E+02  9.99695E-01  1.10860E-14  9.76338E-15  1.50193E-15  1.24298E-15
  1.785E+02  9.99829E-01  1.10731E-14  9.75270E-15  1.12639E-15  9.32199E-16
  1.790E+02  9.99924E-01  1.10641E-14  9.74510E-15  7.50900E-16  6.21449E-16
  1.795E+02  9.99981E-01  1.10588E-14  9.74056E-15  3.75441E-16  3.10719E-16
  1.800E+02  1.00000E+00  1.10572E-14  9.73906E-15  5.26868E-30  4.36043E-30
