 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  I,  Z =  53,  atomic weight = 1.26904E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.37703E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 53
 #
 # Electron density: Read from file z_053.den   
 #                   Number of data points =  749
 #                   Volume integral = 5.30000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 5.80420E-18 cm**2 = 2.07272E-01 a0**2
 # 1st transport cross section = 2.49328E-22 cm**2 = 8.90365E-06 a0**2
 # 2nd transport cross section = 6.90065E-22 cm**2 = 2.46427E-05 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.450E+01  1.59262E-02  3.71502E-21  1.32666E-04  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  3.47867E-21  1.24226E-04  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  3.26107E-21  1.16455E-04  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  3.06045E-21  1.09291E-04  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  2.87524E-21  1.02677E-04  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  2.70402E-21  9.65622E-05  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  2.54554E-21  9.09028E-05  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  2.39867E-21  8.56579E-05  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  2.26239E-21  8.07914E-05  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  2.13580E-21  7.62708E-05  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  2.01808E-21  7.20668E-05  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  1.90848E-21  6.81529E-05  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  1.80633E-21  6.45052E-05  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  1.71104E-21  6.11022E-05  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  1.62204E-21  5.79242E-05  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  1.53885E-21  5.49534E-05  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  1.46102E-21  5.21739E-05  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  1.38812E-21  4.95707E-05  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  1.31979E-21  4.71306E-05 -1.49727E-04  1.0E-07
  1.925E+01  2.79555E-02  1.25568E-21  4.48413E-05 -1.67201E-04  1.0E-07
  1.950E+01  2.86793E-02  1.19549E-21  4.26917E-05 -1.85312E-04  1.0E-07
  1.975E+01  2.94120E-02  1.13892E-21  4.06716E-05 -2.04120E-04  1.0E-07
  2.000E+01  3.01537E-02  1.08572E-21  3.87716E-05 -2.23584E-04  1.0E-07
  2.025E+01  3.09043E-02  1.03564E-21  3.69833E-05 -2.43744E-04  1.0E-07
  2.050E+01  3.16639E-02  9.88465E-22  3.52987E-05 -2.64582E-04  1.0E-07
  2.075E+01  3.24324E-02  9.43995E-22  3.37107E-05 -2.86103E-04  1.0E-07
  2.100E+01  3.32098E-02  9.02043E-22  3.22126E-05 -3.08318E-04  1.0E-07
  2.125E+01  3.39961E-02  8.62439E-22  3.07982E-05 -3.31209E-04  1.0E-07
  2.150E+01  3.47912E-02  8.25023E-22  2.94621E-05 -3.54804E-04  1.0E-07
  2.175E+01  3.55952E-02  7.89652E-22  2.81990E-05 -3.79091E-04  1.0E-07
  2.200E+01  3.64081E-02  7.56192E-22  2.70041E-05 -4.04085E-04  1.0E-07
  2.225E+01  3.72297E-02  7.24518E-22  2.58730E-05 -4.29786E-04  1.0E-07
  2.250E+01  3.80602E-02  6.94517E-22  2.48016E-05 -4.56197E-04  1.0E-07
  2.275E+01  3.88995E-02  6.66082E-22  2.37862E-05 -4.83339E-04  1.0E-07
  2.300E+01  3.97476E-02  6.39115E-22  2.28232E-05 -5.11204E-04  1.0E-07
  2.325E+01  4.06044E-02  6.13525E-22  2.19094E-05 -5.39810E-04  1.0E-07
  2.350E+01  4.14700E-02  5.89228E-22  2.10417E-05 -5.69151E-04  1.0E-07
  2.375E+01  4.23443E-02  5.66145E-22  2.02174E-05 -5.99234E-04  1.0E-07
  2.400E+01  4.32273E-02  5.44204E-22  1.94339E-05 -6.30065E-04  1.0E-07
  2.425E+01  4.41190E-02  5.23336E-22  1.86887E-05 -6.61635E-04  1.0E-07
  2.450E+01  4.50194E-02  5.03479E-22  1.79795E-05 -6.93948E-04  1.0E-07
  2.475E+01  4.59284E-02  4.84573E-22  1.73044E-05 -7.26995E-04  1.0E-07
  2.500E+01  4.68461E-02  4.66563E-22  1.66613E-05 -7.60788E-04  1.0E-07
  2.550E+01  4.87074E-02  4.33033E-22  1.54639E-05 -8.30613E-04  1.0E-07
  2.600E+01  5.06030E-02  4.02519E-22  1.43742E-05 -9.03443E-04  1.0E-07
  2.650E+01  5.25328E-02  3.74697E-22  1.33807E-05 -9.79343E-04  1.0E-07
  2.700E+01  5.44967E-02  3.49284E-22  1.24732E-05 -1.05834E-03  1.0E-07
  2.750E+01  5.64946E-02  3.26031E-22  1.16428E-05 -1.14045E-03  1.0E-07
  2.800E+01  5.85262E-02  3.04719E-22  1.08817E-05 -1.22567E-03  1.0E-07
  2.850E+01  6.05914E-02  2.85153E-22  1.01830E-05 -1.31397E-03  1.0E-07
  2.900E+01  6.26901E-02  2.67164E-22  9.54060E-06 -1.40537E-03  1.0E-07
  2.950E+01  6.48222E-02  2.50599E-22  8.94904E-06 -1.49987E-03  1.0E-07
  3.000E+01  6.69873E-02  2.35322E-22  8.40352E-06 -1.59755E-03  1.0E-07
  3.050E+01  6.91854E-02  2.21216E-22  7.89975E-06 -1.69842E-03  1.0E-07
  3.100E+01  7.14163E-02  2.08171E-22  7.43391E-06 -1.80246E-03  1.0E-07
  3.150E+01  7.36799E-02  1.96092E-22  7.00258E-06 -1.90970E-03  1.0E-07
  3.200E+01  7.59760E-02  1.84894E-22  6.60268E-06 -2.02008E-03  1.0E-07
  3.250E+01  7.83043E-02  1.74499E-22  6.23148E-06 -2.13362E-03  1.0E-07
  3.300E+01  8.06647E-02  1.64838E-22  5.88649E-06 -2.25035E-03  1.0E-07
  3.350E+01  8.30571E-02  1.55850E-22  5.56550E-06 -2.37025E-03  1.0E-07
  3.400E+01  8.54812E-02  1.47478E-22  5.26652E-06 -2.49344E-03  1.0E-07
  3.450E+01  8.79369E-02  1.39671E-22  4.98773E-06 -2.61977E-03  1.0E-07
  3.500E+01  9.04240E-02  1.32383E-22  4.72748E-06 -2.74939E-03  1.0E-07
  3.550E+01  9.29422E-02  1.25573E-22  4.48430E-06 -2.88203E-03  1.0E-07
  3.600E+01  9.54915E-02  1.19204E-22  4.25684E-06 -3.01831E-03  1.0E-07
  3.650E+01  9.80716E-02  1.13240E-22  4.04388E-06 -3.15706E-03  1.0E-07
  3.700E+01  1.00682E-01  1.07651E-22  3.84430E-06 -3.29975E-03  1.0E-07
  3.750E+01  1.03323E-01  1.02409E-22  3.65711E-06 -3.44523E-03  1.0E-07
  3.800E+01  1.05995E-01  9.74882E-23  3.48137E-06 -3.59413E-03  1.0E-07
  3.850E+01  1.08696E-01  9.28641E-23  3.31624E-06 -3.74615E-03  1.0E-07
  3.900E+01  1.11427E-01  8.85154E-23  3.16094E-06 -3.90141E-03  1.0E-07
  3.950E+01  1.14188E-01  8.44224E-23  3.01478E-06 -4.05988E-03  1.0E-07
  4.000E+01  1.16978E-01  8.05670E-23  2.87710E-06 -4.22156E-03  1.0E-07
  4.050E+01  1.19797E-01  7.69326E-23  2.74731E-06 -4.38648E-03  1.0E-07
  4.100E+01  1.22645E-01  7.35040E-23  2.62487E-06 -4.55459E-03  1.0E-07
  4.150E+01  1.25522E-01  7.02672E-23  2.50929E-06 -4.72590E-03  1.0E-07
  4.200E+01  1.28428E-01  6.72091E-23  2.40008E-06 -4.90042E-03  1.0E-07
  4.250E+01  1.31361E-01  6.43179E-23  2.29684E-06 -5.07815E-03  1.0E-07
  4.300E+01  1.34323E-01  6.15826E-23  2.19915E-06 -5.25913E-03  1.0E-07
  4.350E+01  1.37313E-01  5.89930E-23  2.10668E-06 -5.44331E-03  1.0E-07
  4.400E+01  1.40330E-01  5.65398E-23  2.01907E-06 -5.63071E-03  1.0E-07
  4.450E+01  1.43375E-01  5.42144E-23  1.93603E-06 -5.82128E-03  1.0E-07
  4.500E+01  1.46447E-01  5.20087E-23  1.85726E-06 -6.01503E-03  1.0E-07
  4.550E+01  1.49545E-01  4.99153E-23  1.78251E-06 -6.21197E-03  1.0E-07
  4.600E+01  1.52671E-01  4.79272E-23  1.71151E-06 -6.41214E-03  1.0E-07
  4.650E+01  1.55823E-01  4.60381E-23  1.64405E-06 -6.61557E-03  1.0E-07
  4.700E+01  1.59001E-01  4.42420E-23  1.57991E-06 -6.82222E-03  1.0E-07
  4.750E+01  1.62205E-01  4.25334E-23  1.51889E-06 -7.03207E-03  1.0E-07
  4.800E+01  1.65435E-01  4.09072E-23  1.46082E-06 -7.24506E-03  1.0E-07
  4.850E+01  1.68690E-01  3.93585E-23  1.40552E-06 -7.46120E-03  1.0E-07
  4.900E+01  1.71970E-01  3.78830E-23  1.35283E-06 -7.68054E-03  1.0E-07
  4.950E+01  1.75276E-01  3.64763E-23  1.30259E-06 -7.90312E-03  1.0E-07
  5.000E+01  1.78606E-01  3.51347E-23  1.25468E-06 -8.12898E-03  1.0E-07
  5.050E+01  1.81961E-01  3.38545E-23  1.20896E-06 -8.35808E-03  1.0E-07
  5.100E+01  1.85340E-01  3.26322E-23  1.16532E-06 -8.59036E-03  1.0E-07
  5.150E+01  1.88743E-01  3.14649E-23  1.12363E-06 -8.82578E-03  1.0E-07
  5.200E+01  1.92169E-01  3.03494E-23  1.08380E-06 -9.06433E-03  1.0E-07
  5.250E+01  1.95619E-01  2.92830E-23  1.04572E-06 -9.30607E-03  1.0E-07
  5.300E+01  1.99092E-01  2.82631E-23  1.00929E-06 -9.55108E-03  1.0E-07
  5.350E+01  2.02589E-01  2.72871E-23  9.74441E-07 -9.79939E-03  1.0E-07
  5.400E+01  2.06107E-01  2.63529E-23  9.41079E-07 -1.00510E-02  1.0E-07
  5.450E+01  2.09649E-01  2.54583E-23  9.09131E-07 -1.03058E-02  1.0E-07
  5.500E+01  2.13212E-01  2.46012E-23  8.78525E-07 -1.05637E-02  1.0E-07
  5.550E+01  2.16797E-01  2.37798E-23  8.49192E-07 -1.08247E-02  1.0E-07
  5.600E+01  2.20404E-01  2.29922E-23  8.21068E-07 -1.10890E-02  1.0E-07
  5.650E+01  2.24032E-01  2.22368E-23  7.94092E-07 -1.13565E-02  1.0E-07
  5.700E+01  2.27680E-01  2.15120E-23  7.68208E-07 -1.16274E-02  1.0E-07
  5.750E+01  2.31350E-01  2.08163E-23  7.43362E-07 -1.19016E-02  1.0E-07
  5.800E+01  2.35040E-01  2.01482E-23  7.19504E-07 -1.21791E-02  1.0E-07
  5.850E+01  2.38751E-01  1.95065E-23  6.96588E-07 -1.24597E-02  1.0E-07
  5.900E+01  2.42481E-01  1.88898E-23  6.74569E-07 -1.27434E-02  1.0E-07
  5.950E+01  2.46231E-01  1.82972E-23  6.53403E-07 -1.30304E-02  1.0E-07
  6.000E+01  2.50000E-01  1.77272E-23  6.33051E-07 -1.33206E-02  1.0E-07
  6.050E+01  2.53788E-01  1.71790E-23  6.13474E-07 -1.36143E-02  1.0E-07
  6.100E+01  2.57595E-01  1.66515E-23  5.94637E-07 -1.39114E-02  1.0E-07
  6.150E+01  2.61421E-01  1.61438E-23  5.76507E-07 -1.42119E-02  1.0E-07
  6.200E+01  2.65264E-01  1.56550E-23  5.59051E-07 -1.45155E-02  1.0E-07
  6.250E+01  2.69126E-01  1.51843E-23  5.42240E-07 -1.48222E-02  1.0E-07
  6.300E+01  2.73005E-01  1.47308E-23  5.26045E-07 -1.51322E-02  1.0E-07
  6.350E+01  2.76901E-01  1.42937E-23  5.10438E-07 -1.54455E-02  1.0E-07
  6.400E+01  2.80814E-01  1.38724E-23  4.95393E-07 -1.57624E-02  1.0E-07
  6.450E+01  2.84744E-01  1.34662E-23  4.80885E-07 -1.60828E-02  1.0E-07
  6.500E+01  2.88691E-01  1.30743E-23  4.66892E-07 -1.64067E-02  1.0E-07
  6.550E+01  2.92653E-01  1.26963E-23  4.53392E-07 -1.67338E-02  1.0E-07
  6.600E+01  2.96632E-01  1.23315E-23  4.40365E-07 -1.70640E-02  1.0E-07
  6.650E+01  3.00625E-01  1.19793E-23  4.27790E-07 -1.73975E-02  1.0E-07
  6.700E+01  3.04634E-01  1.16393E-23  4.15648E-07 -1.77343E-02  1.0E-07
  6.750E+01  3.08658E-01  1.13109E-23  4.03920E-07 -1.80748E-02  1.0E-07
  6.800E+01  3.12697E-01  1.09936E-23  3.92590E-07 -1.84191E-02  1.0E-07
  6.850E+01  3.16749E-01  1.06870E-23  3.81641E-07 -1.87672E-02  1.0E-07
  6.900E+01  3.20816E-01  1.03907E-23  3.71059E-07 -1.91186E-02  1.0E-07
  6.950E+01  3.24896E-01  1.01042E-23  3.60829E-07 -1.94730E-02  1.0E-07
  7.000E+01  3.28990E-01  9.82722E-24  3.50937E-07 -1.98302E-02  1.0E-07
  7.050E+01  3.33097E-01  9.55929E-24  3.41368E-07 -2.01905E-02  1.0E-07
  7.100E+01  3.37216E-01  9.30003E-24  3.32110E-07 -2.05556E-02  1.0E-07
  7.150E+01  3.41348E-01  9.04912E-24  3.23150E-07 -2.09259E-02  1.0E-07
  7.200E+01  3.45492E-01  8.80625E-24  3.14477E-07 -2.12999E-02  1.0E-07
  7.250E+01  3.49647E-01  8.57118E-24  3.06082E-07 -2.16744E-02  1.0E-07
  7.300E+01  3.53814E-01  8.34357E-24  2.97954E-07 -2.20520E-02  1.0E-07
  7.350E+01  3.57992E-01  8.12308E-24  2.90081E-07 -2.24347E-02  1.0E-07
  7.400E+01  3.62181E-01  7.90946E-24  2.82452E-07 -2.28225E-02  1.0E-07
  7.450E+01  3.66381E-01  7.70246E-24  2.75060E-07 -2.32138E-02  1.0E-07
  7.500E+01  3.70590E-01  7.50184E-24  2.67896E-07 -2.36083E-02  1.0E-07
  7.550E+01  3.74810E-01  7.30739E-24  2.60952E-07 -2.40059E-02  1.0E-07
  7.600E+01  3.79039E-01  7.11886E-24  2.54219E-07 -2.44071E-02  1.0E-07
  7.650E+01  3.83277E-01  6.93602E-24  2.47690E-07 -2.48122E-02  1.0E-07
  7.700E+01  3.87524E-01  6.75868E-24  2.41357E-07 -2.52214E-02  1.0E-07
  7.750E+01  3.91780E-01  6.58663E-24  2.35213E-07 -2.56349E-02  1.0E-07
  7.800E+01  3.96044E-01  6.41968E-24  2.29251E-07 -2.60523E-02  1.0E-07
  7.850E+01  4.00316E-01  6.25765E-24  2.23465E-07 -2.64734E-02  1.0E-07
  7.900E+01  4.04596E-01  6.10038E-24  2.17849E-07 -2.68983E-02  1.0E-07
  7.950E+01  4.08882E-01  5.94770E-24  2.12396E-07 -2.73268E-02  1.0E-07
  8.000E+01  4.13176E-01  5.79944E-24  2.07102E-07 -2.77594E-02  1.0E-07
  8.050E+01  4.17476E-01  5.65545E-24  2.01960E-07 -2.81961E-02  1.0E-07
  8.100E+01  4.21783E-01  5.51557E-24  1.96965E-07 -2.86372E-02  1.0E-07
  8.150E+01  4.26095E-01  5.37968E-24  1.92112E-07 -2.90825E-02  1.0E-07
  8.200E+01  4.30413E-01  5.24763E-24  1.87396E-07 -2.95319E-02  1.0E-07
  8.250E+01  4.34737E-01  5.11930E-24  1.82813E-07 -2.99852E-02  1.0E-07
  8.300E+01  4.39065E-01  4.99456E-24  1.78359E-07 -3.04426E-02  1.0E-07
  8.350E+01  4.43398E-01  4.87329E-24  1.74028E-07 -3.09042E-02  1.0E-07
  8.400E+01  4.47736E-01  4.75537E-24  1.69817E-07 -3.13701E-02  1.0E-07
  8.450E+01  4.52077E-01  4.64069E-24  1.65722E-07 -3.18405E-02  1.0E-07
  8.500E+01  4.56422E-01  4.52915E-24  1.61739E-07 -3.23155E-02  1.0E-07
  8.550E+01  4.60770E-01  4.42065E-24  1.57864E-07 -3.27949E-02  1.0E-07
  8.600E+01  4.65122E-01  4.31508E-24  1.54094E-07 -3.32787E-02  1.0E-07
  8.650E+01  4.69476E-01  4.21235E-24  1.50426E-07 -3.37668E-02  1.0E-07
  8.700E+01  4.73832E-01  4.11238E-24  1.46856E-07 -3.42592E-02  1.0E-07
  8.750E+01  4.78190E-01  4.01506E-24  1.43381E-07 -3.47563E-02  1.0E-07
  8.800E+01  4.82550E-01  3.92033E-24  1.39997E-07 -3.52582E-02  1.0E-07
  8.850E+01  4.86912E-01  3.82808E-24  1.36703E-07 -3.57650E-02  1.0E-07
  8.900E+01  4.91274E-01  3.73826E-24  1.33496E-07 -3.62766E-02  1.0E-07
  8.950E+01  4.95637E-01  3.65078E-24  1.30372E-07 -3.67929E-02  1.0E-07
  9.000E+01  5.00000E-01  3.56557E-24  1.27329E-07 -3.73139E-02  1.0E-07
  9.050E+01  5.04363E-01  3.48256E-24  1.24364E-07 -3.78397E-02  1.0E-07
  9.100E+01  5.08726E-01  3.40168E-24  1.21476E-07 -3.83703E-02  1.0E-07
  9.150E+01  5.13088E-01  3.32287E-24  1.18662E-07 -3.89061E-02  1.0E-07
  9.200E+01  5.17450E-01  3.24606E-24  1.15919E-07 -3.94472E-02  1.0E-07
  9.250E+01  5.21810E-01  3.17120E-24  1.13245E-07 -3.99935E-02  1.0E-07
  9.300E+01  5.26168E-01  3.09822E-24  1.10639E-07 -4.05451E-02  1.0E-07
  9.350E+01  5.30524E-01  3.02707E-24  1.08099E-07 -4.11017E-02  1.0E-07
  9.400E+01  5.34878E-01  2.95770E-24  1.05621E-07 -4.16635E-02  1.0E-07
  9.450E+01  5.39230E-01  2.89005E-24  1.03206E-07 -4.22306E-02  1.0E-07
  9.500E+01  5.43578E-01  2.82408E-24  1.00850E-07 -4.28033E-02  1.0E-07
  9.550E+01  5.47923E-01  2.75972E-24  9.85515E-08 -4.33817E-02  1.0E-07
  9.600E+01  5.52264E-01  2.69694E-24  9.63096E-08 -4.39658E-02  1.0E-07
  9.650E+01  5.56602E-01  2.63570E-24  9.41224E-08 -4.45557E-02  1.0E-07
  9.700E+01  5.60935E-01  2.57594E-24  9.19884E-08 -4.51512E-02  1.0E-07
  9.750E+01  5.65263E-01  2.51762E-24  8.99059E-08 -4.57524E-02  1.0E-07
  9.800E+01  5.69587E-01  2.46071E-24  8.78735E-08 -4.63593E-02  1.0E-07
  9.850E+01  5.73905E-01  2.40516E-24  8.58898E-08 -4.69723E-02  1.0E-07
  9.900E+01  5.78217E-01  2.35094E-24  8.39534E-08 -4.75916E-02  1.0E-07
  9.950E+01  5.82524E-01  2.29800E-24  8.20630E-08 -4.82172E-02  1.0E-07
  1.000E+02  5.86824E-01  2.24631E-24  8.02173E-08 -4.88492E-02  1.0E-07
  1.005E+02  5.91118E-01  2.19584E-24  7.84150E-08 -4.94875E-02  1.0E-07
  1.010E+02  5.95404E-01  2.14656E-24  7.66551E-08 -5.01320E-02  1.0E-07
  1.015E+02  5.99684E-01  2.09843E-24  7.49362E-08 -5.07828E-02  1.0E-07
  1.020E+02  6.03956E-01  2.05142E-24  7.32574E-08 -5.14403E-02  1.0E-07
  1.025E+02  6.08220E-01  2.00549E-24  7.16174E-08 -5.21047E-02  1.0E-07
  1.030E+02  6.12476E-01  1.96063E-24  7.00153E-08 -5.27762E-02  1.0E-07
  1.035E+02  6.16723E-01  1.91679E-24  6.84499E-08 -5.34547E-02  1.0E-07
  1.040E+02  6.20961E-01  1.87396E-24  6.69204E-08 -5.41403E-02  1.0E-07
  1.045E+02  6.25190E-01  1.83211E-24  6.54259E-08 -5.48328E-02  1.0E-07
  1.050E+02  6.29410E-01  1.79121E-24  6.39653E-08 -5.55324E-02  1.0E-07
  1.055E+02  6.33619E-01  1.75123E-24  6.25377E-08 -5.62394E-02  1.0E-07
  1.060E+02  6.37819E-01  1.71216E-24  6.11424E-08 -5.69540E-02  1.0E-07
  1.065E+02  6.42008E-01  1.67396E-24  5.97784E-08 -5.76765E-02  1.0E-07
  1.070E+02  6.46186E-01  1.63662E-24  5.84449E-08 -5.84070E-02  1.0E-07
  1.075E+02  6.50353E-01  1.60012E-24  5.71411E-08 -5.91453E-02  1.0E-07
  1.080E+02  6.54508E-01  1.56442E-24  5.58664E-08 -5.98917E-02  1.0E-07
  1.085E+02  6.58652E-01  1.52951E-24  5.46199E-08 -6.06457E-02  1.0E-07
  1.090E+02  6.62784E-01  1.49538E-24  5.34010E-08 -6.14081E-02  1.0E-07
  1.095E+02  6.66903E-01  1.46200E-24  5.22088E-08 -6.21790E-02  1.0E-07
  1.100E+02  6.71010E-01  1.42935E-24  5.10428E-08 -6.29588E-02  1.0E-07
  1.105E+02  6.75104E-01  1.39741E-24  4.99023E-08 -6.37475E-02  1.0E-07
  1.110E+02  6.79184E-01  1.36616E-24  4.87866E-08 -6.45453E-02  1.0E-07
  1.115E+02  6.83251E-01  1.33560E-24  4.76952E-08 -6.53519E-02  1.0E-07
  1.120E+02  6.87303E-01  1.30570E-24  4.66274E-08 -6.61676E-02  1.0E-07
  1.125E+02  6.91342E-01  1.27644E-24  4.55827E-08 -6.69924E-02  1.0E-07
  1.130E+02  6.95366E-01  1.24782E-24  4.45604E-08 -6.78269E-02  1.0E-07
  1.135E+02  6.99375E-01  1.21981E-24  4.35601E-08 -6.86715E-02  1.0E-07
  1.140E+02  7.03368E-01  1.19239E-24  4.25811E-08 -6.95262E-02  1.0E-07
  1.145E+02  7.07347E-01  1.16556E-24  4.16231E-08 -7.03912E-02  1.0E-07
  1.150E+02  7.11309E-01  1.13931E-24  4.06854E-08 -7.12665E-02  1.0E-07
  1.155E+02  7.15256E-01  1.11361E-24  3.97676E-08 -7.21519E-02  1.0E-07
  1.160E+02  7.19186E-01  1.08845E-24  3.88693E-08 -7.30479E-02  1.0E-07
  1.165E+02  7.23099E-01  1.06383E-24  3.79899E-08 -7.39548E-02  1.0E-07
  1.170E+02  7.26995E-01  1.03972E-24  3.71290E-08 -7.48731E-02  1.0E-07
  1.175E+02  7.30874E-01  1.01612E-24  3.62862E-08 -7.58031E-02  1.0E-07
  1.180E+02  7.34736E-01  9.93010E-25  3.54610E-08 -7.67450E-02  1.0E-07
  1.185E+02  7.38579E-01  9.70385E-25  3.46531E-08 -7.76986E-02  1.0E-07
  1.190E+02  7.42405E-01  9.48233E-25  3.38620E-08 -7.86640E-02  1.0E-07
  1.195E+02  7.46212E-01  9.26541E-25  3.30874E-08 -7.96414E-02  1.0E-07
  1.200E+02  7.50000E-01  9.05300E-25  3.23288E-08 -8.06314E-02  1.0E-07
  1.205E+02  7.53769E-01  8.84498E-25  3.15860E-08 -8.16345E-02  1.0E-07
  1.210E+02  7.57519E-01  8.64126E-25  3.08585E-08 -8.26510E-02  1.0E-07
  1.215E+02  7.61249E-01  8.44174E-25  3.01460E-08 -8.36813E-02  1.0E-07
  1.220E+02  7.64960E-01  8.24633E-25  2.94482E-08 -8.47252E-02  1.0E-07
  1.225E+02  7.68650E-01  8.05493E-25  2.87647E-08 -8.57828E-02  1.0E-07
  1.230E+02  7.72320E-01  7.86747E-25  2.80952E-08 -8.68544E-02  1.0E-07
  1.235E+02  7.75968E-01  7.68384E-25  2.74395E-08 -8.79404E-02  1.0E-07
  1.240E+02  7.79596E-01  7.50396E-25  2.67971E-08 -8.90415E-02  1.0E-07
  1.245E+02  7.83203E-01  7.32776E-25  2.61679E-08 -9.01584E-02  1.0E-07
  1.250E+02  7.86788E-01  7.15514E-25  2.55515E-08 -9.12912E-02  1.0E-07
  1.255E+02  7.90351E-01  6.98604E-25  2.49476E-08 -9.24400E-02  1.0E-07
  1.260E+02  7.93893E-01  6.82038E-25  2.43560E-08 -9.36048E-02  1.0E-07
  1.265E+02  7.97411E-01  6.65808E-25  2.37764E-08 -9.47859E-02  1.0E-07
  1.270E+02  8.00908E-01  6.49908E-25  2.32086E-08 -9.59839E-02  1.0E-07
  1.275E+02  8.04381E-01  6.34330E-25  2.26523E-08 -9.71995E-02  1.0E-07
  1.280E+02  8.07831E-01  6.19066E-25  2.21073E-08 -9.84334E-02  1.0E-07
  1.285E+02  8.11257E-01  6.04112E-25  2.15732E-08 -9.96861E-02  1.0E-07
  1.290E+02  8.14660E-01  5.89459E-25  2.10500E-08 -1.00958E-01  1.0E-07
  1.295E+02  8.18039E-01  5.75103E-25  2.05373E-08 -1.02248E-01  1.0E-07
  1.300E+02  8.21394E-01  5.61037E-25  2.00350E-08 -1.03558E-01  1.0E-07
  1.305E+02  8.24724E-01  5.47254E-25  1.95428E-08 -1.04887E-01  1.0E-07
  1.310E+02  8.28030E-01  5.33750E-25  1.90606E-08 -1.06237E-01  1.0E-07
  1.315E+02  8.31310E-01  5.20518E-25  1.85880E-08 -1.07609E-01  1.0E-07
  1.320E+02  8.34565E-01  5.07552E-25  1.81250E-08 -1.09003E-01  1.0E-07
  1.325E+02  8.37795E-01  4.94848E-25  1.76713E-08 -1.10419E-01  1.0E-07
  1.330E+02  8.40999E-01  4.82400E-25  1.72268E-08 -1.11858E-01  1.0E-07
  1.335E+02  8.44177E-01  4.70204E-25  1.67913E-08 -1.13320E-01  1.0E-07
  1.340E+02  8.47329E-01  4.58254E-25  1.63645E-08 -1.14805E-01  1.0E-07
  1.345E+02  8.50455E-01  4.46545E-25  1.59464E-08 -1.16315E-01  1.0E-07
  1.350E+02  8.53553E-01  4.35072E-25  1.55367E-08 -1.17850E-01  1.0E-07
  1.355E+02  8.56625E-01  4.23832E-25  1.51353E-08 -1.19411E-01  1.0E-07
  1.360E+02  8.59670E-01  4.12819E-25  1.47420E-08 -1.21000E-01  1.0E-07
  1.365E+02  8.62687E-01  4.02029E-25  1.43567E-08 -1.22615E-01  1.0E-07
  1.370E+02  8.65677E-01  3.91458E-25  1.39792E-08 -1.24258E-01  1.0E-07
  1.375E+02  8.68639E-01  3.81102E-25  1.36094E-08 -1.25928E-01  1.0E-07
  1.380E+02  8.71572E-01  3.70956E-25  1.32471E-08 -1.27628E-01  1.0E-07
  1.385E+02  8.74478E-01  3.61018E-25  1.28922E-08 -1.29358E-01  1.0E-07
  1.390E+02  8.77355E-01  3.51282E-25  1.25445E-08 -1.31120E-01  1.0E-07
  1.395E+02  8.80203E-01  3.41745E-25  1.22039E-08 -1.32914E-01  1.0E-07
  1.400E+02  8.83022E-01  3.32404E-25  1.18704E-08 -1.34741E-01  1.0E-07
  1.405E+02  8.85812E-01  3.23255E-25  1.15436E-08 -1.36601E-01  1.0E-07
  1.410E+02  8.88573E-01  3.14294E-25  1.12237E-08 -1.38494E-01  1.0E-07
  1.415E+02  8.91304E-01  3.05519E-25  1.09103E-08 -1.40421E-01  1.0E-07
  1.420E+02  8.94005E-01  2.96926E-25  1.06034E-08 -1.42384E-01  1.0E-07
  1.425E+02  8.96677E-01  2.88511E-25  1.03029E-08 -1.44386E-01  1.0E-07
  1.430E+02  8.99318E-01  2.80271E-25  1.00087E-08 -1.46428E-01  1.0E-07
  1.435E+02  9.01928E-01  2.72204E-25  9.72058E-09 -1.48510E-01  1.0E-07
  1.440E+02  9.04508E-01  2.64306E-25  9.43856E-09 -1.50630E-01  1.0E-07
