 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =  53,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.475E+02  9.21696E-01  9.60056E-14 -2.32436E-13  8.01069E-14 -3.79310E-13
  1.480E+02  9.24024E-01  9.53517E-14 -2.28543E-13  7.91526E-14 -3.73240E-13
  1.485E+02  9.26320E-01  9.47036E-14 -2.24722E-13  7.81848E-14 -3.67181E-13
  1.490E+02  9.28584E-01  9.40617E-14 -2.20972E-13  7.72037E-14 -3.61133E-13
  1.495E+02  9.30815E-01  9.34262E-14 -2.17291E-13  7.62096E-14 -3.55096E-13
  1.500E+02  9.33013E-01  9.27972E-14 -2.13681E-13  7.52028E-14 -3.49070E-13
  1.505E+02  9.35178E-01  9.21747E-14 -2.10139E-13  7.41834E-14 -3.43053E-13
  1.510E+02  9.37310E-01  9.15589E-14 -2.06668E-13  7.31518E-14 -3.37047E-13
  1.515E+02  9.39409E-01  9.09500E-14 -2.03264E-13  7.21082E-14 -3.31051E-13
  1.520E+02  9.41474E-01  9.03483E-14 -1.99929E-13  7.10529E-14 -3.25065E-13
  1.525E+02  9.43505E-01  8.97542E-14 -1.96661E-13  6.99860E-14 -3.19088E-13
  1.530E+02  9.45503E-01  8.91679E-14 -1.93459E-13  6.89079E-14 -3.13121E-13
  1.535E+02  9.47467E-01  8.85896E-14 -1.90324E-13  6.78187E-14 -3.07163E-13
  1.540E+02  9.49397E-01  8.80192E-14 -1.87255E-13  6.67188E-14 -3.01214E-13
  1.545E+02  9.51293E-01  8.74569E-14 -1.84251E-13  6.56082E-14 -2.95274E-13
  1.550E+02  9.53154E-01  8.69026E-14 -1.81313E-13  6.44874E-14 -2.89342E-13
  1.555E+02  9.54981E-01  8.63569E-14 -1.78440E-13  6.33564E-14 -2.83419E-13
  1.560E+02  9.56773E-01  8.58198E-14 -1.75631E-13  6.22156E-14 -2.77505E-13
  1.565E+02  9.58530E-01  8.52918E-14 -1.72886E-13  6.10651E-14 -2.71599E-13
  1.570E+02  9.60252E-01  8.47729E-14 -1.70204E-13  5.99052E-14 -2.65700E-13
  1.575E+02  9.61940E-01  8.42632E-14 -1.67585E-13  5.87361E-14 -2.59810E-13
  1.580E+02  9.63592E-01  8.37626E-14 -1.65029E-13  5.75580E-14 -2.53927E-13
  1.585E+02  9.65209E-01  8.32712E-14 -1.62536E-13  5.63712E-14 -2.48051E-13
  1.590E+02  9.66790E-01  8.27891E-14 -1.60105E-13  5.51758E-14 -2.42183E-13
  1.595E+02  9.68336E-01  8.23168E-14 -1.57735E-13  5.39722E-14 -2.36322E-13
  1.600E+02  9.69846E-01  8.18545E-14 -1.55427E-13  5.27604E-14 -2.30467E-13
  1.605E+02  9.71321E-01  8.14023E-14 -1.53179E-13  5.15408E-14 -2.24620E-13
  1.610E+02  9.72759E-01  8.09602E-14 -1.50993E-13  5.03135E-14 -2.18779E-13
  1.615E+02  9.74162E-01  8.05281E-14 -1.48866E-13  4.90787E-14 -2.12944E-13
  1.620E+02  9.75528E-01  8.01061E-14 -1.46801E-13  4.78367E-14 -2.07116E-13
  1.625E+02  9.76858E-01  7.96942E-14 -1.44795E-13  4.65876E-14 -2.01294E-13
  1.630E+02  9.78152E-01  7.92929E-14 -1.42849E-13  4.53318E-14 -1.95477E-13
  1.635E+02  9.79410E-01  7.89022E-14 -1.40962E-13  4.40693E-14 -1.89666E-13
  1.640E+02  9.80631E-01  7.85225E-14 -1.39134E-13  4.28004E-14 -1.83861E-13
  1.645E+02  9.81815E-01  7.81537E-14 -1.37364E-13  4.15252E-14 -1.78061E-13
  1.650E+02  9.82963E-01  7.77956E-14 -1.35653E-13  4.02441E-14 -1.72267E-13
  1.655E+02  9.84074E-01  7.74482E-14 -1.34001E-13  3.89572E-14 -1.66477E-13
  1.660E+02  9.85148E-01  7.71116E-14 -1.32407E-13  3.76647E-14 -1.60692E-13
  1.665E+02  9.86185E-01  7.67860E-14 -1.30871E-13  3.63668E-14 -1.54912E-13
  1.670E+02  9.87185E-01  7.64719E-14 -1.29393E-13  3.50637E-14 -1.49136E-13
  1.675E+02  9.88148E-01  7.61692E-14 -1.27971E-13  3.37556E-14 -1.43365E-13
  1.680E+02  9.89074E-01  7.58780E-14 -1.26607E-13  3.24427E-14 -1.37598E-13
  1.685E+02  9.89962E-01  7.55982E-14 -1.25300E-13  3.11252E-14 -1.31835E-13
  1.690E+02  9.90814E-01  7.53296E-14 -1.24050E-13  2.98033E-14 -1.26075E-13
  1.695E+02  9.91627E-01  7.50722E-14 -1.22857E-13  2.84772E-14 -1.20320E-13
  1.700E+02  9.92404E-01  7.48263E-14 -1.21721E-13  2.71471E-14 -1.14568E-13
  1.705E+02  9.93143E-01  7.45922E-14 -1.20641E-13  2.58132E-14 -1.08819E-13
  1.710E+02  9.93844E-01  7.43700E-14 -1.19617E-13  2.44757E-14 -1.03073E-13
  1.715E+02  9.94508E-01  7.41599E-14 -1.18649E-13  2.31347E-14 -9.73304E-14
  1.720E+02  9.95134E-01  7.39615E-14 -1.17736E-13  2.17905E-14 -9.15905E-14
  1.725E+02  9.95722E-01  7.37746E-14 -1.16880E-13  2.04433E-14 -8.58532E-14
  1.730E+02  9.96273E-01  7.35994E-14 -1.16081E-13  1.90932E-14 -8.01185E-14
  1.735E+02  9.96786E-01  7.34358E-14 -1.15337E-13  1.77405E-14 -7.43860E-14
  1.740E+02  9.97261E-01  7.32843E-14 -1.14648E-13  1.63853E-14 -6.86558E-14
  1.745E+02  9.97698E-01  7.31452E-14 -1.14015E-13  1.50278E-14 -6.29275E-14
  1.750E+02  9.98097E-01  7.30183E-14 -1.13436E-13  1.36683E-14 -5.72010E-14
  1.755E+02  9.98459E-01  7.29036E-14 -1.12912E-13  1.23068E-14 -5.14762E-14
  1.760E+02  9.98782E-01  7.28007E-14 -1.12444E-13  1.09437E-14 -4.57529E-14
  1.765E+02  9.99067E-01  7.27094E-14 -1.12032E-13  9.57902E-15 -4.00309E-14
  1.770E+02  9.99315E-01  7.26299E-14 -1.11676E-13  8.21304E-15 -3.43100E-14
  1.775E+02  9.99524E-01  7.25625E-14 -1.11375E-13  6.84593E-15 -2.85902E-14
  1.780E+02  9.99695E-01  7.25078E-14 -1.11127E-13  5.47787E-15 -2.28711E-14
  1.785E+02  9.99829E-01  7.24658E-14 -1.10934E-13  4.10906E-15 -1.71528E-14
  1.790E+02  9.99924E-01  7.24364E-14 -1.10795E-13  2.73968E-15 -1.14349E-14
  1.795E+02  9.99981E-01  7.24189E-14 -1.10711E-13  1.36993E-15 -5.71739E-15
  1.800E+02  1.00000E+00  7.24138E-14 -1.10683E-13  1.92253E-29 -8.02342E-29
