 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.595E+02  9.68336E-01  2.65671E-15  2.92639E-16  2.75553E-15  2.94261E-16
  1.600E+02  9.69846E-01  2.62884E-15  2.89678E-16  2.68692E-15  2.86957E-16
  1.605E+02  9.71321E-01  2.60171E-15  2.86795E-16  2.61842E-15  2.79662E-16
  1.610E+02  9.72759E-01  2.57534E-15  2.83991E-16  2.55001E-15  2.72377E-16
  1.615E+02  9.74162E-01  2.54969E-15  2.81265E-16  2.48171E-15  2.65100E-16
  1.620E+02  9.75528E-01  2.52476E-15  2.78615E-16  2.41350E-15  2.57833E-16
  1.625E+02  9.76858E-01  2.50056E-15  2.76042E-16  2.34539E-15  2.50574E-16
  1.630E+02  9.78152E-01  2.47707E-15  2.73546E-16  2.27737E-15  2.43323E-16
  1.635E+02  9.79410E-01  2.45432E-15  2.71127E-16  2.20944E-15  2.36080E-16
  1.640E+02  9.80631E-01  2.43229E-15  2.68783E-16  2.14159E-15  2.28845E-16
  1.645E+02  9.81815E-01  2.41098E-15  2.66516E-16  2.07383E-15  2.21618E-16
  1.650E+02  9.82963E-01  2.39038E-15  2.64323E-16  2.00615E-15  2.14398E-16
  1.655E+02  9.84074E-01  2.37047E-15  2.62205E-16  1.93855E-15  2.07185E-16
  1.660E+02  9.85148E-01  2.35126E-15  2.60162E-16  1.87102E-15  1.99978E-16
  1.665E+02  9.86185E-01  2.33274E-15  2.58192E-16  1.80356E-15  1.92779E-16
  1.670E+02  9.87185E-01  2.31493E-15  2.56297E-16  1.73617E-15  1.85585E-16
  1.675E+02  9.88148E-01  2.29783E-15  2.54476E-16  1.66885E-15  1.78398E-16
  1.680E+02  9.89074E-01  2.28142E-15  2.52729E-16  1.60160E-15  1.71217E-16
  1.685E+02  9.89962E-01  2.26571E-15  2.51055E-16  1.53440E-15  1.64041E-16
  1.690E+02  9.90814E-01  2.25066E-15  2.49453E-16  1.46727E-15  1.56870E-16
  1.695E+02  9.91627E-01  2.23629E-15  2.47924E-16  1.40019E-15  1.49705E-16
  1.700E+02  9.92404E-01  2.22260E-15  2.46467E-16  1.33317E-15  1.42545E-16
  1.705E+02  9.93143E-01  2.20960E-15  2.45083E-16  1.26619E-15  1.35389E-16
  1.710E+02  9.93844E-01  2.19729E-15  2.43772E-16  1.19927E-15  1.28237E-16
  1.715E+02  9.94508E-01  2.18567E-15  2.42532E-16  1.13239E-15  1.21090E-16
  1.720E+02  9.95134E-01  2.17471E-15  2.41365E-16  1.06555E-15  1.13947E-16
  1.725E+02  9.95722E-01  2.16443E-15  2.40269E-16  9.98761E-16  1.06807E-16
  1.730E+02  9.96273E-01  2.15479E-15  2.39243E-16  9.32005E-16  9.96712E-17
  1.735E+02  9.96786E-01  2.14582E-15  2.38289E-16  8.65285E-16  9.25383E-17
  1.740E+02  9.97261E-01  2.13753E-15  2.37406E-16  7.98597E-16  8.54085E-17
  1.745E+02  9.97698E-01  2.12992E-15  2.36595E-16  7.31940E-16  7.82813E-17
  1.750E+02  9.98097E-01  2.12298E-15  2.35855E-16  6.65311E-16  7.11568E-17
  1.755E+02  9.98459E-01  2.11672E-15  2.35186E-16  5.98708E-16  6.40345E-17
  1.760E+02  9.98782E-01  2.11111E-15  2.34588E-16  5.32127E-16  5.69144E-17
  1.765E+02  9.99067E-01  2.10614E-15  2.34059E-16  4.65567E-16  4.97961E-17
  1.770E+02  9.99315E-01  2.10182E-15  2.33601E-16  3.99025E-16  4.26793E-17
  1.775E+02  9.99524E-01  2.09816E-15  2.33213E-16  3.32497E-16  3.55640E-17
  1.780E+02  9.99695E-01  2.09519E-15  2.32896E-16  2.65982E-16  2.84498E-17
  1.785E+02  9.99829E-01  2.09290E-15  2.32651E-16  1.99477E-16  2.13365E-17
  1.790E+02  9.99924E-01  2.09130E-15  2.32477E-16  1.32980E-16  1.42240E-17
  1.795E+02  9.99981E-01  2.09035E-15  2.32372E-16  6.64888E-17  7.11186E-18
  1.800E+02  1.00000E+00  2.09005E-15  2.32338E-16  9.33057E-31  9.98030E-32
