 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.69620E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.78344E-19 cm**2 = 9.93983E-03 a0**2
 # 1st transport cross section = 5.69753E-24 cm**2 = 2.03463E-07 a0**2
 # 2nd transport cross section = 1.63081E-23 cm**2 = 5.82372E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.250E-01  1.18991E-06  4.68156E-15  1.67182E+02  0.00000E+00  1.0E-07
  1.500E-01  1.71347E-06  2.88880E-15  1.03161E+02  0.00000E+00  1.0E-07
  1.750E-01  2.33223E-06  1.81682E-15  6.48797E+01  0.00000E+00  1.0E-07
  2.000E-01  3.04617E-06  1.17304E-15  4.18899E+01  0.00000E+00  1.0E-07
  2.250E-01  3.85531E-06  7.79802E-16  2.78472E+01  0.00000E+00  1.0E-07
  2.500E-01  4.75964E-06  5.33926E-16  1.90668E+01  0.00000E+00  1.0E-07
  2.750E-01  5.75916E-06  3.76104E-16  1.34309E+01  0.00000E+00  1.0E-07
  3.000E-01  6.85388E-06  2.72036E-16  9.71457E+00  0.00000E+00  1.0E-07
  3.250E-01  8.04378E-06  2.01575E-16  7.19839E+00  0.00000E+00  1.0E-07
  3.500E-01  9.32888E-06  1.52653E-16  5.45134E+00  0.00000E+00  1.0E-07
  3.750E-01  1.07092E-05  1.17875E-16  4.20939E+00  0.00000E+00  1.0E-07
  4.000E-01  1.21846E-05  9.26079E-17  3.30709E+00  0.00000E+00  1.0E-07
  4.250E-01  1.37553E-05  7.38815E-17  2.63836E+00  0.00000E+00  1.0E-07
  4.500E-01  1.54212E-05  5.97487E-17  2.13366E+00  0.00000E+00  1.0E-07
  4.750E-01  1.71822E-05  4.89060E-17  1.74646E+00  0.00000E+00  1.0E-07
  5.000E-01  1.90385E-05  4.04629E-17  1.44496E+00  0.00000E+00  1.0E-07
  5.250E-01  2.09899E-05  3.37996E-17  1.20701E+00  0.00000E+00  1.0E-07
  5.500E-01  2.30365E-05  2.84768E-17  1.01693E+00  0.00000E+00  1.0E-07
  5.750E-01  2.51783E-05  2.41781E-17  8.63416E-01  0.00000E+00  1.0E-07
  6.000E-01  2.74153E-05  2.06719E-17  7.38206E-01  0.00000E+00  1.0E-07
  6.250E-01  2.97475E-05  1.77862E-17  6.35156E-01  0.00000E+00  1.0E-07
  6.500E-01  3.21749E-05  1.53918E-17  5.49650E-01  0.00000E+00  1.0E-07
  6.750E-01  3.46974E-05  1.33901E-17  4.78170E-01  0.00000E+00  1.0E-07
  7.000E-01  3.73152E-05  1.17054E-17  4.18007E-01  0.00000E+00  1.0E-07
  7.250E-01  4.00281E-05  1.02785E-17  3.67053E-01  0.00000E+00  1.0E-07
