 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =   8, NELEC =   8,   projectile: electron
 #  Kinetic energy = 1.35973E+05 a.u. = 3.70000E+06 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
    88  3.79243E-05 -6.10226E+00 -6.10226E+00 -4.82852E-08  0.00000E+00  0.00000E+00  3.19820E+02
    89  3.89922E-05 -6.21359E+00 -6.21359E+00 -4.97408E-08  0.00000E+00  0.00000E+00  3.19808E+02
    90  4.00867E-05 -6.32315E+00 -6.32315E+00 -5.12402E-08  0.00000E+00  0.00000E+00  3.19795E+02
    91  4.12083E-05 -6.43067E+00 -6.43067E+00 -5.27849E-08  0.00000E+00  0.00000E+00  3.19782E+02
    92  4.23578E-05 -6.53585E+00 -6.53585E+00 -5.43764E-08  0.00000E+00  0.00000E+00  3.19769E+02
    93  4.35358E-05 -6.63842E+00 -6.63842E+00 -5.60164E-08  0.00000E+00  0.00000E+00  3.19755E+02
    94  4.47430E-05 -6.73809E+00 -6.73809E+00 -5.77066E-08  0.00000E+00  0.00000E+00  3.19740E+02
    95  4.59802E-05 -6.83460E+00 -6.83460E+00 -5.94485E-08  0.00000E+00  0.00000E+00  3.19724E+02
    96  4.72482E-05 -6.92768E+00 -6.92768E+00 -6.12439E-08  0.00000E+00  0.00000E+00  3.19708E+02
    97  4.85476E-05 -7.01708E+00 -7.01708E+00 -6.30945E-08  0.00000E+00  0.00000E+00  3.19692E+02
    98  4.98792E-05 -7.10257E+00 -7.10257E+00 -6.50021E-08  0.00000E+00  0.00000E+00  3.19674E+02
    99  5.12439E-05 -7.18395E+00 -7.18395E+00 -6.69683E-08  0.00000E+00  0.00000E+00  3.19656E+02
   100  5.26425E-05 -7.26106E+00 -7.26106E+00 -6.89949E-08  0.00000E+00  0.00000E+00  3.19637E+02
   101  5.40758E-05 -7.33375E+00 -7.33375E+00 -7.10836E-08  0.00000E+00  0.00000E+00  3.19618E+02
   102  5.55447E-05 -7.40193E+00 -7.40193E+00 -7.32360E-08  0.00000E+00  0.00000E+00  3.19598E+02
   103  5.70501E-05 -7.46553E+00 -7.46553E+00 -7.54538E-08  0.00000E+00  0.00000E+00  3.19576E+02
   104  5.85928E-05 -7.52455E+00 -7.52455E+00 -7.77387E-08  0.00000E+00  0.00000E+00  3.19555E+02
   105  6.01738E-05 -7.57899E+00 -7.57899E+00 -8.00921E-08  0.00000E+00  0.00000E+00  3.19532E+02
   106  6.17941E-05 -7.62895E+00 -7.62895E+00 -8.25155E-08  0.00000E+00  0.00000E+00  3.19509E+02
   107  6.34546E-05 -7.67451E+00 -7.67451E+00 -8.50106E-08  0.00000E+00  0.00000E+00  3.19485E+02
   108  6.51563E-05 -7.71583E+00 -7.71583E+00 -8.75788E-08  0.00000E+00  0.00000E+00  3.19460E+02
   109  6.69003E-05 -7.75309E+00 -7.75309E+00 -9.02215E-08  0.00000E+00  0.00000E+00  3.19435E+02
   110  6.86876E-05 -7.78648E+00 -7.78648E+00 -9.29401E-08  0.00000E+00  0.00000E+00  3.19408E+02
   111  7.05192E-05 -7.81623E+00 -7.81623E+00 -9.57360E-08  0.00000E+00  0.00000E+00  3.19382E+02
   112  7.23963E-05 -7.84259E+00 -7.84259E+00 -9.86107E-08  0.00000E+00  0.00000E+00  3.19354E+02
   113  7.43200E-05 -7.86579E+00 -7.86579E+00 -1.01566E-07  0.00000E+00  0.00000E+00  3.19326E+02
   114  7.62914E-05 -7.88611E+00 -7.88611E+00 -1.04602E-07  0.00000E+00  0.00000E+00  3.19297E+02
   115  7.83118E-05 -7.90379E+00 -7.90379E+00 -1.07722E-07  0.00000E+00  0.00000E+00  3.19267E+02
   116  8.03823E-05 -7.91909E+00 -7.91909E+00 -1.10926E-07  0.00000E+00  0.00000E+00  3.19237E+02
   117  8.25043E-05 -7.93224E+00 -7.93224E+00 -1.14216E-07  0.00000E+00  0.00000E+00  3.19206E+02
   118  8.46789E-05 -7.94349E+00 -7.94349E+00 -1.17595E-07  0.00000E+00  0.00000E+00  3.19175E+02
   119  8.69075E-05 -7.95305E+00 -7.95305E+00 -1.21062E-07  0.00000E+00  0.00000E+00  3.19143E+02
   120  8.91914E-05 -7.96112E+00 -7.96112E+00 -1.24621E-07  0.00000E+00  0.00000E+00  3.19110E+02
   121  9.15320E-05 -7.96790E+00 -7.96790E+00 -1.28273E-07  0.00000E+00  0.00000E+00  3.19077E+02
   122  9.39307E-05 -7.97355E+00 -7.97355E+00 -1.32020E-07  0.00000E+00  0.00000E+00  3.19044E+02
   123  9.63890E-05 -7.97823E+00 -7.97823E+00 -1.35864E-07  0.00000E+00  0.00000E+00  3.19009E+02
   124  9.89083E-05 -7.98209E+00 -7.98209E+00 -1.39806E-07  0.00000E+00  0.00000E+00  3.18975E+02
   125  1.01490E-04 -7.98524E+00 -7.98524E+00 -1.43850E-07  0.00000E+00  0.00000E+00  3.18939E+02
   126  1.04136E-04 -7.98779E+00 -7.98779E+00 -1.47997E-07  0.00000E+00  0.00000E+00  3.18903E+02
   127  1.06848E-04 -7.98985E+00 -7.98985E+00 -1.52250E-07  0.00000E+00  0.00000E+00  3.18867E+02
   128  1.09627E-04 -7.99149E+00 -7.99149E+00 -1.56610E-07  0.00000E+00  0.00000E+00  3.18830E+02
   129  1.12475E-04 -7.99279E+00 -7.99279E+00 -1.61081E-07  0.00000E+00  0.00000E+00  3.18792E+02
   130  1.15393E-04 -7.99381E+00 -7.99381E+00 -1.65665E-07  0.00000E+00  0.00000E+00  3.18754E+02
   131  1.18384E-04 -7.99459E+00 -7.99459E+00 -1.70365E-07  0.00000E+00  0.00000E+00  3.18716E+02
   132  1.21449E-04 -7.99519E+00 -7.99519E+00 -1.75182E-07  0.00000E+00  0.00000E+00  3.18676E+02
   133  1.24591E-04 -7.99564E+00 -7.99564E+00 -1.80121E-07  0.00000E+00  0.00000E+00  3.18637E+02
   134  1.27810E-04 -7.99597E+00 -7.99597E+00 -1.85183E-07  0.00000E+00  0.00000E+00  3.18596E+02
   135  1.31110E-04 -7.99620E+00 -7.99620E+00 -1.90373E-07  0.00000E+00  0.00000E+00  3.18556E+02
   136  1.34491E-04 -7.99635E+00 -7.99635E+00 -1.95692E-07  0.00000E+00  0.00000E+00  3.18514E+02
   137  1.37956E-04 -7.99645E+00 -7.99645E+00 -2.01144E-07  0.00000E+00  0.00000E+00  3.18472E+02
   138  1.41507E-04 -7.99650E+00 -7.99650E+00 -2.06733E-07  0.00000E+00  0.00000E+00  3.18430E+02
   139  1.45146E-04 -7.99652E+00 -7.99652E+00 -2.12460E-07  0.00000E+00  0.00000E+00  3.18387E+02
   140  1.48876E-04 -7.99651E+00 -7.99651E+00 -2.18331E-07  0.00000E+00  0.00000E+00  3.18343E+02
   141  1.52698E-04 -7.99647E+00 -7.99647E+00 -2.24348E-07  0.00000E+00  0.00000E+00  3.18299E+02
   142  1.56615E-04 -7.99642E+00 -7.99642E+00 -2.30514E-07  0.00000E+00  0.00000E+00  3.18254E+02
   143  1.60630E-04 -7.99636E+00 -7.99636E+00 -2.36834E-07  0.00000E+00  0.00000E+00  3.18209E+02
   144  1.64744E-04 -7.99629E+00 -7.99629E+00 -2.43311E-07  0.00000E+00  0.00000E+00  3.18163E+02
   145  1.68960E-04 -7.99621E+00 -7.99621E+00 -2.49949E-07  0.00000E+00  0.00000E+00  3.18117E+02
   146  1.73281E-04 -7.99612E+00 -7.99612E+00 -2.56752E-07  0.00000E+00  0.00000E+00  3.18070E+02
   147  1.77709E-04 -7.99603E+00 -7.99603E+00 -2.63723E-07  0.00000E+00  0.00000E+00  3.18022E+02
   148  1.82247E-04 -7.99593E+00 -7.99593E+00 -2.70867E-07  0.00000E+00  0.00000E+00  3.17974E+02
   149  1.86898E-04 -7.99583E+00 -7.99583E+00 -2.78189E-07  0.00000E+00  0.00000E+00  3.17925E+02
   150  1.91664E-04 -7.99573E+00 -7.99573E+00 -2.85692E-07  0.00000E+00  0.00000E+00  3.17875E+02
   151  1.96548E-04 -7.99562E+00 -7.99562E+00 -2.93380E-07  0.00000E+00  0.00000E+00  3.17825E+02
   152  2.01554E-04 -7.99551E+00 -7.99551E+00 -3.01259E-07  0.00000E+00  0.00000E+00  3.17774E+02
   153  2.06684E-04 -7.99540E+00 -7.99539E+00 -3.09333E-07  0.00000E+00  0.00000E+00  3.17722E+02
   154  2.11941E-04 -7.99528E+00 -7.99528E+00 -3.17606E-07  0.00000E+00  0.00000E+00  3.17670E+02
   155  2.17329E-04 -7.99516E+00 -7.99516E+00 -3.26084E-07  0.00000E+00  0.00000E+00  3.17617E+02
   156  2.22850E-04 -7.99504E+00 -7.99504E+00 -3.34771E-07  0.00000E+00  0.00000E+00  3.17563E+02
   157  2.28509E-04 -7.99491E+00 -7.99491E+00 -3.43672E-07  0.00000E+00  0.00000E+00  3.17509E+02
   158  2.34308E-04 -7.99478E+00 -7.99478E+00 -3.52794E-07  0.00000E+00  0.00000E+00  3.17453E+02
   159  2.40251E-04 -7.99465E+00 -7.99465E+00 -3.62140E-07  0.00000E+00  0.00000E+00  3.17397E+02
   160  2.46341E-04 -7.99451E+00 -7.99451E+00 -3.71716E-07  0.00000E+00  0.00000E+00  3.17341E+02
   161  2.52583E-04 -7.99437E+00 -7.99437E+00 -3.81529E-07  0.00000E+00  0.00000E+00  3.17283E+02
   162  2.58980E-04 -7.99423E+00 -7.99423E+00 -3.91584E-07  0.00000E+00  0.00000E+00  3.17225E+02
   163  2.65535E-04 -7.99408E+00 -7.99408E+00 -4.01886E-07  0.00000E+00  0.00000E+00  3.17166E+02
   164  2.72253E-04 -7.99394E+00 -7.99393E+00 -4.12441E-07  0.00000E+00  0.00000E+00  3.17105E+02
   165  2.79138E-04 -7.99378E+00 -7.99378E+00 -4.23257E-07  0.00000E+00  0.00000E+00  3.17045E+02
   166  2.86194E-04 -7.99362E+00 -7.99362E+00 -4.34338E-07  0.00000E+00  0.00000E+00  3.16983E+02
   167  2.93425E-04 -7.99346E+00 -7.99346E+00 -4.45692E-07  0.00000E+00  0.00000E+00  3.16920E+02
   168  3.00836E-04 -7.99330E+00 -7.99330E+00 -4.57325E-07  0.00000E+00  0.00000E+00  3.16856E+02
   169  3.08430E-04 -7.99313E+00 -7.99313E+00 -4.69244E-07  0.00000E+00  0.00000E+00  3.16792E+02
   170  3.16213E-04 -7.99296E+00 -7.99296E+00 -4.81455E-07  0.00000E+00  0.00000E+00  3.16726E+02
   171  3.24189E-04 -7.99278E+00 -7.99278E+00 -4.93966E-07  0.00000E+00  0.00000E+00  3.16660E+02
   172  3.32363E-04 -7.99260E+00 -7.99260E+00 -5.06784E-07  0.00000E+00  0.00000E+00  3.16592E+02
   173  3.40741E-04 -7.99241E+00 -7.99241E+00 -5.19917E-07  0.00000E+00  0.00000E+00  3.16524E+02
   174  3.49326E-04 -7.99222E+00 -7.99222E+00 -5.33371E-07  0.00000E+00  0.00000E+00  3.16454E+02
   175  3.58124E-04 -7.99202E+00 -7.99202E+00 -5.47155E-07  0.00000E+00  0.00000E+00  3.16384E+02
   176  3.67140E-04 -7.99182E+00 -7.99182E+00 -5.61277E-07  0.00000E+00  0.00000E+00  3.16312E+02
   177  3.76381E-04 -7.99162E+00 -7.99162E+00 -5.75745E-07  0.00000E+00  0.00000E+00  3.16239E+02
