 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.610E+02  9.72759E-01  1.27267E-14  9.08796E-15  1.31378E-14  8.96368E-15
  1.615E+02  9.74162E-01  1.25948E-14  8.99855E-15  1.27856E-14  8.72429E-15
  1.620E+02  9.75528E-01  1.24666E-14  8.91167E-15  1.24340E-14  8.48519E-15
  1.625E+02  9.76858E-01  1.23421E-14  8.82731E-15  1.20828E-14  8.24636E-15
  1.630E+02  9.78152E-01  1.22214E-14  8.74546E-15  1.17322E-14  8.00780E-15
  1.635E+02  9.79410E-01  1.21044E-14  8.66611E-15  1.13820E-14  7.76949E-15
  1.640E+02  9.80631E-01  1.19911E-14  8.58926E-15  1.10323E-14  7.53144E-15
  1.645E+02  9.81815E-01  1.18816E-14  8.51490E-15  1.06831E-14  7.29363E-15
  1.650E+02  9.82963E-01  1.17757E-14  8.44299E-15  1.03343E-14  7.05606E-15
  1.655E+02  9.84074E-01  1.16733E-14  8.37354E-15  9.98586E-15  6.81871E-15
  1.660E+02  9.85148E-01  1.15746E-14  8.30652E-15  9.63786E-15  6.58159E-15
  1.665E+02  9.86185E-01  1.14794E-14  8.24193E-15  9.29024E-15  6.34467E-15
  1.670E+02  9.87185E-01  1.13878E-14  8.17978E-15  8.94300E-15  6.10796E-15
  1.675E+02  9.88148E-01  1.12999E-14  8.12006E-15  8.59612E-15  5.87145E-15
  1.680E+02  9.89074E-01  1.12156E-14  8.06275E-15  8.24958E-15  5.63512E-15
  1.685E+02  9.89962E-01  1.11348E-14  8.00784E-15  7.90338E-15  5.39898E-15
  1.690E+02  9.90814E-01  1.10575E-14  7.95532E-15  7.55750E-15  5.16301E-15
  1.695E+02  9.91627E-01  1.09836E-14  7.90517E-15  7.21191E-15  4.92720E-15
  1.700E+02  9.92404E-01  1.09133E-14  7.85740E-15  6.86662E-15  4.69155E-15
  1.705E+02  9.93143E-01  1.08464E-14  7.81200E-15  6.52160E-15  4.45605E-15
  1.710E+02  9.93844E-01  1.07832E-14  7.76899E-15  6.17684E-15  4.22069E-15
  1.715E+02  9.94508E-01  1.07234E-14  7.72834E-15  5.83232E-15  3.98547E-15
  1.720E+02  9.95134E-01  1.06672E-14  7.69005E-15  5.48805E-15  3.75037E-15
  1.725E+02  9.95722E-01  1.06143E-14  7.65409E-15  5.14399E-15  3.51540E-15
  1.730E+02  9.96273E-01  1.05648E-14  7.62047E-15  4.80013E-15  3.28054E-15
  1.735E+02  9.96786E-01  1.05187E-14  7.58917E-15  4.45647E-15  3.04578E-15
  1.740E+02  9.97261E-01  1.04760E-14  7.56022E-15  4.11298E-15  2.81111E-15
  1.745E+02  9.97698E-01  1.04369E-14  7.53361E-15  3.76966E-15  2.57654E-15
  1.750E+02  9.98097E-01  1.04013E-14  7.50934E-15  3.42648E-15  2.34205E-15
  1.755E+02  9.98459E-01  1.03691E-14  7.48740E-15  3.08345E-15  2.10763E-15
  1.760E+02  9.98782E-01  1.03403E-14  7.46777E-15  2.74053E-15  1.87328E-15
  1.765E+02  9.99067E-01  1.03148E-14  7.45043E-15  2.39773E-15  1.63899E-15
  1.770E+02  9.99315E-01  1.02926E-14  7.43540E-15  2.05502E-15  1.40475E-15
  1.775E+02  9.99524E-01  1.02738E-14  7.42268E-15  1.71239E-15  1.17056E-15
  1.780E+02  9.99695E-01  1.02585E-14  7.41229E-15  1.36983E-15  9.36403E-16
  1.785E+02  9.99829E-01  1.02467E-14  7.40424E-15  1.02732E-15  7.02276E-16
  1.790E+02  9.99924E-01  1.02385E-14  7.39851E-15  6.84858E-16  4.68171E-16
  1.795E+02  9.99981E-01  1.02336E-14  7.39509E-15  3.42421E-16  2.34082E-16
  1.800E+02  1.00000E+00  1.02322E-14  7.39396E-15  4.80530E-30  3.28495E-30
