 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # Element:  N,  Z =   7,  atomic weight = 1.40067E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.57926E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  7
 #
 # Electron density: Read from file z_007.den   
 #                   Number of data points =  701
 #                   Volume integral = 7.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.64241E-19 cm**2 = 9.43623E-03 a0**2
 # 1st transport cross section = 4.39991E-24 cm**2 = 1.57123E-07 a0**2
 # 2nd transport cross section = 1.26041E-23 cm**2 = 4.50100E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.340E+02  8.47329E-01  3.64509E-27  1.30168E-10 -1.27655E-02  1.0E-07
  1.345E+02  8.50455E-01  3.55062E-27  1.26795E-10 -1.29248E-02  1.0E-07
  1.350E+02  8.53553E-01  3.45823E-27  1.23496E-10 -1.30859E-02  1.0E-07
  1.355E+02  8.56625E-01  3.36785E-27  1.20268E-10 -1.32487E-02  1.0E-07
  1.360E+02  8.59670E-01  3.27945E-27  1.17111E-10 -1.34133E-02  1.0E-07
  1.365E+02  8.62687E-01  3.19299E-27  1.14024E-10 -1.35806E-02  1.0E-07
  1.370E+02  8.65677E-01  3.10841E-27  1.11003E-10 -1.37511E-02  1.0E-07
  1.375E+02  8.68639E-01  3.02568E-27  1.08049E-10 -1.39249E-02  1.0E-07
  1.380E+02  8.71572E-01  2.94476E-27  1.05159E-10 -1.41016E-02  1.0E-07
  1.385E+02  8.74478E-01  2.86562E-27  1.02333E-10 -1.42805E-02  1.0E-07
  1.390E+02  8.77355E-01  2.78822E-27  9.95691E-11 -1.44611E-02  1.0E-07
  1.395E+02  8.80203E-01  2.71252E-27  9.68659E-11 -1.46437E-02  1.0E-07
  1.400E+02  8.83022E-01  2.63849E-27  9.42222E-11 -1.48290E-02  1.0E-07
  1.405E+02  8.85812E-01  2.56609E-27  9.16366E-11 -1.50179E-02  1.0E-07
  1.410E+02  8.88573E-01  2.49528E-27  8.91080E-11 -1.52108E-02  1.0E-07
  1.415E+02  8.91304E-01  2.42603E-27  8.66352E-11 -1.54074E-02  1.0E-07
  1.420E+02  8.94005E-01  2.35832E-27  8.42172E-11 -1.56068E-02  1.0E-07
  1.425E+02  8.96677E-01  2.29212E-27  8.18531E-11 -1.58078E-02  1.0E-07
  1.430E+02  8.99318E-01  2.22740E-27  7.95419E-11 -1.60100E-02  1.0E-07
  1.435E+02  9.01928E-01  2.16412E-27  7.72823E-11 -1.62144E-02  1.0E-07
  1.440E+02  9.04508E-01  2.10226E-27  7.50731E-11 -1.64241E-02  1.0E-07
  1.445E+02  9.07058E-01  2.04178E-27  7.29132E-11 -1.66410E-02  1.0E-07
  1.450E+02  9.09576E-01  1.98266E-27  7.08020E-11 -1.68601E-02  1.0E-07
  1.455E+02  9.12063E-01  1.92488E-27  6.87387E-11 -1.70799E-02  1.0E-07
  1.460E+02  9.14519E-01  1.86842E-27  6.67225E-11 -1.73013E-02  1.0E-07
  1.465E+02  9.16943E-01  1.81325E-27  6.47522E-11 -1.75258E-02  1.0E-07
  1.470E+02  9.19335E-01  1.75933E-27  6.28269E-11 -1.77547E-02  1.0E-07
  1.475E+02  9.21696E-01  1.70666E-27  6.09458E-11 -1.79885E-02  1.0E-07
  1.480E+02  9.24024E-01  1.65519E-27  5.91080E-11 -1.82266E-02  1.0E-07
  1.485E+02  9.26320E-01  1.60493E-27  5.73129E-11 -1.84677E-02  1.0E-07
  1.490E+02  9.28584E-01  1.55583E-27  5.55599E-11 -1.87111E-02  1.0E-07
  1.495E+02  9.30815E-01  1.50790E-27  5.38480E-11 -1.89564E-02  1.0E-07
  1.500E+02  9.33013E-01  1.46109E-27  5.21766E-11 -1.92044E-02  1.0E-07
  1.505E+02  9.35178E-01  1.41540E-27  5.05449E-11 -1.94561E-02  1.0E-07
  1.510E+02  9.37310E-01  1.37080E-27  4.89522E-11 -1.97122E-02  1.0E-07
  1.515E+02  9.39409E-01  1.32727E-27  4.73977E-11 -1.99724E-02  1.0E-07
  1.520E+02  9.41474E-01  1.28480E-27  4.58810E-11 -2.02359E-02  1.0E-07
  1.525E+02  9.43505E-01  1.24337E-27  4.44014E-11 -2.05015E-02  1.0E-07
  1.530E+02  9.45503E-01  1.20296E-27  4.29583E-11 -2.07684E-02  1.0E-07
  1.535E+02  9.47467E-01  1.16355E-27  4.15512E-11 -2.10369E-02  1.0E-07
  1.540E+02  9.49397E-01  1.12514E-27  4.01794E-11 -2.13078E-02  1.0E-07
  1.545E+02  9.51293E-01  1.08769E-27  3.88423E-11 -2.15821E-02  1.0E-07
  1.550E+02  9.53154E-01  1.05121E-27  3.75392E-11 -2.18596E-02  1.0E-07
  1.555E+02  9.54981E-01  1.01566E-27  3.62698E-11 -2.21392E-02  1.0E-07
  1.560E+02  9.56773E-01  9.81041E-28  3.50336E-11 -2.24194E-02  1.0E-07
  1.565E+02  9.58530E-01  9.47340E-28  3.38301E-11 -2.26989E-02  1.0E-07
  1.570E+02  9.60252E-01  9.14540E-28  3.26588E-11 -2.29774E-02  1.0E-07
  1.575E+02  9.61940E-01  8.82629E-28  3.15193E-11 -2.32555E-02  1.0E-07
  1.580E+02  9.63592E-01  8.51591E-28  3.04109E-11 -2.35339E-02  1.0E-07
  1.585E+02  9.65209E-01  8.21412E-28  2.93332E-11 -2.38123E-02  1.0E-07
  1.590E+02  9.66790E-01  7.92083E-28  2.82858E-11 -2.40894E-02  1.0E-07
  1.595E+02  9.68336E-01  7.63593E-28  2.72684E-11 -2.43629E-02  1.0E-07
  1.600E+02  9.69846E-01  7.35932E-28  2.62806E-11 -2.46307E-02  1.0E-07
  1.605E+02  9.71321E-01  7.09089E-28  2.53220E-11 -2.48915E-02  1.0E-07
  1.610E+02  9.72759E-01  6.83052E-28  2.43922E-11 -2.51453E-02  1.0E-07
  1.615E+02  9.74162E-01  6.57810E-28  2.34908E-11 -2.53921E-02  1.0E-07
  1.620E+02  9.75528E-01  6.33351E-28  2.26174E-11 -2.56312E-02  1.0E-07
  1.625E+02  9.76858E-01  6.09667E-28  2.17716E-11 -2.58605E-02  1.0E-07
  1.630E+02  9.78152E-01  5.86749E-28  2.09532E-11 -2.60766E-02  1.0E-07
  1.635E+02  9.79410E-01  5.64592E-28  2.01619E-11 -2.62757E-02  1.0E-07
  1.640E+02  9.80631E-01  5.43185E-28  1.93975E-11 -2.64552E-02  1.0E-07
  1.645E+02  9.81815E-01  5.22520E-28  1.86595E-11 -2.66134E-02  1.0E-07
  1.650E+02  9.82963E-01  5.02588E-28  1.79477E-11 -2.67491E-02  1.0E-07
  1.655E+02  9.84074E-01  4.83379E-28  1.72618E-11 -2.68606E-02  1.0E-07
  1.660E+02  9.85148E-01  4.64886E-28  1.66014E-11 -2.69442E-02  1.0E-07
  1.665E+02  9.86185E-01  4.47103E-28  1.59663E-11 -2.69944E-02  1.0E-07
  1.670E+02  9.87185E-01  4.30026E-28  1.53565E-11 -2.70054E-02  1.0E-07
  1.675E+02  9.88148E-01  4.13648E-28  1.47716E-11 -2.69721E-02  1.0E-07
  1.680E+02  9.89074E-01  3.97963E-28  1.42115E-11 -2.68905E-02  1.0E-07
  1.685E+02  9.89962E-01  3.82962E-28  1.36758E-11 -2.67577E-02  1.0E-07
  1.690E+02  9.90814E-01  3.68639E-28  1.31643E-11 -2.65700E-02  1.0E-07
  1.695E+02  9.91627E-01  3.54988E-28  1.26769E-11 -2.63220E-02  1.0E-07
  1.700E+02  9.92404E-01  3.42005E-28  1.22132E-11 -2.60064E-02  1.0E-07
  1.705E+02  9.93143E-01  3.29687E-28  1.17733E-11 -2.56149E-02  1.0E-07
  1.710E+02  9.93844E-01  3.18031E-28  1.13571E-11 -2.51407E-02  1.0E-07
  1.715E+02  9.94508E-01  3.07031E-28  1.09643E-11 -2.45786E-02  1.0E-07
  1.720E+02  9.95134E-01  2.96682E-28  1.05947E-11 -2.39249E-02  1.0E-07
  1.725E+02  9.95722E-01  2.86977E-28  1.02481E-11 -2.31764E-02  1.0E-07
  1.730E+02  9.96273E-01  2.77913E-28  9.92447E-12 -2.23284E-02  1.0E-07
  1.735E+02  9.96786E-01  2.69488E-28  9.62358E-12 -2.13756E-02  1.0E-07
  1.740E+02  9.97261E-01  2.61700E-28  9.34547E-12 -2.03124E-02  1.0E-07
  1.745E+02  9.97698E-01  2.54548E-28  9.09007E-12 -1.91355E-02  1.0E-07
  1.750E+02  9.98097E-01  2.48029E-28  8.85729E-12 -1.78450E-02  1.0E-07
  1.755E+02  9.98459E-01  2.42140E-28  8.64698E-12 -1.64438E-02  1.0E-07
  1.760E+02  9.98782E-01  2.36875E-28  8.45895E-12 -1.49368E-02  1.0E-07
  1.765E+02  9.99067E-01  2.32231E-28  8.29310E-12 -1.33291E-02  1.0E-07
  1.770E+02  9.99315E-01  2.28206E-28  8.14938E-12 -1.16263E-02  1.0E-07
  1.775E+02  9.99524E-01  2.24803E-28  8.02787E-12 -9.83508E-03  1.0E-07
  1.780E+02  9.99695E-01  2.22023E-28  7.92860E-12 -7.96550E-03  1.0E-07
  1.785E+02  9.99829E-01  2.19867E-28  7.85160E-12 -6.03082E-03  1.0E-07
  1.790E+02  9.99924E-01  2.18332E-28  7.79678E-12 -4.04705E-03  1.0E-07
  1.795E+02  9.99981E-01  2.17413E-28  7.76396E-12 -2.03141E-03  1.0E-07
  1.800E+02  1.00000E+00  2.17110E-28  7.75314E-12 -2.85384E-17  1.0E-07
