

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  3.050E+01 5.88913E-26  0.000E+00 ( 2.351E-13, 2.129E-14) ( 5.585E-14, 5.050E-15)  1.00E-07
  3.100E+01 5.51419E-26  0.000E+00 ( 2.273E-13, 2.063E-14) ( 5.490E-14, 4.976E-15)  1.00E-07
  3.150E+01 5.16843E-26  0.000E+00 ( 2.199E-13, 2.000E-14) ( 5.399E-14, 4.905E-15)  1.00E-07
  3.200E+01 4.84915E-26  0.000E+00 ( 2.128E-13, 1.940E-14) ( 5.310E-14, 4.835E-15)  1.00E-07
  3.250E+01 4.55399E-26  0.000E+00 ( 2.060E-13, 1.882E-14) ( 5.224E-14, 4.768E-15)  1.00E-07
  3.300E+01 4.28078E-26  0.000E+00 ( 1.995E-13, 1.827E-14) ( 5.140E-14, 4.702E-15)  1.00E-07
  3.350E+01 4.02759E-26  0.000E+00 ( 1.933E-13, 1.775E-14) ( 5.059E-14, 4.638E-15)  1.00E-07
  3.400E+01 3.79270E-26  0.000E+00 ( 1.874E-13, 1.724E-14) ( 4.980E-14, 4.575E-15)  1.00E-07
  3.450E+01 3.57453E-26  0.000E+00 ( 1.818E-13, 1.676E-14) ( 4.904E-14, 4.514E-15)  1.00E-07
  3.500E+01 3.37170E-26  0.000E+00 ( 1.764E-13, 1.629E-14) ( 4.829E-14, 4.455E-15)  1.00E-07
  3.550E+01 3.18292E-26  0.000E+00 ( 1.712E-13, 1.584E-14) ( 4.757E-14, 4.397E-15)  1.00E-07
  3.600E+01 3.00706E-26  0.000E+00 ( 1.662E-13, 1.541E-14) ( 4.686E-14, 4.340E-15)  1.00E-07
  3.650E+01 2.84305E-26  0.000E+00 ( 1.614E-13, 1.500E-14) ( 4.618E-14, 4.285E-15)  1.00E-07
  3.700E+01 2.68998E-26  0.000E+00 ( 1.568E-13, 1.460E-14) ( 4.551E-14, 4.231E-15)  1.00E-07
  3.750E+01 2.54696E-26  0.000E+00 ( 1.524E-13, 1.422E-14) ( 4.486E-14, 4.178E-15)  1.00E-07
  3.800E+01 2.41321E-26  0.000E+00 ( 1.482E-13, 1.385E-14) ( 4.422E-14, 4.127E-15)  1.00E-07
  3.850E+01 2.28804E-26  0.000E+00 ( 1.442E-13, 1.350E-14) ( 4.361E-14, 4.076E-15)  1.00E-07
  3.900E+01 2.17079E-26  0.000E+00 ( 1.402E-13, 1.315E-14) ( 4.300E-14, 4.027E-15)  1.00E-07
  3.950E+01 2.06087E-26  0.000E+00 ( 1.365E-13, 1.283E-14) ( 4.241E-14, 3.979E-15)  1.00E-07
  4.000E+01 1.95774E-26  0.000E+00 ( 1.329E-13, 1.251E-14) ( 4.184E-14, 3.932E-15)  1.00E-07
  4.050E+01 1.86090E-26  0.000E+00 ( 1.294E-13, 1.220E-14) ( 4.128E-14, 3.885E-15)  1.00E-07
  4.100E+01 1.76990E-26  0.000E+00 ( 1.260E-13, 1.190E-14) ( 4.073E-14, 3.840E-15)  1.00E-07
  4.150E+01 1.68432E-26  0.000E+00 ( 1.228E-13, 1.162E-14) ( 4.020E-14, 3.796E-15)  1.00E-07
  4.200E+01 1.60378E-26  0.000E+00 ( 1.197E-13, 1.134E-14) ( 3.967E-14, 3.752E-15)  1.00E-07
  4.250E+01 1.52793E-26  0.000E+00 ( 1.167E-13, 1.107E-14) ( 3.916E-14, 3.710E-15)  1.00E-07
  4.300E+01 1.45646E-26  0.000E+00 ( 1.138E-13, 1.081E-14) ( 3.866E-14, 3.668E-15)  1.00E-07
  4.350E+01 1.38905E-26  0.000E+00 ( 1.109E-13, 1.056E-14) ( 3.817E-14, 3.627E-15)  1.00E-07
  4.400E+01 1.32545E-26  0.000E+00 ( 1.082E-13, 1.032E-14) ( 3.769E-14, 3.587E-15)  1.00E-07
  4.450E+01 1.26538E-26  0.000E+00 ( 1.056E-13, 1.009E-14) ( 3.723E-14, 3.548E-15)  1.00E-07
  4.500E+01 1.20862E-26  0.000E+00 ( 1.031E-13, 9.858E-15) ( 3.677E-14, 3.509E-15)  1.00E-07
  4.550E+01 1.15496E-26  0.000E+00 ( 1.006E-13, 9.638E-15) ( 3.632E-14, 3.472E-15)  1.00E-07
  4.600E+01 1.10420E-26  0.000E+00 ( 9.825E-14, 9.424E-15) ( 3.588E-14, 3.434E-15)  1.00E-07
  4.650E+01 1.05614E-26  0.000E+00 ( 9.596E-14, 9.217E-15) ( 3.545E-14, 3.398E-15)  1.00E-07
  4.700E+01 1.01063E-26  0.000E+00 ( 9.374E-14, 9.016E-15) ( 3.503E-14, 3.362E-15)  1.00E-07
  4.750E+01 9.67503E-27  0.000E+00 ( 9.159E-14, 8.822E-15) ( 3.461E-14, 3.327E-15)  1.00E-07
  4.800E+01 9.26605E-27  0.000E+00 ( 8.950E-14, 8.633E-15) ( 3.421E-14, 3.292E-15)  1.00E-07
  4.850E+01 8.87804E-27  0.000E+00 ( 8.748E-14, 8.449E-15) ( 3.381E-14, 3.258E-15)  1.00E-07
  4.900E+01 8.50973E-27  0.000E+00 ( 8.552E-14, 8.271E-15) ( 3.342E-14, 3.225E-15)  1.00E-07
  4.950E+01 8.15995E-27  0.000E+00 ( 8.362E-14, 8.098E-15) ( 3.304E-14, 3.192E-15)  1.00E-07
  5.000E+01 7.82760E-27  0.000E+00 ( 8.178E-14, 7.929E-15) ( 3.266E-14, 3.160E-15)  1.00E-07
  5.050E+01 7.51166E-27  0.000E+00 ( 7.999E-14, 7.766E-15) ( 3.230E-14, 3.128E-15)  1.00E-07
  5.100E+01 7.21115E-27  0.000E+00 ( 7.826E-14, 7.607E-15) ( 3.193E-14, 3.097E-15)  1.00E-07
  5.150E+01 6.92518E-27  0.000E+00 ( 7.657E-14, 7.452E-15) ( 3.158E-14, 3.066E-15)  1.00E-07
  5.200E+01 6.65292E-27  0.000E+00 ( 7.493E-14, 7.302E-15) ( 3.123E-14, 3.036E-15)  1.00E-07
  5.250E+01 6.39360E-27  0.000E+00 ( 7.334E-14, 7.156E-15) ( 3.089E-14, 3.006E-15)  1.00E-07
  5.300E+01 6.14650E-27  0.000E+00 ( 7.180E-14, 7.013E-15) ( 3.055E-14, 2.977E-15)  1.00E-07
  5.350E+01 5.91094E-27  0.000E+00 ( 7.030E-14, 6.875E-15) ( 3.022E-14, 2.948E-15)  1.00E-07
  5.400E+01 5.68629E-27  0.000E+00 ( 6.884E-14, 6.740E-15) ( 2.990E-14, 2.919E-15)  1.00E-07
  5.450E+01 5.47194E-27  0.000E+00 ( 6.742E-14, 6.608E-15) ( 2.958E-14, 2.891E-15)  1.00E-07
  5.500E+01 5.26732E-27  0.000E+00 ( 6.604E-14, 6.480E-15) ( 2.926E-14, 2.864E-15)  1.00E-07
  5.550E+01 5.07192E-27  0.000E+00 ( 6.469E-14, 6.355E-15) ( 2.895E-14, 2.837E-15)  1.00E-07
  5.600E+01 4.88525E-27  0.000E+00 ( 6.339E-14, 6.234E-15) ( 2.865E-14, 2.810E-15)  1.00E-07
  5.650E+01 4.70685E-27  0.000E+00 ( 6.211E-14, 6.115E-15) ( 2.835E-14, 2.784E-15)  1.00E-07
  5.700E+01 4.53630E-27  0.000E+00 ( 6.087E-14, 6.000E-15) ( 2.806E-14, 2.758E-15)  1.00E-07
  5.750E+01 4.37318E-27  0.000E+00 ( 5.967E-14, 5.887E-15) ( 2.777E-14, 2.732E-15)  1.00E-07
  5.800E+01 4.21711E-27  0.000E+00 ( 5.849E-14, 5.777E-15) ( 2.748E-14, 2.707E-15)  1.00E-07
  5.850E+01 4.06773E-27  0.000E+00 ( 5.735E-14, 5.670E-15) ( 2.720E-14, 2.682E-15)  1.00E-07
  5.900E+01 3.92469E-27  0.000E+00 ( 5.623E-14, 5.565E-15) ( 2.693E-14, 2.657E-15)  1.00E-07
  5.950E+01 3.78768E-27  0.000E+00 ( 5.514E-14, 5.463E-15) ( 2.665E-14, 2.633E-15)  1.00E-07
  6.000E+01 3.65641E-27  0.000E+00 ( 5.408E-14, 5.363E-15) ( 2.639E-14, 2.609E-15)  1.00E-07
  6.050E+01 3.53059E-27  0.000E+00 ( 5.305E-14, 5.266E-15) ( 2.612E-14, 2.585E-15)  1.00E-07
  6.100E+01 3.40996E-27  0.000E+00 ( 5.204E-14, 5.171E-15) ( 2.586E-14, 2.562E-15)  1.00E-07
  6.150E+01 3.29426E-27  0.000E+00 ( 5.105E-14, 5.078E-15) ( 2.561E-14, 2.539E-15)  1.00E-07
  6.200E+01 3.18325E-27  0.000E+00 ( 5.009E-14, 4.987E-15) ( 2.535E-14, 2.516E-15)  1.00E-07
  6.250E+01 3.07670E-27  0.000E+00 ( 4.915E-14, 4.898E-15) ( 2.511E-14, 2.494E-15)  1.00E-07
  6.300E+01 2.97441E-27  0.000E+00 ( 4.824E-14, 4.812E-15) ( 2.486E-14, 2.472E-15)  1.00E-07
  6.350E+01 2.87617E-27  0.000E+00 ( 4.735E-14, 4.727E-15) ( 2.462E-14, 2.450E-15)  1.00E-07
  6.400E+01 2.78181E-27  0.000E+00 ( 4.647E-14, 4.644E-15) ( 2.438E-14, 2.428E-15)  1.00E-07
  6.450E+01 2.69113E-27  0.000E+00 ( 4.562E-14, 4.563E-15) ( 2.415E-14, 2.407E-15)  1.00E-07
  6.500E+01 2.60398E-27  0.000E+00 ( 4.479E-14, 4.484E-15) ( 2.391E-14, 2.386E-15)  1.00E-07
  6.550E+01 2.52018E-27  0.000E+00 ( 4.398E-14, 4.407E-15) ( 2.369E-14, 2.365E-15)  1.00E-07
  6.600E+01 2.43957E-27  0.000E+00 ( 4.318E-14, 4.331E-15) ( 2.346E-14, 2.345E-15)  1.00E-07
  6.650E+01 2.36202E-27  0.000E+00 ( 4.241E-14, 4.257E-15) ( 2.324E-14, 2.324E-15)  1.00E-07
  6.700E+01 2.28740E-27  0.000E+00 ( 4.165E-14, 4.184E-15) ( 2.302E-14, 2.304E-15)  1.00E-07
  6.750E+01 2.21557E-27  0.000E+00 ( 4.091E-14, 4.113E-15) ( 2.280E-14, 2.284E-15)  1.00E-07
  6.800E+01 2.14643E-27  0.000E+00 ( 4.018E-14, 4.044E-15) ( 2.259E-14, 2.265E-15)  1.00E-07
  6.850E+01 2.07983E-27  0.000E+00 ( 3.947E-14, 3.976E-15) ( 2.238E-14, 2.245E-15)  1.00E-07
  6.900E+01 2.01568E-27  0.000E+00 ( 3.878E-14, 3.909E-15) ( 2.217E-14, 2.226E-15)  1.00E-07
  6.950E+01 1.95385E-27  0.000E+00 ( 3.810E-14, 3.844E-15) ( 2.196E-14, 2.207E-15)  1.00E-07
  7.000E+01 1.89425E-27  0.000E+00 ( 3.744E-14, 3.780E-15) ( 2.176E-14, 2.188E-15)  1.00E-07
  7.050E+01 1.83680E-27  0.000E+00 ( 3.679E-14, 3.717E-15) ( 2.156E-14, 2.170E-15)  1.00E-07
  7.100E+01 1.78140E-27  0.000E+00 ( 3.615E-14, 3.656E-15) ( 2.136E-14, 2.151E-15)  1.00E-07
  7.150E+01 1.72799E-27  0.000E+00 ( 3.553E-14, 3.596E-15) ( 2.116E-14, 2.133E-15)  1.00E-07
  7.200E+01 1.67646E-27  0.000E+00 ( 3.492E-14, 3.537E-15) ( 2.097E-14, 2.115E-15)  1.00E-07
  7.250E+01 1.62670E-27  0.000E+00 ( 3.433E-14, 3.479E-15) ( 2.078E-14, 2.098E-15)  1.00E-07
  7.300E+01 1.57868E-27  0.000E+00 ( 3.374E-14, 3.423E-15) ( 2.059E-14, 2.080E-15)  1.00E-07
  7.350E+01 1.53232E-27  0.000E+00 ( 3.317E-14, 3.367E-15) ( 2.040E-14, 2.063E-15)  1.00E-07
  7.400E+01 1.48756E-27  0.000E+00 ( 3.261E-14, 3.313E-15) ( 2.022E-14, 2.045E-15)  1.00E-07
  7.450E+01 1.44434E-27  0.000E+00 ( 3.206E-14, 3.260E-15) ( 2.004E-14, 2.028E-15)  1.00E-07
  7.500E+01 1.40258E-27  0.000E+00 ( 3.153E-14, 3.207E-15) ( 1.986E-14, 2.011E-15)  1.00E-07
  7.550E+01 1.36222E-27  0.000E+00 ( 3.100E-14, 3.156E-15) ( 1.968E-14, 1.995E-15)  1.00E-07
  7.600E+01 1.32321E-27  0.000E+00 ( 3.048E-14, 3.106E-15) ( 1.950E-14, 1.978E-15)  1.00E-07
  7.650E+01 1.28550E-27  0.000E+00 ( 2.998E-14, 3.056E-15) ( 1.933E-14, 1.962E-15)  1.00E-07
  7.700E+01 1.24904E-27  0.000E+00 ( 2.948E-14, 3.008E-15) ( 1.916E-14, 1.945E-15)  1.00E-07
  7.750E+01 1.21378E-27  0.000E+00 ( 2.900E-14, 2.961E-15) ( 1.898E-14, 1.929E-15)  1.00E-07
  7.800E+01 1.17968E-27  0.000E+00 ( 2.852E-14, 2.914E-15) ( 1.882E-14, 1.913E-15)  1.00E-07
  7.850E+01 1.14669E-27  0.000E+00 ( 2.805E-14, 2.868E-15) ( 1.865E-14, 1.898E-15)  1.00E-07
  7.900E+01 1.11476E-27  0.000E+00 ( 2.760E-14, 2.823E-15) ( 1.848E-14, 1.882E-15)  1.00E-07
  7.950E+01 1.08385E-27  0.000E+00 ( 2.715E-14, 2.779E-15) ( 1.832E-14, 1.867E-15)  1.00E-07
  8.000E+01 1.05394E-27  0.000E+00 ( 2.671E-14, 2.736E-15) ( 1.816E-14, 1.851E-15)  1.00E-07
  8.050E+01 1.02497E-27  0.000E+00 ( 2.628E-14, 2.693E-15) ( 1.800E-14, 1.836E-15)  1.00E-07
  8.100E+01 9.96927E-28 -4.694E-04 ( 2.585E-14, 2.652E-15) ( 1.784E-14, 1.821E-15)  1.00E-07
  8.150E+01 9.69761E-28 -4.761E-04 ( 2.544E-14, 2.611E-15) ( 1.768E-14, 1.806E-15)  1.00E-07
  8.200E+01 9.43445E-28 -4.830E-04 ( 2.503E-14, 2.571E-15) ( 1.753E-14, 1.791E-15)  1.00E-07
  8.250E+01 9.17945E-28 -4.899E-04 ( 2.463E-14, 2.531E-15) ( 1.738E-14, 1.777E-15)  1.00E-07
  8.300E+01 8.93233E-28 -4.970E-04 ( 2.423E-14, 2.492E-15) ( 1.722E-14, 1.762E-15)  1.00E-07
  8.350E+01 8.69279E-28 -5.041E-04 ( 2.385E-14, 2.454E-15) ( 1.707E-14, 1.748E-15)  1.00E-07
  8.400E+01 8.46059E-28 -5.113E-04 ( 2.347E-14, 2.417E-15) ( 1.692E-14, 1.733E-15)  1.00E-07
  8.450E+01 8.23545E-28 -5.185E-04 ( 2.310E-14, 2.380E-15) ( 1.678E-14, 1.719E-15)  1.00E-07
  8.500E+01 8.01713E-28 -5.258E-04 ( 2.273E-14, 2.344E-15) ( 1.663E-14, 1.705E-15)  1.00E-07
  8.550E+01 7.80538E-28 -5.331E-04 ( 2.237E-14, 2.308E-15) ( 1.648E-14, 1.691E-15)  1.00E-07
  8.600E+01 7.59997E-28 -5.405E-04 ( 2.202E-14, 2.273E-15) ( 1.634E-14, 1.677E-15)  1.00E-07
  8.650E+01 7.40066E-28 -5.480E-04 ( 2.168E-14, 2.239E-15) ( 1.620E-14, 1.664E-15)  1.00E-07
  8.700E+01 7.20726E-28 -5.556E-04 ( 2.134E-14, 2.205E-15) ( 1.606E-14, 1.650E-15)  1.00E-07
  8.750E+01 7.01955E-28 -5.633E-04 ( 2.100E-14, 2.172E-15) ( 1.592E-14, 1.637E-15)  1.00E-07
  8.800E+01 6.83735E-28 -5.710E-04 ( 2.068E-14, 2.139E-15) ( 1.578E-14, 1.623E-15)  1.00E-07
  8.850E+01 6.66047E-28 -5.788E-04 ( 2.036E-14, 2.107E-15) ( 1.564E-14, 1.610E-15)  1.00E-07
  8.900E+01 6.48873E-28 -5.866E-04 ( 2.004E-14, 2.076E-15) ( 1.551E-14, 1.597E-15)  1.00E-07
  8.950E+01 6.32195E-28 -5.944E-04 ( 1.973E-14, 2.045E-15) ( 1.537E-14, 1.584E-15)  1.00E-07
  9.000E+01 6.15996E-28 -6.024E-04 ( 1.942E-14, 2.014E-15) ( 1.524E-14, 1.571E-15)  1.00E-07
  9.050E+01 6.00259E-28 -6.106E-04 ( 1.912E-14, 1.984E-15) ( 1.511E-14, 1.558E-15)  1.00E-07
  9.100E+01 5.84970E-28 -6.188E-04 ( 1.883E-14, 1.955E-15) ( 1.497E-14, 1.545E-15)  1.00E-07
  9.150E+01 5.70115E-28 -6.270E-04 ( 1.854E-14, 1.926E-15) ( 1.484E-14, 1.532E-15)  1.00E-07
  9.200E+01 5.55678E-28 -6.353E-04 ( 1.825E-14, 1.897E-15) ( 1.472E-14, 1.520E-15)  1.00E-07
  9.250E+01 5.41647E-28 -6.436E-04 ( 1.797E-14, 1.869E-15) ( 1.459E-14, 1.507E-15)  1.00E-07
  9.300E+01 5.28008E-28 -6.521E-04 ( 1.770E-14, 1.841E-15) ( 1.446E-14, 1.495E-15)  1.00E-07
  9.350E+01 5.14747E-28 -6.606E-04 ( 1.743E-14, 1.814E-15) ( 1.433E-14, 1.482E-15)  1.00E-07
  9.400E+01 5.01853E-28 -6.693E-04 ( 1.716E-14, 1.788E-15) ( 1.421E-14, 1.470E-15)  1.00E-07
  9.450E+01 4.89313E-28 -6.780E-04 ( 1.690E-14, 1.761E-15) ( 1.409E-14, 1.458E-15)  1.00E-07
  9.500E+01 4.77118E-28 -6.868E-04 ( 1.664E-14, 1.735E-15) ( 1.396E-14, 1.446E-15)  1.00E-07
  9.550E+01 4.65255E-28 -6.957E-04 ( 1.639E-14, 1.710E-15) ( 1.384E-14, 1.434E-15)  1.00E-07
  9.600E+01 4.53715E-28 -7.046E-04 ( 1.614E-14, 1.685E-15) ( 1.372E-14, 1.422E-15)  1.00E-07
  9.650E+01 4.42488E-28 -7.136E-04 ( 1.590E-14, 1.660E-15) ( 1.360E-14, 1.410E-15)  1.00E-07
  9.700E+01 4.31562E-28 -7.228E-04 ( 1.566E-14, 1.636E-15) ( 1.348E-14, 1.399E-15)  1.00E-07
  9.750E+01 4.20928E-28 -7.320E-04 ( 1.542E-14, 1.612E-15) ( 1.336E-14, 1.387E-15)  1.00E-07
  9.800E+01 4.10578E-28 -7.414E-04 ( 1.519E-14, 1.588E-15) ( 1.325E-14, 1.375E-15)  1.00E-07
  9.850E+01 4.00504E-28 -7.508E-04 ( 1.496E-14, 1.565E-15) ( 1.313E-14, 1.364E-15)  1.00E-07
  9.900E+01 3.90696E-28 -7.603E-04 ( 1.473E-14, 1.542E-15) ( 1.302E-14, 1.352E-15)  1.00E-07
  9.950E+01 3.81146E-28 -7.699E-04 ( 1.451E-14, 1.520E-15) ( 1.290E-14, 1.341E-15)  1.00E-07
  1.000E+02 3.71848E-28 -7.795E-04 ( 1.429E-14, 1.498E-15) ( 1.279E-14, 1.330E-15)  1.00E-07
  1.005E+02 3.62792E-28 -7.893E-04 ( 1.408E-14, 1.476E-15) ( 1.267E-14, 1.319E-15)  1.00E-07
  1.010E+02 3.53971E-28 -7.991E-04 ( 1.387E-14, 1.455E-15) ( 1.256E-14, 1.307E-15)  1.00E-07
  1.015E+02 3.45379E-28 -8.092E-04 ( 1.366E-14, 1.434E-15) ( 1.245E-14, 1.296E-15)  1.00E-07
  1.020E+02 3.37008E-28 -8.193E-04 ( 1.346E-14, 1.413E-15) ( 1.234E-14, 1.285E-15)  1.00E-07
  1.025E+02 3.28853E-28 -8.295E-04 ( 1.326E-14, 1.392E-15) ( 1.223E-14, 1.274E-15)  1.00E-07
  1.030E+02 3.20907E-28 -8.397E-04 ( 1.306E-14, 1.372E-15) ( 1.212E-14, 1.264E-15)  1.00E-07
  1.035E+02 3.13163E-28 -8.501E-04 ( 1.286E-14, 1.352E-15) ( 1.201E-14, 1.253E-15)  1.00E-07
  1.040E+02 3.05616E-28 -8.605E-04 ( 1.267E-14, 1.333E-15) ( 1.191E-14, 1.242E-15)  1.00E-07
  1.045E+02 2.98260E-28 -8.711E-04 ( 1.248E-14, 1.314E-15) ( 1.180E-14, 1.231E-15)  1.00E-07
  1.050E+02 2.91089E-28 -8.819E-04 ( 1.230E-14, 1.295E-15) ( 1.169E-14, 1.221E-15)  1.00E-07
  1.055E+02 2.84098E-28 -8.927E-04 ( 1.211E-14, 1.276E-15) ( 1.159E-14, 1.210E-15)  1.00E-07
  1.060E+02 2.77282E-28 -9.037E-04 ( 1.193E-14, 1.258E-15) ( 1.148E-14, 1.200E-15)  1.00E-07
  1.065E+02 2.70636E-28 -9.147E-04 ( 1.176E-14, 1.239E-15) ( 1.138E-14, 1.189E-15)  1.00E-07
  1.070E+02 2.64155E-28 -9.258E-04 ( 1.158E-14, 1.222E-15) ( 1.128E-14, 1.179E-15)  1.00E-07
  1.075E+02 2.57834E-28 -9.371E-04 ( 1.141E-14, 1.204E-15) ( 1.117E-14, 1.169E-15)  1.00E-07
  1.080E+02 2.51669E-28 -9.484E-04 ( 1.124E-14, 1.187E-15) ( 1.107E-14, 1.158E-15)  1.00E-07
  1.085E+02 2.45656E-28 -9.600E-04 ( 1.107E-14, 1.170E-15) ( 1.097E-14, 1.148E-15)  1.00E-07
  1.090E+02 2.39789E-28 -9.717E-04 ( 1.091E-14, 1.153E-15) ( 1.087E-14, 1.138E-15)  1.00E-07
  1.095E+02 2.34065E-28 -9.835E-04 ( 1.075E-14, 1.136E-15) ( 1.077E-14, 1.128E-15)  1.00E-07
  1.100E+02 2.28481E-28 -9.954E-04 ( 1.059E-14, 1.120E-15) ( 1.067E-14, 1.118E-15)  1.00E-07
  1.105E+02 2.23032E-28 -1.007E-03 ( 1.043E-14, 1.104E-15) ( 1.057E-14, 1.108E-15)  1.00E-07
  1.110E+02 2.17715E-28 -1.019E-03 ( 1.028E-14, 1.088E-15) ( 1.047E-14, 1.098E-15)  1.00E-07
  1.115E+02 2.12525E-28 -1.032E-03 ( 1.013E-14, 1.072E-15) ( 1.038E-14, 1.088E-15)  1.00E-07
  1.120E+02 2.07460E-28 -1.044E-03 ( 9.976E-15, 1.057E-15) ( 1.028E-14, 1.078E-15)  1.00E-07
  1.125E+02 2.02515E-28 -1.057E-03 ( 9.829E-15, 1.042E-15) ( 1.018E-14, 1.068E-15)  1.00E-07
  1.130E+02 1.97689E-28 -1.069E-03 ( 9.684E-15, 1.027E-15) ( 1.009E-14, 1.059E-15)  1.00E-07
  1.135E+02 1.92977E-28 -1.082E-03 ( 9.541E-15, 1.012E-15) ( 9.991E-15, 1.049E-15)  1.00E-07
  1.140E+02 1.88377E-28 -1.095E-03 ( 9.400E-15, 9.977E-16) ( 9.896E-15, 1.039E-15)  1.00E-07
  1.145E+02 1.83885E-28 -1.108E-03 ( 9.262E-15, 9.834E-16) ( 9.802E-15, 1.030E-15)  1.00E-07
  1.150E+02 1.79499E-28 -1.122E-03 ( 9.125E-15, 9.693E-16) ( 9.708E-15, 1.020E-15)  1.00E-07
  1.155E+02 1.75216E-28 -1.135E-03 ( 8.991E-15, 9.554E-16) ( 9.615E-15, 1.011E-15)  1.00E-07
  1.160E+02 1.71033E-28 -1.149E-03 ( 8.858E-15, 9.418E-16) ( 9.522E-15, 1.001E-15)  1.00E-07
  1.165E+02 1.66947E-28 -1.162E-03 ( 8.728E-15, 9.283E-16) ( 9.430E-15, 9.919E-16)  1.00E-07
  1.170E+02 1.62957E-28 -1.176E-03 ( 8.599E-15, 9.150E-16) ( 9.338E-15, 9.825E-16)  1.00E-07
  1.175E+02 1.59059E-28 -1.190E-03 ( 8.473E-15, 9.019E-16) ( 9.247E-15, 9.732E-16)  1.00E-07
  1.180E+02 1.55252E-28 -1.204E-03 ( 8.348E-15, 8.890E-16) ( 9.157E-15, 9.639E-16)  1.00E-07
  1.185E+02 1.51532E-28 -1.219E-03 ( 8.225E-15, 8.763E-16) ( 9.066E-15, 9.547E-16)  1.00E-07
  1.190E+02 1.47898E-28 -1.233E-03 ( 8.104E-15, 8.638E-16) ( 8.976E-15, 9.455E-16)  1.00E-07
  1.195E+02 1.44347E-28 -1.248E-03 ( 7.985E-15, 8.514E-16) ( 8.887E-15, 9.363E-16)  1.00E-07
  1.200E+02 1.40877E-28 -1.263E-03 ( 7.868E-15, 8.393E-16) ( 8.798E-15, 9.272E-16)  1.00E-07
  1.205E+02 1.37487E-28 -1.278E-03 ( 7.752E-15, 8.273E-16) ( 8.710E-15, 9.181E-16)  1.00E-07
  1.210E+02 1.34174E-28 -1.293E-03 ( 7.638E-15, 8.155E-16) ( 8.622E-15, 9.091E-16)  1.00E-07
  1.215E+02 1.30936E-28 -1.309E-03 ( 7.526E-15, 8.038E-16) ( 8.534E-15, 9.001E-16)  1.00E-07
  1.220E+02 1.27772E-28 -1.324E-03 ( 7.416E-15, 7.924E-16) ( 8.447E-15, 8.911E-16)  1.00E-07
  1.225E+02 1.24679E-28 -1.340E-03 ( 7.307E-15, 7.811E-16) ( 8.360E-15, 8.822E-16)  1.00E-07
  1.230E+02 1.21656E-28 -1.356E-03 ( 7.200E-15, 7.699E-16) ( 8.274E-15, 8.733E-16)  1.00E-07
  1.235E+02 1.18701E-28 -1.373E-03 ( 7.094E-15, 7.589E-16) ( 8.188E-15, 8.645E-16)  1.00E-07
  1.240E+02 1.15812E-28 -1.389E-03 ( 6.990E-15, 7.481E-16) ( 8.103E-15, 8.557E-16)  1.00E-07
  1.245E+02 1.12989E-28 -1.406E-03 ( 6.888E-15, 7.375E-16) ( 8.018E-15, 8.469E-16)  1.00E-07
  1.250E+02 1.10228E-28 -1.423E-03 ( 6.787E-15, 7.270E-16) ( 7.933E-15, 8.381E-16)  1.00E-07
  1.255E+02 1.07530E-28 -1.440E-03 ( 6.688E-15, 7.166E-16) ( 7.849E-15, 8.294E-16)  1.00E-07
  1.260E+02 1.04891E-28 -1.457E-03 ( 6.590E-15, 7.064E-16) ( 7.765E-15, 8.207E-16)  1.00E-07
  1.265E+02 1.02312E-28 -1.474E-03 ( 6.494E-15, 6.964E-16) ( 7.681E-15, 8.121E-16)  1.00E-07
  1.270E+02 9.97891E-29 -1.492E-03 ( 6.399E-15, 6.865E-16) ( 7.598E-15, 8.035E-16)  1.00E-07
  1.275E+02 9.73228E-29 -1.510E-03 ( 6.305E-15, 6.767E-16) ( 7.515E-15, 7.949E-16)  1.00E-07
  1.280E+02 9.49112E-29 -1.529E-03 ( 6.213E-15, 6.671E-16) ( 7.433E-15, 7.864E-16)  1.00E-07
  1.285E+02 9.25531E-29 -1.547E-03 ( 6.123E-15, 6.577E-16) ( 7.350E-15, 7.778E-16)  1.00E-07
  1.290E+02 9.02472E-29 -1.565E-03 ( 6.033E-15, 6.483E-16) ( 7.269E-15, 7.693E-16)  1.00E-07
  1.295E+02 8.79922E-29 -1.584E-03 ( 5.946E-15, 6.391E-16) ( 7.187E-15, 7.609E-16)  1.00E-07
  1.300E+02 8.57869E-29 -1.604E-03 ( 5.859E-15, 6.301E-16) ( 7.106E-15, 7.525E-16)  1.00E-07
  1.305E+02 8.36301E-29 -1.623E-03 ( 5.774E-15, 6.212E-16) ( 7.025E-15, 7.441E-16)  1.00E-07
  1.310E+02 8.15208E-29 -1.643E-03 ( 5.690E-15, 6.124E-16) ( 6.945E-15, 7.357E-16)  1.00E-07
  1.315E+02 7.94580E-29 -1.663E-03 ( 5.607E-15, 6.038E-16) ( 6.865E-15, 7.274E-16)  1.00E-07
  1.320E+02 7.74407E-29 -1.683E-03 ( 5.526E-15, 5.952E-16) ( 6.785E-15, 7.190E-16)  1.00E-07
  1.325E+02 7.54677E-29 -1.704E-03 ( 5.446E-15, 5.869E-16) ( 6.705E-15, 7.108E-16)  1.00E-07
  1.330E+02 7.35381E-29 -1.725E-03 ( 5.367E-15, 5.786E-16) ( 6.626E-15, 7.025E-16)  1.00E-07
