

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  2.800E+01 3.06495E-24 -2.310E-04 ( 1.506E-12, 8.107E-13) ( 3.283E-13, 1.764E-13)  1.00E-07
  2.850E+01 2.85449E-24 -2.415E-04 ( 1.451E-12, 7.838E-13) ( 3.221E-13, 1.737E-13)  1.00E-07
  2.900E+01 2.66172E-24 -2.520E-04 ( 1.399E-12, 7.582E-13) ( 3.161E-13, 1.711E-13)  1.00E-07
  2.950E+01 2.48487E-24 -2.629E-04 ( 1.350E-12, 7.339E-13) ( 3.104E-13, 1.685E-13)  1.00E-07
  3.000E+01 2.32240E-24 -2.740E-04 ( 1.303E-12, 7.106E-13) ( 3.048E-13, 1.660E-13)  1.00E-07
  3.050E+01 2.17293E-24 -2.853E-04 ( 1.258E-12, 6.884E-13) ( 2.994E-13, 1.636E-13)  1.00E-07
  3.100E+01 2.03523E-24 -2.971E-04 ( 1.215E-12, 6.673E-13) ( 2.942E-13, 1.612E-13)  1.00E-07
  3.150E+01 1.90820E-24 -3.091E-04 ( 1.175E-12, 6.470E-13) ( 2.891E-13, 1.590E-13)  1.00E-07
  3.200E+01 1.79088E-24 -3.213E-04 ( 1.136E-12, 6.277E-13) ( 2.842E-13, 1.567E-13)  1.00E-07
  3.250E+01 1.68238E-24 -3.337E-04 ( 1.100E-12, 6.092E-13) ( 2.795E-13, 1.546E-13)  1.00E-07
  3.300E+01 1.58193E-24 -3.463E-04 ( 1.065E-12, 5.914E-13) ( 2.749E-13, 1.525E-13)  1.00E-07
  3.350E+01 1.48882E-24 -3.592E-04 ( 1.031E-12, 5.744E-13) ( 2.704E-13, 1.504E-13)  1.00E-07
  3.400E+01 1.40241E-24 -3.723E-04 ( 9.990E-13, 5.582E-13) ( 2.661E-13, 1.484E-13)  1.00E-07
  3.450E+01 1.32213E-24 -3.860E-04 ( 9.684E-13, 5.425E-13) ( 2.619E-13, 1.464E-13)  1.00E-07
  3.500E+01 1.24747E-24 -3.996E-04 ( 9.391E-13, 5.275E-13) ( 2.578E-13, 1.445E-13)  1.00E-07
  3.550E+01 1.17797E-24 -4.140E-04 ( 9.110E-13, 5.131E-13) ( 2.538E-13, 1.427E-13)  1.00E-07
  3.600E+01 1.11321E-24 -4.277E-04 ( 8.841E-13, 4.992E-13) ( 2.499E-13, 1.409E-13)  1.00E-07
  3.650E+01 1.05279E-24 -4.426E-04 ( 8.583E-13, 4.859E-13) ( 2.462E-13, 1.391E-13)  1.00E-07
  3.700E+01 9.96393E-25 -4.569E-04 ( 8.336E-13, 4.731E-13) ( 2.425E-13, 1.374E-13)  1.00E-07
  3.750E+01 9.43682E-25 -4.721E-04 ( 8.099E-13, 4.608E-13) ( 2.389E-13, 1.357E-13)  1.00E-07
  3.800E+01 8.94379E-25 -4.875E-04 ( 7.871E-13, 4.489E-13) ( 2.355E-13, 1.340E-13)  1.00E-07
  3.850E+01 8.48223E-25 -5.032E-04 ( 7.652E-13, 4.374E-13) ( 2.321E-13, 1.324E-13)  1.00E-07
  3.900E+01 8.04977E-25 -5.192E-04 ( 7.441E-13, 4.264E-13) ( 2.288E-13, 1.308E-13)  1.00E-07
  3.950E+01 7.64426E-25 -5.351E-04 ( 7.239E-13, 4.158E-13) ( 2.256E-13, 1.293E-13)  1.00E-07
  4.000E+01 7.26369E-25 -5.514E-04 ( 7.044E-13, 4.055E-13) ( 2.224E-13, 1.278E-13)  1.00E-07
  4.050E+01 6.90625E-25 -5.678E-04 ( 6.856E-13, 3.956E-13) ( 2.194E-13, 1.263E-13)  1.00E-07
  4.100E+01 6.57028E-25 -5.848E-04 ( 6.676E-13, 3.860E-13) ( 2.164E-13, 1.248E-13)  1.00E-07
  4.150E+01 6.25424E-25 -6.021E-04 ( 6.501E-13, 3.768E-13) ( 2.134E-13, 1.234E-13)  1.00E-07
  4.200E+01 5.95675E-25 -6.197E-04 ( 6.334E-13, 3.678E-13) ( 2.106E-13, 1.220E-13)  1.00E-07
  4.250E+01 5.67652E-25 -6.375E-04 ( 6.172E-13, 3.592E-13) ( 2.078E-13, 1.206E-13)  1.00E-07
  4.300E+01 5.41237E-25 -6.553E-04 ( 6.016E-13, 3.508E-13) ( 2.051E-13, 1.193E-13)  1.00E-07
  4.350E+01 5.16321E-25 -6.734E-04 ( 5.865E-13, 3.427E-13) ( 2.024E-13, 1.180E-13)  1.00E-07
  4.400E+01 4.92802E-25 -6.918E-04 ( 5.719E-13, 3.349E-13) ( 1.998E-13, 1.167E-13)  1.00E-07
  4.450E+01 4.70588E-25 -7.106E-04 ( 5.579E-13, 3.273E-13) ( 1.973E-13, 1.154E-13)  1.00E-07
  4.500E+01 4.49593E-25 -7.299E-04 ( 5.443E-13, 3.200E-13) ( 1.948E-13, 1.142E-13)  1.00E-07
  4.550E+01 4.29738E-25 -7.494E-04 ( 5.311E-13, 3.128E-13) ( 1.923E-13, 1.130E-13)  1.00E-07
  4.600E+01 4.10951E-25 -7.691E-04 ( 5.184E-13, 3.059E-13) ( 1.899E-13, 1.118E-13)  1.00E-07
  4.650E+01 3.93163E-25 -7.888E-04 ( 5.062E-13, 2.992E-13) ( 1.876E-13, 1.106E-13)  1.00E-07
  4.700E+01 3.76312E-25 -8.087E-04 ( 4.943E-13, 2.927E-13) ( 1.853E-13, 1.095E-13)  1.00E-07
  4.750E+01 3.60338E-25 -8.290E-04 ( 4.827E-13, 2.864E-13) ( 1.831E-13, 1.083E-13)  1.00E-07
  4.800E+01 3.45188E-25 -8.498E-04 ( 4.716E-13, 2.803E-13) ( 1.809E-13, 1.072E-13)  1.00E-07
  4.850E+01 3.30812E-25 -8.709E-04 ( 4.608E-13, 2.744E-13) ( 1.787E-13, 1.061E-13)  1.00E-07
  4.900E+01 3.17162E-25 -8.924E-04 ( 4.503E-13, 2.686E-13) ( 1.766E-13, 1.050E-13)  1.00E-07
  4.950E+01 3.04197E-25 -9.140E-04 ( 4.402E-13, 2.630E-13) ( 1.745E-13, 1.040E-13)  1.00E-07
  5.000E+01 2.91874E-25 -9.357E-04 ( 4.303E-13, 2.576E-13) ( 1.725E-13, 1.029E-13)  1.00E-07
  5.050E+01 2.80157E-25 -9.576E-04 ( 4.208E-13, 2.523E-13) ( 1.705E-13, 1.019E-13)  1.00E-07
  5.100E+01 2.69010E-25 -9.798E-04 ( 4.115E-13, 2.472E-13) ( 1.685E-13, 1.009E-13)  1.00E-07
  5.150E+01 2.58400E-25 -1.002E-03 ( 4.025E-13, 2.421E-13) ( 1.666E-13, 9.992E-14)  1.00E-07
  5.200E+01 2.48297E-25 -1.026E-03 ( 3.938E-13, 2.373E-13) ( 1.647E-13, 9.894E-14)  1.00E-07
  5.250E+01 2.38671E-25 -1.049E-03 ( 3.853E-13, 2.325E-13) ( 1.629E-13, 9.798E-14)  1.00E-07
  5.300E+01 2.29497E-25 -1.073E-03 ( 3.771E-13, 2.279E-13) ( 1.611E-13, 9.703E-14)  1.00E-07
  5.350E+01 2.20750E-25 -1.096E-03 ( 3.691E-13, 2.234E-13) ( 1.593E-13, 9.610E-14)  1.00E-07
  5.400E+01 2.12406E-25 -1.120E-03 ( 3.613E-13, 2.191E-13) ( 1.575E-13, 9.519E-14)  1.00E-07
  5.450E+01 2.04443E-25 -1.144E-03 ( 3.537E-13, 2.148E-13) ( 1.558E-13, 9.428E-14)  1.00E-07
  5.500E+01 1.96840E-25 -1.169E-03 ( 3.464E-13, 2.107E-13) ( 1.541E-13, 9.339E-14)  1.00E-07
  5.550E+01 1.89577E-25 -1.194E-03 ( 3.392E-13, 2.066E-13) ( 1.524E-13, 9.252E-14)  1.00E-07
  5.600E+01 1.82638E-25 -1.220E-03 ( 3.323E-13, 2.027E-13) ( 1.508E-13, 9.165E-14)  1.00E-07
  5.650E+01 1.76005E-25 -1.245E-03 ( 3.255E-13, 1.988E-13) ( 1.492E-13, 9.080E-14)  1.00E-07
  5.700E+01 1.69662E-25 -1.271E-03 ( 3.189E-13, 1.951E-13) ( 1.476E-13, 8.996E-14)  1.00E-07
  5.750E+01 1.63595E-25 -1.297E-03 ( 3.125E-13, 1.914E-13) ( 1.461E-13, 8.913E-14)  1.00E-07
  5.800E+01 1.57788E-25 -1.323E-03 ( 3.063E-13, 1.879E-13) ( 1.445E-13, 8.832E-14)  1.00E-07
  5.850E+01 1.52229E-25 -1.349E-03 ( 3.002E-13, 1.844E-13) ( 1.430E-13, 8.751E-14)  1.00E-07
  5.900E+01 1.46905E-25 -1.377E-03 ( 2.943E-13, 1.810E-13) ( 1.415E-13, 8.672E-14)  1.00E-07
  5.950E+01 1.41805E-25 -1.404E-03 ( 2.885E-13, 1.777E-13) ( 1.401E-13, 8.593E-14)  1.00E-07
  6.000E+01 1.36917E-25 -1.432E-03 ( 2.829E-13, 1.745E-13) ( 1.386E-13, 8.516E-14)  1.00E-07
  6.050E+01 1.32231E-25 -1.460E-03 ( 2.774E-13, 1.713E-13) ( 1.372E-13, 8.440E-14)  1.00E-07
  6.100E+01 1.27738E-25 -1.488E-03 ( 2.720E-13, 1.682E-13) ( 1.358E-13, 8.364E-14)  1.00E-07
  6.150E+01 1.23427E-25 -1.516E-03 ( 2.668E-13, 1.652E-13) ( 1.344E-13, 8.290E-14)  1.00E-07
  6.200E+01 1.19290E-25 -1.544E-03 ( 2.617E-13, 1.623E-13) ( 1.331E-13, 8.217E-14)  1.00E-07
  6.250E+01 1.15319E-25 -1.574E-03 ( 2.567E-13, 1.594E-13) ( 1.318E-13, 8.144E-14)  1.00E-07
  6.300E+01 1.11505E-25 -1.603E-03 ( 2.519E-13, 1.566E-13) ( 1.304E-13, 8.073E-14)  1.00E-07
  6.350E+01 1.07842E-25 -1.633E-03 ( 2.472E-13, 1.538E-13) ( 1.291E-13, 8.002E-14)  1.00E-07
  6.400E+01 1.04323E-25 -1.663E-03 ( 2.426E-13, 1.511E-13) ( 1.279E-13, 7.932E-14)  1.00E-07
  6.450E+01 1.00941E-25 -1.693E-03 ( 2.381E-13, 1.485E-13) ( 1.266E-13, 7.863E-14)  1.00E-07
  6.500E+01 9.76893E-26 -1.723E-03 ( 2.337E-13, 1.459E-13) ( 1.254E-13, 7.795E-14)  1.00E-07
  6.550E+01 9.45622E-26 -1.754E-03 ( 2.294E-13, 1.434E-13) ( 1.241E-13, 7.728E-14)  1.00E-07
  6.600E+01 9.15539E-26 -1.786E-03 ( 2.252E-13, 1.410E-13) ( 1.229E-13, 7.661E-14)  1.00E-07
  6.650E+01 8.86591E-26 -1.818E-03 ( 2.211E-13, 1.386E-13) ( 1.217E-13, 7.595E-14)  1.00E-07
  6.700E+01 8.58729E-26 -1.850E-03 ( 2.170E-13, 1.362E-13) ( 1.206E-13, 7.530E-14)  1.00E-07
  6.750E+01 8.31907E-26 -1.882E-03 ( 2.131E-13, 1.339E-13) ( 1.194E-13, 7.466E-14)  1.00E-07
  6.800E+01 8.06079E-26 -1.914E-03 ( 2.093E-13, 1.316E-13) ( 1.183E-13, 7.402E-14)  1.00E-07
  6.850E+01 7.81201E-26 -1.946E-03 ( 2.056E-13, 1.294E-13) ( 1.171E-13, 7.340E-14)  1.00E-07
  6.900E+01 7.57229E-26 -1.979E-03 ( 2.019E-13, 1.273E-13) ( 1.160E-13, 7.277E-14)  1.00E-07
  6.950E+01 7.34124E-26 -2.013E-03 ( 1.983E-13, 1.252E-13) ( 1.149E-13, 7.216E-14)  1.00E-07
  7.000E+01 7.11849E-26 -2.048E-03 ( 1.948E-13, 1.231E-13) ( 1.139E-13, 7.155E-14)  1.00E-07
  7.050E+01 6.90370E-26 -2.083E-03 ( 1.914E-13, 1.210E-13) ( 1.128E-13, 7.095E-14)  1.00E-07
  7.100E+01 6.69658E-26 -2.117E-03 ( 1.880E-13, 1.191E-13) ( 1.117E-13, 7.036E-14)  1.00E-07
  7.150E+01 6.49681E-26 -2.150E-03 ( 1.848E-13, 1.171E-13) ( 1.107E-13, 6.977E-14)  1.00E-07
  7.200E+01 6.30404E-26 -2.183E-03 ( 1.816E-13, 1.152E-13) ( 1.096E-13, 6.918E-14)  1.00E-07
  7.250E+01 6.11792E-26 -2.220E-03 ( 1.784E-13, 1.133E-13) ( 1.086E-13, 6.861E-14)  1.00E-07
  7.300E+01 5.93823E-26 -2.258E-03 ( 1.753E-13, 1.115E-13) ( 1.076E-13, 6.804E-14)  1.00E-07
  7.350E+01 5.76474E-26 -2.295E-03 ( 1.723E-13, 1.097E-13) ( 1.066E-13, 6.747E-14)  1.00E-07
  7.400E+01 5.59722E-26 -2.330E-03 ( 1.694E-13, 1.079E-13) ( 1.056E-13, 6.691E-14)  1.00E-07
  7.450E+01 5.43539E-26 -2.366E-03 ( 1.665E-13, 1.062E-13) ( 1.047E-13, 6.636E-14)  1.00E-07
  7.500E+01 5.27901E-26 -2.403E-03 ( 1.637E-13, 1.045E-13) ( 1.037E-13, 6.581E-14)  1.00E-07
  7.550E+01 5.12787E-26 -2.441E-03 ( 1.609E-13, 1.028E-13) ( 1.028E-13, 6.527E-14)  1.00E-07
  7.600E+01 4.98176E-26 -2.479E-03 ( 1.582E-13, 1.012E-13) ( 1.018E-13, 6.473E-14)  1.00E-07
  7.650E+01 4.84049E-26 -2.518E-03 ( 1.555E-13, 9.956E-14) ( 1.009E-13, 6.420E-14)  1.00E-07
  7.700E+01 4.70388E-26 -2.557E-03 ( 1.529E-13, 9.799E-14) ( 9.999E-14, 6.367E-14)  1.00E-07
  7.750E+01 4.57175E-26 -2.596E-03 ( 1.504E-13, 9.644E-14) ( 9.908E-14, 6.315E-14)  1.00E-07
  7.800E+01 4.44393E-26 -2.634E-03 ( 1.479E-13, 9.493E-14) ( 9.818E-14, 6.263E-14)  1.00E-07
  7.850E+01 4.32025E-26 -2.674E-03 ( 1.454E-13, 9.344E-14) ( 9.730E-14, 6.212E-14)  1.00E-07
  7.900E+01 4.20053E-26 -2.714E-03 ( 1.430E-13, 9.198E-14) ( 9.642E-14, 6.161E-14)  1.00E-07
  7.950E+01 4.08465E-26 -2.755E-03 ( 1.407E-13, 9.054E-14) ( 9.556E-14, 6.111E-14)  1.00E-07
  8.000E+01 3.97244E-26 -2.796E-03 ( 1.383E-13, 8.913E-14) ( 9.470E-14, 6.061E-14)  1.00E-07
  8.050E+01 3.86379E-26 -2.837E-03 ( 1.361E-13, 8.775E-14) ( 9.385E-14, 6.012E-14)  1.00E-07
  8.100E+01 3.75856E-26 -2.879E-03 ( 1.338E-13, 8.639E-14) ( 9.301E-14, 5.963E-14)  1.00E-07
  8.150E+01 3.65663E-26 -2.921E-03 ( 1.317E-13, 8.506E-14) ( 9.218E-14, 5.914E-14)  1.00E-07
  8.200E+01 3.55786E-26 -2.963E-03 ( 1.295E-13, 8.375E-14) ( 9.136E-14, 5.866E-14)  1.00E-07
  8.250E+01 3.46214E-26 -3.005E-03 ( 1.274E-13, 8.246E-14) ( 9.054E-14, 5.819E-14)  1.00E-07
  8.300E+01 3.36937E-26 -3.049E-03 ( 1.254E-13, 8.120E-14) ( 8.974E-14, 5.771E-14)  1.00E-07
  8.350E+01 3.27943E-26 -3.093E-03 ( 1.233E-13, 7.996E-14) ( 8.894E-14, 5.725E-14)  1.00E-07
  8.400E+01 3.19223E-26 -3.137E-03 ( 1.214E-13, 7.874E-14) ( 8.815E-14, 5.678E-14)  1.00E-07
  8.450E+01 3.10767E-26 -3.181E-03 ( 1.194E-13, 7.754E-14) ( 8.737E-14, 5.632E-14)  1.00E-07
  8.500E+01 3.02565E-26 -3.226E-03 ( 1.175E-13, 7.636E-14) ( 8.659E-14, 5.586E-14)  1.00E-07
  8.550E+01 2.94610E-26 -3.271E-03 ( 1.156E-13, 7.521E-14) ( 8.583E-14, 5.541E-14)  1.00E-07
  8.600E+01 2.86891E-26 -3.316E-03 ( 1.138E-13, 7.407E-14) ( 8.507E-14, 5.496E-14)  1.00E-07
  8.650E+01 2.79400E-26 -3.363E-03 ( 1.120E-13, 7.295E-14) ( 8.432E-14, 5.451E-14)  1.00E-07
  8.700E+01 2.72131E-26 -3.409E-03 ( 1.102E-13, 7.185E-14) ( 8.357E-14, 5.407E-14)  1.00E-07
  8.750E+01 2.65074E-26 -3.457E-03 ( 1.085E-13, 7.077E-14) ( 8.283E-14, 5.363E-14)  1.00E-07
  8.800E+01 2.58223E-26 -3.504E-03 ( 1.067E-13, 6.971E-14) ( 8.210E-14, 5.319E-14)  1.00E-07
  8.850E+01 2.51572E-26 -3.552E-03 ( 1.051E-13, 6.866E-14) ( 8.138E-14, 5.276E-14)  1.00E-07
  8.900E+01 2.45113E-26 -3.600E-03 ( 1.034E-13, 6.763E-14) ( 8.066E-14, 5.233E-14)  1.00E-07
  8.950E+01 2.38839E-26 -3.648E-03 ( 1.018E-13, 6.662E-14) ( 7.995E-14, 5.191E-14)  1.00E-07
  9.000E+01 2.32744E-26 -3.697E-03 ( 1.002E-13, 6.563E-14) ( 7.925E-14, 5.149E-14)  1.00E-07
  9.050E+01 2.26823E-26 -3.747E-03 ( 9.861E-14, 6.465E-14) ( 7.855E-14, 5.107E-14)  1.00E-07
  9.100E+01 2.21070E-26 -3.798E-03 ( 9.707E-14, 6.369E-14) ( 7.786E-14, 5.065E-14)  1.00E-07
  9.150E+01 2.15478E-26 -3.849E-03 ( 9.556E-14, 6.274E-14) ( 7.717E-14, 5.024E-14)  1.00E-07
  9.200E+01 2.10044E-26 -3.900E-03 ( 9.407E-14, 6.181E-14) ( 7.649E-14, 4.983E-14)  1.00E-07
  9.250E+01 2.04761E-26 -3.951E-03 ( 9.261E-14, 6.090E-14) ( 7.582E-14, 4.942E-14)  1.00E-07
  9.300E+01 1.99626E-26 -4.003E-03 ( 9.118E-14, 6.000E-14) ( 7.515E-14, 4.901E-14)  1.00E-07
  9.350E+01 1.94632E-26 -4.055E-03 ( 8.976E-14, 5.911E-14) ( 7.449E-14, 4.861E-14)  1.00E-07
  9.400E+01 1.89775E-26 -4.108E-03 ( 8.838E-14, 5.824E-14) ( 7.383E-14, 4.821E-14)  1.00E-07
  9.450E+01 1.85052E-26 -4.162E-03 ( 8.701E-14, 5.738E-14) ( 7.318E-14, 4.782E-14)  1.00E-07
  9.500E+01 1.80457E-26 -4.217E-03 ( 8.567E-14, 5.654E-14) ( 7.253E-14, 4.742E-14)  1.00E-07
  9.550E+01 1.75987E-26 -4.271E-03 ( 8.435E-14, 5.571E-14) ( 7.189E-14, 4.703E-14)  1.00E-07
  9.600E+01 1.71638E-26 -4.326E-03 ( 8.305E-14, 5.489E-14) ( 7.125E-14, 4.665E-14)  1.00E-07
  9.650E+01 1.67406E-26 -4.381E-03 ( 8.178E-14, 5.409E-14) ( 7.062E-14, 4.626E-14)  1.00E-07
  9.700E+01 1.63288E-26 -4.438E-03 ( 8.052E-14, 5.329E-14) ( 7.000E-14, 4.588E-14)  1.00E-07
  9.750E+01 1.59279E-26 -4.494E-03 ( 7.929E-14, 5.251E-14) ( 6.938E-14, 4.550E-14)  1.00E-07
  9.800E+01 1.55376E-26 -4.552E-03 ( 7.808E-14, 5.175E-14) ( 6.876E-14, 4.512E-14)  1.00E-07
  9.850E+01 1.51577E-26 -4.610E-03 ( 7.688E-14, 5.099E-14) ( 6.815E-14, 4.474E-14)  1.00E-07
  9.900E+01 1.47878E-26 -4.669E-03 ( 7.571E-14, 5.025E-14) ( 6.755E-14, 4.437E-14)  1.00E-07
  9.950E+01 1.44276E-26 -4.727E-03 ( 7.455E-14, 4.951E-14) ( 6.694E-14, 4.400E-14)  1.00E-07
  1.000E+02 1.40768E-26 -4.787E-03 ( 7.342E-14, 4.879E-14) ( 6.635E-14, 4.363E-14)  1.00E-07
  1.005E+02 1.37351E-26 -4.847E-03 ( 7.230E-14, 4.808E-14) ( 6.575E-14, 4.327E-14)  1.00E-07
  1.010E+02 1.34023E-26 -4.908E-03 ( 7.120E-14, 4.738E-14) ( 6.517E-14, 4.290E-14)  1.00E-07
  1.015E+02 1.30780E-26 -4.969E-03 ( 7.012E-14, 4.669E-14) ( 6.458E-14, 4.254E-14)  1.00E-07
  1.020E+02 1.27621E-26 -5.031E-03 ( 6.906E-14, 4.602E-14) ( 6.400E-14, 4.218E-14)  1.00E-07
  1.025E+02 1.24542E-26 -5.094E-03 ( 6.801E-14, 4.535E-14) ( 6.343E-14, 4.183E-14)  1.00E-07
  1.030E+02 1.21542E-26 -5.157E-03 ( 6.698E-14, 4.469E-14) ( 6.286E-14, 4.147E-14)  1.00E-07
  1.035E+02 1.18618E-26 -5.221E-03 ( 6.597E-14, 4.404E-14) ( 6.229E-14, 4.112E-14)  1.00E-07
  1.040E+02 1.15768E-26 -5.285E-03 ( 6.497E-14, 4.340E-14) ( 6.173E-14, 4.077E-14)  1.00E-07
  1.045E+02 1.12990E-26 -5.351E-03 ( 6.399E-14, 4.277E-14) ( 6.117E-14, 4.042E-14)  1.00E-07
  1.050E+02 1.10281E-26 -5.417E-03 ( 6.302E-14, 4.216E-14) ( 6.061E-14, 4.007E-14)  1.00E-07
  1.055E+02 1.07640E-26 -5.484E-03 ( 6.207E-14, 4.155E-14) ( 6.006E-14, 3.973E-14)  1.00E-07
  1.060E+02 1.05065E-26 -5.551E-03 ( 6.113E-14, 4.094E-14) ( 5.951E-14, 3.938E-14)  1.00E-07
  1.065E+02 1.02553E-26 -5.619E-03 ( 6.021E-14, 4.035E-14) ( 5.897E-14, 3.904E-14)  1.00E-07
  1.070E+02 1.00104E-26 -5.687E-03 ( 5.930E-14, 3.977E-14) ( 5.843E-14, 3.870E-14)  1.00E-07
  1.075E+02 9.77150E-27 -5.757E-03 ( 5.841E-14, 3.920E-14) ( 5.789E-14, 3.837E-14)  1.00E-07
  1.080E+02 9.53847E-27 -5.826E-03 ( 5.753E-14, 3.863E-14) ( 5.736E-14, 3.803E-14)  1.00E-07
  1.085E+02 9.31111E-27 -5.898E-03 ( 5.666E-14, 3.807E-14) ( 5.683E-14, 3.770E-14)  1.00E-07
  1.090E+02 9.08930E-27 -5.970E-03 ( 5.581E-14, 3.752E-14) ( 5.630E-14, 3.737E-14)  1.00E-07
  1.095E+02 8.87287E-27 -6.042E-03 ( 5.497E-14, 3.698E-14) ( 5.578E-14, 3.704E-14)  1.00E-07
  1.100E+02 8.66168E-27 -6.115E-03 ( 5.415E-14, 3.645E-14) ( 5.526E-14, 3.671E-14)  1.00E-07
  1.105E+02 8.45558E-27 -6.189E-03 ( 5.333E-14, 3.592E-14) ( 5.474E-14, 3.638E-14)  1.00E-07
  1.110E+02 8.25444E-27 -6.264E-03 ( 5.253E-14, 3.540E-14) ( 5.423E-14, 3.606E-14)  1.00E-07
  1.115E+02 8.05811E-27 -6.339E-03 ( 5.175E-14, 3.489E-14) ( 5.372E-14, 3.573E-14)  1.00E-07
  1.120E+02 7.86646E-27 -6.416E-03 ( 5.097E-14, 3.439E-14) ( 5.321E-14, 3.541E-14)  1.00E-07
  1.125E+02 7.67937E-27 -6.493E-03 ( 5.021E-14, 3.390E-14) ( 5.271E-14, 3.509E-14)  1.00E-07
  1.130E+02 7.49671E-27 -6.572E-03 ( 4.945E-14, 3.341E-14) ( 5.221E-14, 3.477E-14)  1.00E-07
  1.135E+02 7.31838E-27 -6.651E-03 ( 4.871E-14, 3.293E-14) ( 5.171E-14, 3.446E-14)  1.00E-07
  1.140E+02 7.14425E-27 -6.731E-03 ( 4.798E-14, 3.245E-14) ( 5.122E-14, 3.414E-14)  1.00E-07
  1.145E+02 6.97422E-27 -6.811E-03 ( 4.726E-14, 3.199E-14) ( 5.073E-14, 3.383E-14)  1.00E-07
  1.150E+02 6.80816E-27 -6.893E-03 ( 4.655E-14, 3.153E-14) ( 5.024E-14, 3.351E-14)  1.00E-07
  1.155E+02 6.64598E-27 -6.976E-03 ( 4.586E-14, 3.107E-14) ( 4.975E-14, 3.320E-14)  1.00E-07
  1.160E+02 6.48757E-27 -7.060E-03 ( 4.517E-14, 3.062E-14) ( 4.927E-14, 3.289E-14)  1.00E-07
  1.165E+02 6.33285E-27 -7.145E-03 ( 4.450E-14, 3.018E-14) ( 4.879E-14, 3.259E-14)  1.00E-07
  1.170E+02 6.18170E-27 -7.230E-03 ( 4.383E-14, 2.975E-14) ( 4.831E-14, 3.228E-14)  1.00E-07
  1.175E+02 6.03405E-27 -7.317E-03 ( 4.317E-14, 2.932E-14) ( 4.783E-14, 3.197E-14)  1.00E-07
  1.180E+02 5.88981E-27 -7.404E-03 ( 4.253E-14, 2.890E-14) ( 4.736E-14, 3.167E-14)  1.00E-07
  1.185E+02 5.74887E-27 -7.493E-03 ( 4.189E-14, 2.848E-14) ( 4.689E-14, 3.137E-14)  1.00E-07
  1.190E+02 5.61116E-27 -7.582E-03 ( 4.127E-14, 2.807E-14) ( 4.642E-14, 3.107E-14)  1.00E-07
  1.195E+02 5.47659E-27 -7.674E-03 ( 4.065E-14, 2.767E-14) ( 4.596E-14, 3.077E-14)  1.00E-07
  1.200E+02 5.34509E-27 -7.766E-03 ( 4.004E-14, 2.727E-14) ( 4.549E-14, 3.047E-14)  1.00E-07
  1.205E+02 5.21658E-27 -7.859E-03 ( 3.944E-14, 2.688E-14) ( 4.503E-14, 3.017E-14)  1.00E-07
  1.210E+02 5.09099E-27 -7.953E-03 ( 3.885E-14, 2.649E-14) ( 4.458E-14, 2.987E-14)  1.00E-07
  1.215E+02 4.96824E-27 -8.048E-03 ( 3.827E-14, 2.611E-14) ( 4.412E-14, 2.958E-14)  1.00E-07
  1.220E+02 4.84827E-27 -8.145E-03 ( 3.770E-14, 2.574E-14) ( 4.367E-14, 2.929E-14)  1.00E-07
  1.225E+02 4.73099E-27 -8.242E-03 ( 3.714E-14, 2.537E-14) ( 4.321E-14, 2.899E-14)  1.00E-07
  1.230E+02 4.61635E-27 -8.342E-03 ( 3.658E-14, 2.500E-14) ( 4.277E-14, 2.870E-14)  1.00E-07
  1.235E+02 4.50428E-27 -8.442E-03 ( 3.604E-14, 2.464E-14) ( 4.232E-14, 2.841E-14)  1.00E-07
  1.240E+02 4.39472E-27 -8.544E-03 ( 3.550E-14, 2.429E-14) ( 4.187E-14, 2.812E-14)  1.00E-07
  1.245E+02 4.28761E-27 -8.647E-03 ( 3.497E-14, 2.394E-14) ( 4.143E-14, 2.784E-14)  1.00E-07
  1.250E+02 4.18289E-27 -8.751E-03 ( 3.445E-14, 2.360E-14) ( 4.099E-14, 2.755E-14)  1.00E-07
  1.255E+02 4.08051E-27 -8.856E-03 ( 3.394E-14, 2.326E-14) ( 4.055E-14, 2.726E-14)  1.00E-07
  1.260E+02 3.98039E-27 -8.963E-03 ( 3.343E-14, 2.293E-14) ( 4.012E-14, 2.698E-14)  1.00E-07
  1.265E+02 3.88250E-27 -9.071E-03 ( 3.293E-14, 2.260E-14) ( 3.968E-14, 2.669E-14)  1.00E-07
  1.270E+02 3.78677E-27 -9.181E-03 ( 3.244E-14, 2.227E-14) ( 3.925E-14, 2.641E-14)  1.00E-07
  1.275E+02 3.69316E-27 -9.293E-03 ( 3.196E-14, 2.195E-14) ( 3.882E-14, 2.613E-14)  1.00E-07
  1.280E+02 3.60162E-27 -9.406E-03 ( 3.148E-14, 2.164E-14) ( 3.839E-14, 2.585E-14)  1.00E-07
  1.285E+02 3.51211E-27 -9.520E-03 ( 3.101E-14, 2.133E-14) ( 3.797E-14, 2.557E-14)  1.00E-07
  1.290E+02 3.42456E-27 -9.635E-03 ( 3.055E-14, 2.102E-14) ( 3.754E-14, 2.529E-14)  1.00E-07
  1.295E+02 3.33894E-27 -9.752E-03 ( 3.010E-14, 2.072E-14) ( 3.712E-14, 2.502E-14)  1.00E-07
