 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 3.70000E+06 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  1.900E+01  2.72407E-02  4.17265E-12  2.82853E-12  6.12744E-13  4.15011E-13
  1.925E+01  2.79555E-02  4.05987E-12  2.76088E-12  6.04137E-13  4.10482E-13
  1.950E+01  2.86793E-02  3.95148E-12  2.69564E-12  5.95755E-13  4.06056E-13
  1.975E+01  2.94120E-02  3.84727E-12  2.63270E-12  5.87590E-13  4.01726E-13
  2.000E+01  3.01537E-02  3.74702E-12  2.57194E-12  5.79633E-13  3.97492E-13
  2.025E+01  3.09043E-02  3.65054E-12  2.51327E-12  5.71877E-13  3.93348E-13
  2.050E+01  3.16639E-02  3.55764E-12  2.45660E-12  5.64314E-13  3.89293E-13
  2.075E+01  3.24324E-02  3.46816E-12  2.40182E-12  5.56937E-13  3.85323E-13
  2.100E+01  3.32098E-02  3.38191E-12  2.34886E-12  5.49739E-13  3.81435E-13
  2.125E+01  3.39961E-02  3.29876E-12  2.29764E-12  5.42714E-13  3.77627E-13
  2.150E+01  3.47912E-02  3.21855E-12  2.24807E-12  5.35856E-13  3.73896E-13
  2.175E+01  3.55952E-02  3.14115E-12  2.20010E-12  5.29159E-13  3.70240E-13
  2.200E+01  3.64081E-02  3.06643E-12  2.15364E-12  5.22617E-13  3.66657E-13
  2.225E+01  3.72297E-02  2.99427E-12  2.10864E-12  5.16224E-13  3.63144E-13
  2.250E+01  3.80602E-02  2.92455E-12  2.06504E-12  5.09977E-13  3.59699E-13
  2.275E+01  3.88995E-02  2.85717E-12  2.02277E-12  5.03870E-13  3.56320E-13
  2.300E+01  3.97476E-02  2.79202E-12  1.98178E-12  4.97898E-13  3.53005E-13
  2.325E+01  4.06044E-02  2.72901E-12  1.94202E-12  4.92057E-13  3.49752E-13
  2.350E+01  4.14700E-02  2.66804E-12  1.90344E-12  4.86342E-13  3.46559E-13
  2.375E+01  4.23443E-02  2.60902E-12  1.86600E-12  4.80750E-13  3.43425E-13
  2.400E+01  4.32273E-02  2.55188E-12  1.82965E-12  4.75277E-13  3.40348E-13
  2.425E+01  4.41190E-02  2.49654E-12  1.79434E-12  4.69918E-13  3.37326E-13
  2.450E+01  4.50194E-02  2.44292E-12  1.76004E-12  4.64671E-13  3.34358E-13
  2.475E+01  4.59284E-02  2.39095E-12  1.72670E-12  4.59532E-13  3.31442E-13
  2.500E+01  4.68461E-02  2.34057E-12  1.69430E-12  4.54498E-13  3.28576E-13
  2.550E+01  4.87074E-02  2.24432E-12  1.63216E-12  4.44730E-13  3.22993E-13
  2.600E+01  5.06030E-02  2.15368E-12  1.57334E-12  4.35344E-13  3.17596E-13
  2.650E+01  5.25328E-02  2.06824E-12  1.51761E-12  4.26319E-13  3.12377E-13
  2.700E+01  5.44967E-02  1.98760E-12  1.46476E-12  4.17633E-13  3.07325E-13
  2.750E+01  5.64946E-02  1.91142E-12  1.41459E-12  4.09268E-13  3.02434E-13
  2.800E+01  5.85262E-02  1.83937E-12  1.36692E-12  4.01206E-13  2.97694E-13
  2.850E+01  6.05914E-02  1.77116E-12  1.32158E-12  3.93431E-13  2.93099E-13
  2.900E+01  6.26901E-02  1.70654E-12  1.27842E-12  3.85928E-13  2.88642E-13
  2.950E+01  6.48222E-02  1.64524E-12  1.23731E-12  3.78682E-13  2.84315E-13
  3.000E+01  6.69873E-02  1.58705E-12  1.19811E-12  3.71682E-13  2.80113E-13
  3.050E+01  6.91854E-02  1.53177E-12  1.16071E-12  3.64913E-13  2.76031E-13
  3.100E+01  7.14163E-02  1.47920E-12  1.12499E-12  3.58366E-13  2.72063E-13
  3.150E+01  7.36799E-02  1.42916E-12  1.09086E-12  3.52029E-13  2.68204E-13
  3.200E+01  7.59760E-02  1.38151E-12  1.05822E-12  3.45892E-13  2.64449E-13
  3.250E+01  7.83043E-02  1.33610E-12  1.02698E-12  3.39946E-13  2.60793E-13
  3.300E+01  8.06647E-02  1.29278E-12  9.97071E-13  3.34181E-13  2.57233E-13
  3.350E+01  8.30571E-02  1.25143E-12  9.68410E-13  3.28590E-13  2.53765E-13
  3.400E+01  8.54812E-02  1.21193E-12  9.40929E-13  3.23165E-13  2.50385E-13
  3.450E+01  8.79369E-02  1.17418E-12  9.14563E-13  3.17898E-13  2.47089E-13
  3.500E+01  9.04240E-02  1.13807E-12  8.89253E-13  3.12783E-13  2.43874E-13
  3.550E+01  9.29422E-02  1.10351E-12  8.64942E-13  3.07813E-13  2.40736E-13
  3.600E+01  9.54915E-02  1.07042E-12  8.41578E-13  3.02981E-13  2.37673E-13
  3.650E+01  9.80716E-02  1.03871E-12  8.19111E-13  2.98283E-13  2.34683E-13
  3.700E+01  1.00682E-01  1.00831E-12  7.97496E-13  2.93711E-13  2.31761E-13
  3.750E+01  1.03323E-01  9.79140E-13  7.76690E-13  2.89262E-13  2.28906E-13
  3.800E+01  1.05995E-01  9.51146E-13  7.56651E-13  2.84931E-13  2.26115E-13
  3.850E+01  1.08696E-01  9.24261E-13  7.37343E-13  2.80712E-13  2.23386E-13
  3.900E+01  1.11427E-01  8.98429E-13  7.18731E-13  2.76601E-13  2.20717E-13
  3.950E+01  1.14188E-01  8.73597E-13  7.00780E-13  2.72595E-13  2.18105E-13
  4.000E+01  1.16978E-01  8.49714E-13  6.83459E-13  2.68688E-13  2.15549E-13
  4.050E+01  1.19797E-01  8.26731E-13  6.66740E-13  2.64878E-13  2.13046E-13
  4.100E+01  1.22645E-01  8.04604E-13  6.50593E-13  2.61160E-13  2.10595E-13
  4.150E+01  1.25522E-01  7.83291E-13  6.34993E-13  2.57531E-13  2.08194E-13
  4.200E+01  1.28428E-01  7.62754E-13  6.19916E-13  2.53989E-13  2.05842E-13
  4.250E+01  1.31361E-01  7.42956E-13  6.05337E-13  2.50529E-13  2.03536E-13
  4.300E+01  1.34323E-01  7.23863E-13  5.91236E-13  2.47149E-13  2.01275E-13
  4.350E+01  1.37313E-01  7.05442E-13  5.77591E-13  2.43847E-13  1.99058E-13
  4.400E+01  1.40330E-01  6.87660E-13  5.64382E-13  2.40619E-13  1.96884E-13
  4.450E+01  1.43375E-01  6.70490E-13  5.51591E-13  2.37462E-13  1.94751E-13
  4.500E+01  1.46447E-01  6.53903E-13  5.39200E-13  2.34375E-13  1.92657E-13
  4.550E+01  1.49545E-01  6.37874E-13  5.27193E-13  2.31355E-13  1.90602E-13
  4.600E+01  1.52671E-01  6.22379E-13  5.15554E-13  2.28400E-13  1.88584E-13
  4.650E+01  1.55823E-01  6.07395E-13  5.04267E-13  2.25508E-13  1.86603E-13
  4.700E+01  1.59001E-01  5.92899E-13  4.93319E-13  2.22676E-13  1.84657E-13
  4.750E+01  1.62205E-01  5.78871E-13  4.82697E-13  2.19903E-13  1.82744E-13
  4.800E+01  1.65435E-01  5.65289E-13  4.72386E-13  2.17187E-13  1.80865E-13
  4.850E+01  1.68690E-01  5.52137E-13  4.62375E-13  2.14526E-13  1.79019E-13
  4.900E+01  1.71970E-01  5.39396E-13  4.52652E-13  2.11918E-13  1.77203E-13
  4.950E+01  1.75276E-01  5.27050E-13  4.43207E-13  2.09361E-13  1.75418E-13
  5.000E+01  1.78606E-01  5.15083E-13  4.34028E-13  2.06855E-13  1.73662E-13
  5.050E+01  1.81961E-01  5.03480E-13  4.25107E-13  2.04397E-13  1.71935E-13
  5.100E+01  1.85340E-01  4.92226E-13  4.16432E-13  2.01986E-13  1.70236E-13
  5.150E+01  1.88743E-01  4.81307E-13  4.07995E-13  1.99621E-13  1.68564E-13
  5.200E+01  1.92169E-01  4.70709E-13  3.99788E-13  1.97301E-13  1.66918E-13
  5.250E+01  1.95619E-01  4.60422E-13  3.91801E-13  1.95023E-13  1.65298E-13
  5.300E+01  1.99092E-01  4.50433E-13  3.84028E-13  1.92787E-13  1.63703E-13
  5.350E+01  2.02589E-01  4.40731E-13  3.76461E-13  1.90591E-13  1.62133E-13
  5.400E+01  2.06107E-01  4.31305E-13  3.69092E-13  1.88435E-13  1.60586E-13
  5.450E+01  2.09649E-01  4.22145E-13  3.61914E-13  1.86317E-13  1.59062E-13
  5.500E+01  2.13212E-01  4.13241E-13  3.54921E-13  1.84237E-13  1.57561E-13
  5.550E+01  2.16797E-01  4.04583E-13  3.48107E-13  1.82192E-13  1.56082E-13
  5.600E+01  2.20404E-01  3.96162E-13  3.41464E-13  1.80183E-13  1.54624E-13
  5.650E+01  2.24032E-01  3.87971E-13  3.34989E-13  1.78208E-13  1.53187E-13
  5.700E+01  2.27680E-01  3.80002E-13  3.28675E-13  1.76266E-13  1.51770E-13
  5.750E+01  2.31350E-01  3.72246E-13  3.22516E-13  1.74357E-13  1.50373E-13
  5.800E+01  2.35040E-01  3.64697E-13  3.16509E-13  1.72479E-13  1.48995E-13
  5.850E+01  2.38751E-01  3.57345E-13  3.10647E-13  1.70632E-13  1.47636E-13
  5.900E+01  2.42481E-01  3.50185E-13  3.04926E-13  1.68815E-13  1.46296E-13
  5.950E+01  2.46231E-01  3.43211E-13  2.99342E-13  1.67027E-13  1.44974E-13
  6.000E+01  2.50000E-01  3.36415E-13  2.93889E-13  1.65268E-13  1.43669E-13
  6.050E+01  2.53788E-01  3.29794E-13  2.88566E-13  1.63536E-13  1.42381E-13
  6.100E+01  2.57595E-01  3.23340E-13  2.83366E-13  1.61831E-13  1.41111E-13
  6.150E+01  2.61421E-01  3.17048E-13  2.78287E-13  1.60153E-13  1.39856E-13
  6.200E+01  2.65264E-01  3.10912E-13  2.73324E-13  1.58500E-13  1.38618E-13
  6.250E+01  2.69126E-01  3.04928E-13  2.68474E-13  1.56872E-13  1.37395E-13
  6.300E+01  2.73005E-01  2.99090E-13  2.63734E-13  1.55268E-13  1.36187E-13
  6.350E+01  2.76901E-01  2.93394E-13  2.59100E-13  1.53688E-13  1.34995E-13
  6.400E+01  2.80814E-01  2.87836E-13  2.54570E-13  1.52132E-13  1.33816E-13
  6.450E+01  2.84744E-01  2.82412E-13  2.50140E-13  1.50598E-13  1.32653E-13
  6.500E+01  2.88691E-01  2.77117E-13  2.45807E-13  1.49086E-13  1.31503E-13
  6.550E+01  2.92653E-01  2.71947E-13  2.41568E-13  1.47596E-13  1.30367E-13
  6.600E+01  2.96632E-01  2.66898E-13  2.37422E-13  1.46127E-13  1.29244E-13
  6.650E+01  3.00625E-01  2.61966E-13  2.33364E-13  1.44678E-13  1.28134E-13
  6.700E+01  3.04634E-01  2.57148E-13  2.29393E-13  1.43250E-13  1.27037E-13
  6.750E+01  3.08658E-01  2.52441E-13  2.25506E-13  1.41841E-13  1.25953E-13
  6.800E+01  3.12697E-01  2.47841E-13  2.21701E-13  1.40452E-13  1.24881E-13
  6.850E+01  3.16749E-01  2.43347E-13  2.17976E-13  1.39081E-13  1.23821E-13
  6.900E+01  3.20816E-01  2.38953E-13  2.14328E-13  1.37729E-13  1.22773E-13
  6.950E+01  3.24896E-01  2.34656E-13  2.10755E-13  1.36395E-13  1.21736E-13
  7.000E+01  3.28990E-01  2.30455E-13  2.07255E-13  1.35078E-13  1.20710E-13
  7.050E+01  3.33097E-01  2.26346E-13  2.03827E-13  1.33778E-13  1.19696E-13
  7.100E+01  3.37216E-01  2.22328E-13  2.00468E-13  1.32495E-13  1.18692E-13
  7.150E+01  3.41348E-01  2.18398E-13  1.97177E-13  1.31229E-13  1.17699E-13
  7.200E+01  3.45492E-01  2.14554E-13  1.93951E-13  1.29979E-13  1.16717E-13
  7.250E+01  3.49647E-01  2.10790E-13  1.90790E-13  1.28744E-13  1.15744E-13
  7.300E+01  3.53814E-01  2.07105E-13  1.87690E-13  1.27525E-13  1.14782E-13
  7.350E+01  3.57992E-01  2.03500E-13  1.84652E-13  1.26321E-13  1.13829E-13
  7.400E+01  3.62181E-01  1.99972E-13  1.81672E-13  1.25131E-13  1.12886E-13
  7.450E+01  3.66381E-01  1.96518E-13  1.78751E-13  1.23957E-13  1.11953E-13
  7.500E+01  3.70590E-01  1.93135E-13  1.75886E-13  1.22796E-13  1.11029E-13
  7.550E+01  3.74810E-01  1.89822E-13  1.73075E-13  1.21649E-13  1.10113E-13
  7.600E+01  3.79039E-01  1.86577E-13  1.70318E-13  1.20515E-13  1.09207E-13
  7.650E+01  3.83277E-01  1.83398E-13  1.67613E-13  1.19395E-13  1.08309E-13
  7.700E+01  3.87524E-01  1.80284E-13  1.64959E-13  1.18288E-13  1.07420E-13
  7.750E+01  3.91780E-01  1.77234E-13  1.62355E-13  1.17194E-13  1.06540E-13
  7.800E+01  3.96044E-01  1.74245E-13  1.59799E-13  1.16112E-13  1.05667E-13
  7.850E+01  4.00316E-01  1.71315E-13  1.57291E-13  1.15043E-13  1.04803E-13
  7.900E+01  4.04596E-01  1.68444E-13  1.54828E-13  1.13985E-13  1.03947E-13
  7.950E+01  4.08882E-01  1.65629E-13  1.52411E-13  1.12939E-13  1.03098E-13
  8.000E+01  4.13176E-01  1.62869E-13  1.50038E-13  1.11905E-13  1.02258E-13
  8.050E+01  4.17476E-01  1.60163E-13  1.47707E-13  1.10882E-13  1.01424E-13
  8.100E+01  4.21783E-01  1.57510E-13  1.45419E-13  1.09870E-13  1.00598E-13
  8.150E+01  4.26095E-01  1.54909E-13  1.43171E-13  1.08869E-13  9.97796E-14
  8.200E+01  4.30413E-01  1.52357E-13  1.40964E-13  1.07879E-13  9.89681E-14
  8.250E+01  4.34737E-01  1.49854E-13  1.38795E-13  1.06899E-13  9.81635E-14
  8.300E+01  4.39065E-01  1.47399E-13  1.36665E-13  1.05930E-13  9.73659E-14
  8.350E+01  4.43398E-01  1.44990E-13  1.34573E-13  1.04970E-13  9.65750E-14
  8.400E+01  4.47736E-01  1.42627E-13  1.32517E-13  1.04021E-13  9.57907E-14
  8.450E+01  4.52077E-01  1.40308E-13  1.30496E-13  1.03081E-13  9.50130E-14
  8.500E+01  4.56422E-01  1.38032E-13  1.28511E-13  1.02150E-13  9.42417E-14
  8.550E+01  4.60770E-01  1.35798E-13  1.26560E-13  1.01229E-13  9.34767E-14
  8.600E+01  4.65122E-01  1.33606E-13  1.24642E-13  1.00317E-13  9.27178E-14
  8.650E+01  4.69476E-01  1.31454E-13  1.22757E-13  9.94147E-14  9.19651E-14
  8.700E+01  4.73832E-01  1.29341E-13  1.20903E-13  9.85207E-14  9.12184E-14
  8.750E+01  4.78190E-01  1.27267E-13  1.19082E-13  9.76354E-14  9.04775E-14
  8.800E+01  4.82550E-01  1.25230E-13  1.17290E-13  9.67586E-14  8.97424E-14
  8.850E+01  4.86912E-01  1.23230E-13  1.15529E-13  9.58902E-14  8.90130E-14
  8.900E+01  4.91274E-01  1.21266E-13  1.13798E-13  9.50300E-14  8.82893E-14
  8.950E+01  4.95637E-01  1.19337E-13  1.12095E-13  9.41779E-14  8.75710E-14
  9.000E+01  5.00000E-01  1.17443E-13  1.10420E-13  9.33337E-14  8.68581E-14
  9.050E+01  5.04363E-01  1.15581E-13  1.08772E-13  9.24973E-14  8.61505E-14
  9.100E+01  5.08726E-01  1.13753E-13  1.07152E-13  9.16686E-14  8.54482E-14
  9.150E+01  5.13088E-01  1.11957E-13  1.05558E-13  9.08474E-14  8.47511E-14
  9.200E+01  5.17450E-01  1.10192E-13  1.03990E-13  9.00336E-14  8.40590E-14
  9.250E+01  5.21810E-01  1.08458E-13  1.02448E-13  8.92270E-14  8.33719E-14
  9.300E+01  5.26168E-01  1.06754E-13  1.00931E-13  8.84276E-14  8.26897E-14
  9.350E+01  5.30524E-01  1.05080E-13  9.94373E-14  8.76352E-14  8.20123E-14
  9.400E+01  5.34878E-01  1.03434E-13  9.79681E-14  8.68497E-14  8.13396E-14
  9.450E+01  5.39230E-01  1.01816E-13  9.65223E-14  8.60710E-14  8.06717E-14
  9.500E+01  5.43578E-01  1.00226E-13  9.50995E-14  8.52989E-14  8.00083E-14
  9.550E+01  5.47923E-01  9.86635E-14  9.36992E-14  8.45334E-14  7.93495E-14
  9.600E+01  5.52264E-01  9.71272E-14  9.23211E-14  8.37743E-14  7.86951E-14
  9.650E+01  5.56602E-01  9.56168E-14  9.09646E-14  8.30216E-14  7.80451E-14
  9.700E+01  5.60935E-01  9.41317E-14  8.96294E-14  8.22750E-14  7.73994E-14
  9.750E+01  5.65263E-01  9.26715E-14  8.83151E-14  8.15346E-14  7.67580E-14
  9.800E+01  5.69587E-01  9.12356E-14  8.70213E-14  8.08003E-14  7.61208E-14
  9.850E+01  5.73905E-01  8.98236E-14  8.57475E-14  8.00718E-14  7.54876E-14
  9.900E+01  5.78217E-01  8.84351E-14  8.44934E-14  7.93491E-14  7.48586E-14
  9.950E+01  5.82524E-01  8.70695E-14  8.32588E-14  7.86322E-14  7.42335E-14
  1.000E+02  5.86824E-01  8.57265E-14  8.20431E-14  7.79209E-14  7.36123E-14
  1.005E+02  5.91118E-01  8.44055E-14  8.08461E-14  7.72152E-14  7.29951E-14
  1.010E+02  5.95404E-01  8.31061E-14  7.96673E-14  7.65149E-14  7.23816E-14
  1.015E+02  5.99684E-01  8.18278E-14  7.85066E-14  7.58200E-14  7.17719E-14
  1.020E+02  6.03956E-01  8.05703E-14  7.73635E-14  7.51303E-14  7.11659E-14
  1.025E+02  6.08220E-01  7.93332E-14  7.62377E-14  7.44458E-14  7.05635E-14
  1.030E+02  6.12476E-01  7.81162E-14  7.51290E-14  7.37665E-14  6.99647E-14
  1.035E+02  6.16723E-01  7.69188E-14  7.40371E-14  7.30921E-14  6.93694E-14
  1.040E+02  6.20961E-01  7.57407E-14  7.29615E-14  7.24227E-14  6.87777E-14
  1.045E+02  6.25190E-01  7.45814E-14  7.19021E-14  7.17582E-14  6.81893E-14
  1.050E+02  6.29410E-01  7.34406E-14  7.08586E-14  7.10985E-14  6.76043E-14
  1.055E+02  6.33619E-01  7.23179E-14  6.98307E-14  7.04434E-14  6.70227E-14
  1.060E+02  6.37819E-01  7.12132E-14  6.88181E-14  6.97930E-14  6.64443E-14
  1.065E+02  6.42008E-01  7.01260E-14  6.78206E-14  6.91472E-14  6.58692E-14
  1.070E+02  6.46186E-01  6.90561E-14  6.68379E-14  6.85059E-14  6.52972E-14
  1.075E+02  6.50353E-01  6.80031E-14  6.58698E-14  6.78690E-14  6.47283E-14
  1.080E+02  6.54508E-01  6.69666E-14  6.49161E-14  6.72364E-14  6.41626E-14
  1.085E+02  6.58652E-01  6.59464E-14  6.39763E-14  6.66081E-14  6.35999E-14
  1.090E+02  6.62784E-01  6.49421E-14  6.30505E-14  6.59841E-14  6.30402E-14
  1.095E+02  6.66903E-01  6.39536E-14  6.21383E-14  6.53642E-14  6.24834E-14
  1.100E+02  6.71010E-01  6.29806E-14  6.12395E-14  6.47483E-14  6.19295E-14
  1.105E+02  6.75104E-01  6.20228E-14  6.03539E-14  6.41365E-14  6.13785E-14
  1.110E+02  6.79184E-01  6.10800E-14  5.94812E-14  6.35287E-14  6.08304E-14
  1.115E+02  6.83251E-01  6.01517E-14  5.86214E-14  6.29248E-14  6.02850E-14
  1.120E+02  6.87303E-01  5.92378E-14  5.77741E-14  6.23247E-14  5.97423E-14
  1.125E+02  6.91342E-01  5.83380E-14  5.69391E-14  6.17284E-14  5.92024E-14
  1.130E+02  6.95366E-01  5.74522E-14  5.61163E-14  6.11358E-14  5.86651E-14
  1.135E+02  6.99375E-01  5.65800E-14  5.53056E-14  6.05469E-14  5.81305E-14
  1.140E+02  7.03368E-01  5.57214E-14  5.45066E-14  5.99616E-14  5.75984E-14
  1.145E+02  7.07347E-01  5.48760E-14  5.37192E-14  5.93798E-14  5.70689E-14
  1.150E+02  7.11309E-01  5.40436E-14  5.29433E-14  5.88016E-14  5.65419E-14
  1.155E+02  7.15256E-01  5.32240E-14  5.21787E-14  5.82268E-14  5.60173E-14
  1.160E+02  7.19186E-01  5.24169E-14  5.14251E-14  5.76554E-14  5.54952E-14
  1.165E+02  7.23099E-01  5.16221E-14  5.06825E-14  5.70873E-14  5.49755E-14
  1.170E+02  7.26995E-01  5.08396E-14  4.99506E-14  5.65225E-14  5.44582E-14
  1.175E+02  7.30874E-01  5.00691E-14  4.92294E-14  5.59610E-14  5.39432E-14
  1.180E+02  7.34736E-01  4.93104E-14  4.85186E-14  5.54027E-14  5.34306E-14
  1.185E+02  7.38579E-01  4.85634E-14  4.78181E-14  5.48475E-14  5.29201E-14
  1.190E+02  7.42405E-01  4.78277E-14  4.71277E-14  5.42954E-14  5.24120E-14
  1.195E+02  7.46212E-01  4.71031E-14  4.64474E-14  5.37463E-14  5.19060E-14
  1.200E+02  7.50000E-01  4.63897E-14  4.57769E-14  5.32003E-14  5.14022E-14
  1.205E+02  7.53769E-01  4.56872E-14  4.51161E-14  5.26572E-14  5.09005E-14
  1.210E+02  7.57519E-01  4.49954E-14  4.44649E-14  5.21170E-14  5.04009E-14
  1.215E+02  7.61249E-01  4.43143E-14  4.38232E-14  5.15797E-14  4.99035E-14
  1.220E+02  7.64960E-01  4.36435E-14  4.31907E-14  5.10453E-14  4.94080E-14
  1.225E+02  7.68650E-01  4.29830E-14  4.25675E-14  5.05136E-14  4.89146E-14
  1.230E+02  7.72320E-01  4.23325E-14  4.19533E-14  4.99846E-14  4.84232E-14
  1.235E+02  7.75968E-01  4.16919E-14  4.13481E-14  4.94584E-14  4.79337E-14
  1.240E+02  7.79596E-01  4.10612E-14  4.07516E-14  4.89348E-14  4.74462E-14
  1.245E+02  7.83203E-01  4.04401E-14  4.01639E-14  4.84138E-14  4.69606E-14
  1.250E+02  7.86788E-01  3.98287E-14  3.95848E-14  4.78954E-14  4.64768E-14
  1.255E+02  7.90351E-01  3.92266E-14  3.90141E-14  4.73795E-14  4.59949E-14
  1.260E+02  7.93893E-01  3.86336E-14  3.84518E-14  4.68662E-14  4.55148E-14
  1.265E+02  7.97411E-01  3.80498E-14  3.78977E-14  4.63553E-14  4.50365E-14
  1.270E+02  8.00908E-01  3.74749E-14  3.73518E-14  4.58468E-14  4.45600E-14
  1.275E+02  8.04381E-01  3.69089E-14  3.68139E-14  4.53407E-14  4.40853E-14
  1.280E+02  8.07831E-01  3.63516E-14  3.62839E-14  4.48370E-14  4.36122E-14
  1.285E+02  8.11257E-01  3.58030E-14  3.57618E-14  4.43355E-14  4.31408E-14
  1.290E+02  8.14660E-01  3.52630E-14  3.52474E-14  4.38364E-14  4.26711E-14
  1.295E+02  8.18039E-01  3.47312E-14  3.47407E-14  4.33395E-14  4.22031E-14
  1.300E+02  8.21394E-01  3.42077E-14  3.42415E-14  4.28448E-14  4.17366E-14
  1.305E+02  8.24724E-01  3.36923E-14  3.37497E-14  4.23523E-14  4.12718E-14
  1.310E+02  8.28030E-01  3.31849E-14  3.32653E-14  4.18619E-14  4.08085E-14
  1.315E+02  8.31310E-01  3.26855E-14  3.27882E-14  4.13736E-14  4.03468E-14
  1.320E+02  8.34565E-01  3.21940E-14  3.23183E-14  4.08874E-14  3.98866E-14
  1.325E+02  8.37795E-01  3.17103E-14  3.18555E-14  4.04033E-14  3.94279E-14
  1.330E+02  8.40999E-01  3.12341E-14  3.13997E-14  3.99211E-14  3.89707E-14
  1.335E+02  8.44177E-01  3.07655E-14  3.09508E-14  3.94410E-14  3.85149E-14
  1.340E+02  8.47329E-01  3.03042E-14  3.05088E-14  3.89628E-14  3.80606E-14
  1.345E+02  8.50455E-01  2.98502E-14  3.00735E-14  3.84865E-14  3.76076E-14
  1.350E+02  8.53553E-01  2.94036E-14  2.96450E-14  3.80121E-14  3.71561E-14
  1.355E+02  8.56625E-01  2.89642E-14  2.92231E-14  3.75395E-14  3.67059E-14
  1.360E+02  8.59670E-01  2.85319E-14  2.88077E-14  3.70688E-14  3.62571E-14
  1.365E+02  8.62687E-01  2.81065E-14  2.83988E-14  3.65999E-14  3.58096E-14
  1.370E+02  8.65677E-01  2.76881E-14  2.79964E-14  3.61327E-14  3.53634E-14
  1.375E+02  8.68639E-01  2.72763E-14  2.76002E-14  3.56673E-14  3.49185E-14
  1.380E+02  8.71572E-01  2.68713E-14  2.72103E-14  3.52036E-14  3.44749E-14
  1.385E+02  8.74478E-01  2.64730E-14  2.68267E-14  3.47416E-14  3.40325E-14
  1.390E+02  8.77355E-01  2.60814E-14  2.64492E-14  3.42812E-14  3.35913E-14
  1.395E+02  8.80203E-01  2.56963E-14  2.60777E-14  3.38225E-14  3.31514E-14
  1.400E+02  8.83022E-01  2.53176E-14  2.57123E-14  3.33653E-14  3.27126E-14
  1.405E+02  8.85812E-01  2.49453E-14  2.53529E-14  3.29098E-14  3.22750E-14
  1.410E+02  8.88573E-01  2.45791E-14  2.49993E-14  3.24558E-14  3.18385E-14
  1.415E+02  8.91304E-01  2.42192E-14  2.46515E-14  3.20033E-14  3.14032E-14
  1.420E+02  8.94005E-01  2.38654E-14  2.43095E-14  3.15523E-14  3.09690E-14
  1.425E+02  8.96677E-01  2.35177E-14  2.39732E-14  3.11028E-14  3.05359E-14
  1.430E+02  8.99318E-01  2.31763E-14  2.36427E-14  3.06547E-14  3.01038E-14
  1.435E+02  9.01928E-01  2.28408E-14  2.33177E-14  3.02081E-14  2.96728E-14
  1.440E+02  9.04508E-01  2.25111E-14  2.29983E-14  2.97629E-14  2.92428E-14
  1.445E+02  9.07058E-01  2.21869E-14  2.26843E-14  2.93190E-14  2.88139E-14
  1.450E+02  9.09576E-01  2.18687E-14  2.23759E-14  2.88765E-14  2.83859E-14
  1.455E+02  9.12063E-01  2.15562E-14  2.20728E-14  2.84352E-14  2.79590E-14
  1.460E+02  9.14519E-01  2.12496E-14  2.17751E-14  2.79953E-14  2.75330E-14
  1.465E+02  9.16943E-01  2.09485E-14  2.14827E-14  2.75567E-14  2.71079E-14
  1.470E+02  9.19335E-01  2.06530E-14  2.11956E-14  2.71193E-14  2.66838E-14
  1.475E+02  9.21696E-01  2.03628E-14  2.09137E-14  2.66832E-14  2.62606E-14
  1.480E+02  9.24024E-01  2.00780E-14  2.06369E-14  2.62483E-14  2.58384E-14
  1.485E+02  9.26320E-01  1.97987E-14  2.03653E-14  2.58145E-14  2.54169E-14
  1.490E+02  9.28584E-01  1.95247E-14  2.00988E-14  2.53819E-14  2.49964E-14
  1.495E+02  9.30815E-01  1.92561E-14  1.98373E-14  2.49505E-14  2.45767E-14
  1.500E+02  9.33013E-01  1.89928E-14  1.95809E-14  2.45201E-14  2.41578E-14
  1.505E+02  9.35178E-01  1.87347E-14  1.93294E-14  2.40909E-14  2.37398E-14
  1.510E+02  9.37310E-01  1.84816E-14  1.90828E-14  2.36628E-14  2.33226E-14
  1.515E+02  9.39409E-01  1.82336E-14  1.88411E-14  2.32357E-14  2.29061E-14
  1.520E+02  9.41474E-01  1.79906E-14  1.86042E-14  2.28096E-14  2.24904E-14
  1.525E+02  9.43505E-01  1.77527E-14  1.83722E-14  2.23845E-14  2.20755E-14
  1.530E+02  9.45503E-01  1.75199E-14  1.81449E-14  2.19604E-14  2.16613E-14
  1.535E+02  9.47467E-01  1.72920E-14  1.79224E-14  2.15373E-14  2.12479E-14
  1.540E+02  9.49397E-01  1.70691E-14  1.77046E-14  2.11152E-14  2.08351E-14
  1.545E+02  9.51293E-01  1.68509E-14  1.74915E-14  2.06939E-14  2.04230E-14
  1.550E+02  9.53154E-01  1.66375E-14  1.72830E-14  2.02736E-14  2.00117E-14
  1.555E+02  9.54981E-01  1.64289E-14  1.70791E-14  1.98542E-14  1.96009E-14
  1.560E+02  9.56773E-01  1.62250E-14  1.68798E-14  1.94356E-14  1.91909E-14
  1.565E+02  9.58530E-01  1.60260E-14  1.66851E-14  1.90179E-14  1.87814E-14
  1.570E+02  9.60252E-01  1.58317E-14  1.64949E-14  1.86010E-14  1.83726E-14
