

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 3.70000E+06 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  3.250E+01 3.84758E-24 -5.007E-04 ( 1.420E-12, 1.264E-12) ( 3.616E-13, 3.210E-13)  1.00E-07
  3.300E+01 3.61856E-24 -5.198E-04 ( 1.374E-12, 1.227E-12) ( 3.553E-13, 3.166E-13)  1.00E-07
  3.350E+01 3.40623E-24 -5.394E-04 ( 1.329E-12, 1.192E-12) ( 3.492E-13, 3.124E-13)  1.00E-07
  3.400E+01 3.20916E-24 -5.593E-04 ( 1.287E-12, 1.158E-12) ( 3.434E-13, 3.082E-13)  1.00E-07
  3.450E+01 3.02604E-24 -5.801E-04 ( 1.246E-12, 1.125E-12) ( 3.377E-13, 3.041E-13)  1.00E-07
  3.500E+01 2.85572E-24 -6.008E-04 ( 1.208E-12, 1.094E-12) ( 3.321E-13, 3.002E-13)  1.00E-07
  3.550E+01 2.69712E-24 -6.225E-04 ( 1.171E-12, 1.064E-12) ( 3.267E-13, 2.963E-13)  1.00E-07
  3.600E+01 2.54932E-24 -6.435E-04 ( 1.135E-12, 1.035E-12) ( 3.215E-13, 2.925E-13)  1.00E-07
  3.650E+01 2.41142E-24 -6.659E-04 ( 1.101E-12, 1.008E-12) ( 3.164E-13, 2.889E-13)  1.00E-07
  3.700E+01 2.28266E-24 -6.878E-04 ( 1.069E-12, 9.811E-13) ( 3.115E-13, 2.853E-13)  1.00E-07
  3.750E+01 2.16230E-24 -7.109E-04 ( 1.037E-12, 9.555E-13) ( 3.067E-13, 2.817E-13)  1.00E-07
  3.800E+01 2.04970E-24 -7.343E-04 ( 1.007E-12, 9.308E-13) ( 3.020E-13, 2.783E-13)  1.00E-07
  3.850E+01 1.94428E-24 -7.581E-04 ( 9.785E-13, 9.070E-13) ( 2.974E-13, 2.749E-13)  1.00E-07
  3.900E+01 1.84548E-24 -7.823E-04 ( 9.509E-13, 8.841E-13) ( 2.930E-13, 2.716E-13)  1.00E-07
  3.950E+01 1.75283E-24 -8.066E-04 ( 9.243E-13, 8.620E-13) ( 2.886E-13, 2.684E-13)  1.00E-07
  4.000E+01 1.66586E-24 -8.313E-04 ( 8.988E-13, 8.407E-13) ( 2.844E-13, 2.653E-13)  1.00E-07
  4.050E+01 1.58416E-24 -8.564E-04 ( 8.742E-13, 8.201E-13) ( 2.803E-13, 2.622E-13)  1.00E-07
  4.100E+01 1.50736E-24 -8.821E-04 ( 8.506E-13, 8.002E-13) ( 2.763E-13, 2.592E-13)  1.00E-07
  4.150E+01 1.43510E-24 -9.084E-04 ( 8.278E-13, 7.810E-13) ( 2.724E-13, 2.562E-13)  1.00E-07
  4.200E+01 1.36707E-24 -9.352E-04 ( 8.059E-13, 7.625E-13) ( 2.686E-13, 2.533E-13)  1.00E-07
  4.250E+01 1.30298E-24 -9.622E-04 ( 7.847E-13, 7.445E-13) ( 2.648E-13, 2.505E-13)  1.00E-07
  4.300E+01 1.24256E-24 -9.893E-04 ( 7.643E-13, 7.272E-13) ( 2.612E-13, 2.477E-13)  1.00E-07
  4.350E+01 1.18556E-24 -1.017E-03 ( 7.447E-13, 7.104E-13) ( 2.576E-13, 2.450E-13)  1.00E-07
  4.400E+01 1.13174E-24 -1.045E-03 ( 7.257E-13, 6.941E-13) ( 2.542E-13, 2.423E-13)  1.00E-07
  4.450E+01 1.08091E-24 -1.073E-03 ( 7.074E-13, 6.784E-13) ( 2.508E-13, 2.396E-13)  1.00E-07
  4.500E+01 1.03285E-24 -1.103E-03 ( 6.897E-13, 6.631E-13) ( 2.474E-13, 2.371E-13)  1.00E-07
  4.550E+01 9.87399E-25 -1.132E-03 ( 6.726E-13, 6.483E-13) ( 2.442E-13, 2.345E-13)  1.00E-07
  4.600E+01 9.44384E-25 -1.162E-03 ( 6.561E-13, 6.340E-13) ( 2.410E-13, 2.321E-13)  1.00E-07
  4.650E+01 9.03651E-25 -1.192E-03 ( 6.402E-13, 6.201E-13) ( 2.379E-13, 2.296E-13)  1.00E-07
  4.700E+01 8.65058E-25 -1.223E-03 ( 6.247E-13, 6.066E-13) ( 2.349E-13, 2.272E-13)  1.00E-07
  4.750E+01 8.28469E-25 -1.254E-03 ( 6.098E-13, 5.936E-13) ( 2.319E-13, 2.249E-13)  1.00E-07
  4.800E+01 7.93761E-25 -1.285E-03 ( 5.953E-13, 5.809E-13) ( 2.290E-13, 2.225E-13)  1.00E-07
  4.850E+01 7.60821E-25 -1.317E-03 ( 5.813E-13, 5.686E-13) ( 2.261E-13, 2.203E-13)  1.00E-07
  4.900E+01 7.29541E-25 -1.350E-03 ( 5.678E-13, 5.566E-13) ( 2.233E-13, 2.180E-13)  1.00E-07
  4.950E+01 6.99824E-25 -1.383E-03 ( 5.546E-13, 5.450E-13) ( 2.205E-13, 2.158E-13)  1.00E-07
  5.000E+01 6.71577E-25 -1.416E-03 ( 5.419E-13, 5.337E-13) ( 2.179E-13, 2.137E-13)  1.00E-07
  5.050E+01 6.44714E-25 -1.449E-03 ( 5.296E-13, 5.227E-13) ( 2.152E-13, 2.115E-13)  1.00E-07
  5.100E+01 6.19155E-25 -1.483E-03 ( 5.176E-13, 5.120E-13) ( 2.126E-13, 2.094E-13)  1.00E-07
  5.150E+01 5.94823E-25 -1.517E-03 ( 5.060E-13, 5.016E-13) ( 2.101E-13, 2.074E-13)  1.00E-07
  5.200E+01 5.71649E-25 -1.553E-03 ( 4.947E-13, 4.915E-13) ( 2.076E-13, 2.054E-13)  1.00E-07
  5.250E+01 5.49569E-25 -1.588E-03 ( 4.838E-13, 4.817E-13) ( 2.052E-13, 2.034E-13)  1.00E-07
  5.300E+01 5.28522E-25 -1.624E-03 ( 4.732E-13, 4.721E-13) ( 2.028E-13, 2.014E-13)  1.00E-07
  5.350E+01 5.08450E-25 -1.660E-03 ( 4.629E-13, 4.628E-13) ( 2.004E-13, 1.995E-13)  1.00E-07
  5.400E+01 4.89300E-25 -1.696E-03 ( 4.529E-13, 4.538E-13) ( 1.981E-13, 1.976E-13)  1.00E-07
  5.450E+01 4.71022E-25 -1.733E-03 ( 4.432E-13, 4.449E-13) ( 1.958E-13, 1.957E-13)  1.00E-07
  5.500E+01 4.53569E-25 -1.771E-03 ( 4.337E-13, 4.363E-13) ( 1.936E-13, 1.938E-13)  1.00E-07
  5.550E+01 4.36895E-25 -1.809E-03 ( 4.246E-13, 4.279E-13) ( 1.914E-13, 1.920E-13)  1.00E-07
  5.600E+01 4.20962E-25 -1.848E-03 ( 4.156E-13, 4.198E-13) ( 1.893E-13, 1.902E-13)  1.00E-07
  5.650E+01 4.05729E-25 -1.887E-03 ( 4.069E-13, 4.118E-13) ( 1.872E-13, 1.885E-13)  1.00E-07
  5.700E+01 3.91160E-25 -1.926E-03 ( 3.985E-13, 4.040E-13) ( 1.851E-13, 1.867E-13)  1.00E-07
  5.750E+01 3.77222E-25 -1.965E-03 ( 3.903E-13, 3.965E-13) ( 1.830E-13, 1.850E-13)  1.00E-07
  5.800E+01 3.63882E-25 -2.005E-03 ( 3.823E-13, 3.891E-13) ( 1.810E-13, 1.833E-13)  1.00E-07
  5.850E+01 3.51109E-25 -2.046E-03 ( 3.745E-13, 3.819E-13) ( 1.791E-13, 1.816E-13)  1.00E-07
  5.900E+01 3.38874E-25 -2.087E-03 ( 3.669E-13, 3.748E-13) ( 1.771E-13, 1.800E-13)  1.00E-07
  5.950E+01 3.27151E-25 -2.129E-03 ( 3.595E-13, 3.679E-13) ( 1.752E-13, 1.783E-13)  1.00E-07
  6.000E+01 3.15915E-25 -2.171E-03 ( 3.523E-13, 3.612E-13) ( 1.733E-13, 1.767E-13)  1.00E-07
  6.050E+01 3.05143E-25 -2.213E-03 ( 3.453E-13, 3.547E-13) ( 1.715E-13, 1.751E-13)  1.00E-07
  6.100E+01 2.94811E-25 -2.256E-03 ( 3.385E-13, 3.483E-13) ( 1.697E-13, 1.736E-13)  1.00E-07
  6.150E+01 2.84898E-25 -2.299E-03 ( 3.319E-13, 3.420E-13) ( 1.679E-13, 1.720E-13)  1.00E-07
  6.200E+01 2.75384E-25 -2.342E-03 ( 3.254E-13, 3.359E-13) ( 1.661E-13, 1.705E-13)  1.00E-07
  6.250E+01 2.66249E-25 -2.387E-03 ( 3.190E-13, 3.300E-13) ( 1.644E-13, 1.690E-13)  1.00E-07
  6.300E+01 2.57476E-25 -2.432E-03 ( 3.129E-13, 3.241E-13) ( 1.627E-13, 1.675E-13)  1.00E-07
  6.350E+01 2.49049E-25 -2.478E-03 ( 3.069E-13, 3.184E-13) ( 1.610E-13, 1.660E-13)  1.00E-07
  6.400E+01 2.40951E-25 -2.523E-03 ( 3.010E-13, 3.129E-13) ( 1.593E-13, 1.646E-13)  1.00E-07
  6.450E+01 2.33167E-25 -2.569E-03 ( 2.953E-13, 3.074E-13) ( 1.577E-13, 1.632E-13)  1.00E-07
  6.500E+01 2.25683E-25 -2.615E-03 ( 2.897E-13, 3.021E-13) ( 1.561E-13, 1.618E-13)  1.00E-07
  6.550E+01 2.18484E-25 -2.662E-03 ( 2.842E-13, 2.969E-13) ( 1.545E-13, 1.604E-13)  1.00E-07
  6.600E+01 2.11558E-25 -2.709E-03 ( 2.789E-13, 2.918E-13) ( 1.529E-13, 1.590E-13)  1.00E-07
  6.650E+01 2.04893E-25 -2.758E-03 ( 2.737E-13, 2.868E-13) ( 1.514E-13, 1.576E-13)  1.00E-07
  6.700E+01 1.98477E-25 -2.807E-03 ( 2.686E-13, 2.819E-13) ( 1.499E-13, 1.563E-13)  1.00E-07
  6.750E+01 1.92300E-25 -2.856E-03 ( 2.636E-13, 2.771E-13) ( 1.484E-13, 1.549E-13)  1.00E-07
  6.800E+01 1.86350E-25 -2.905E-03 ( 2.588E-13, 2.724E-13) ( 1.469E-13, 1.536E-13)  1.00E-07
  6.850E+01 1.80619E-25 -2.954E-03 ( 2.540E-13, 2.678E-13) ( 1.454E-13, 1.523E-13)  1.00E-07
  6.900E+01 1.75096E-25 -3.004E-03 ( 2.494E-13, 2.634E-13) ( 1.440E-13, 1.510E-13)  1.00E-07
  6.950E+01 1.69772E-25 -3.055E-03 ( 2.449E-13, 2.590E-13) ( 1.426E-13, 1.497E-13)  1.00E-07
  7.000E+01 1.64639E-25 -3.108E-03 ( 2.404E-13, 2.547E-13) ( 1.412E-13, 1.485E-13)  1.00E-07
  7.050E+01 1.59689E-25 -3.162E-03 ( 2.361E-13, 2.504E-13) ( 1.398E-13, 1.472E-13)  1.00E-07
  7.100E+01 1.54915E-25 -3.214E-03 ( 2.319E-13, 2.463E-13) ( 1.384E-13, 1.460E-13)  1.00E-07
  7.150E+01 1.50309E-25 -3.265E-03 ( 2.277E-13, 2.423E-13) ( 1.371E-13, 1.448E-13)  1.00E-07
  7.200E+01 1.45865E-25 -3.316E-03 ( 2.237E-13, 2.383E-13) ( 1.358E-13, 1.435E-13)  1.00E-07
  7.250E+01 1.41573E-25 -3.371E-03 ( 2.197E-13, 2.344E-13) ( 1.345E-13, 1.424E-13)  1.00E-07
  7.300E+01 1.37429E-25 -3.428E-03 ( 2.159E-13, 2.306E-13) ( 1.332E-13, 1.412E-13)  1.00E-07
  7.350E+01 1.33428E-25 -3.484E-03 ( 2.121E-13, 2.269E-13) ( 1.319E-13, 1.400E-13)  1.00E-07
  7.400E+01 1.29564E-25 -3.539E-03 ( 2.083E-13, 2.232E-13) ( 1.306E-13, 1.388E-13)  1.00E-07
  7.450E+01 1.25831E-25 -3.593E-03 ( 2.047E-13, 2.196E-13) ( 1.294E-13, 1.377E-13)  1.00E-07
  7.500E+01 1.22223E-25 -3.649E-03 ( 2.012E-13, 2.161E-13) ( 1.281E-13, 1.365E-13)  1.00E-07
  7.550E+01 1.18735E-25 -3.707E-03 ( 1.977E-13, 2.126E-13) ( 1.269E-13, 1.354E-13)  1.00E-07
  7.600E+01 1.15363E-25 -3.765E-03 ( 1.943E-13, 2.092E-13) ( 1.257E-13, 1.343E-13)  1.00E-07
  7.650E+01 1.12103E-25 -3.824E-03 ( 1.909E-13, 2.059E-13) ( 1.245E-13, 1.332E-13)  1.00E-07
  7.700E+01 1.08950E-25 -3.883E-03 ( 1.876E-13, 2.026E-13) ( 1.234E-13, 1.321E-13)  1.00E-07
  7.750E+01 1.05900E-25 -3.942E-03 ( 1.844E-13, 1.994E-13) ( 1.222E-13, 1.310E-13)  1.00E-07
  7.800E+01 1.02949E-25 -4.002E-03 ( 1.813E-13, 1.963E-13) ( 1.211E-13, 1.299E-13)  1.00E-07
  7.850E+01 1.00093E-25 -4.062E-03 ( 1.782E-13, 1.932E-13) ( 1.199E-13, 1.289E-13)  1.00E-07
  7.900E+01 9.73283E-26 -4.123E-03 ( 1.752E-13, 1.902E-13) ( 1.188E-13, 1.278E-13)  1.00E-07
  7.950E+01 9.46519E-26 -4.185E-03 ( 1.723E-13, 1.872E-13) ( 1.177E-13, 1.268E-13)  1.00E-07
  8.000E+01 9.20604E-26 -4.247E-03 ( 1.694E-13, 1.843E-13) ( 1.166E-13, 1.258E-13)  1.00E-07
  8.050E+01 8.95506E-26 -4.310E-03 ( 1.665E-13, 1.814E-13) ( 1.155E-13, 1.247E-13)  1.00E-07
  8.100E+01 8.71195E-26 -4.374E-03 ( 1.637E-13, 1.786E-13) ( 1.145E-13, 1.237E-13)  1.00E-07
  8.150E+01 8.47643E-26 -4.437E-03 ( 1.610E-13, 1.759E-13) ( 1.134E-13, 1.227E-13)  1.00E-07
  8.200E+01 8.24820E-26 -4.501E-03 ( 1.583E-13, 1.731E-13) ( 1.124E-13, 1.217E-13)  1.00E-07
  8.250E+01 8.02701E-26 -4.566E-03 ( 1.557E-13, 1.705E-13) ( 1.113E-13, 1.207E-13)  1.00E-07
  8.300E+01 7.81258E-26 -4.632E-03 ( 1.531E-13, 1.679E-13) ( 1.103E-13, 1.197E-13)  1.00E-07
  8.350E+01 7.60470E-26 -4.699E-03 ( 1.506E-13, 1.653E-13) ( 1.093E-13, 1.188E-13)  1.00E-07
  8.400E+01 7.40311E-26 -4.766E-03 ( 1.481E-13, 1.628E-13) ( 1.083E-13, 1.178E-13)  1.00E-07
  8.450E+01 7.20762E-26 -4.834E-03 ( 1.457E-13, 1.603E-13) ( 1.073E-13, 1.168E-13)  1.00E-07
  8.500E+01 7.01799E-26 -4.902E-03 ( 1.433E-13, 1.578E-13) ( 1.063E-13, 1.159E-13)  1.00E-07
  8.550E+01 6.83402E-26 -4.970E-03 ( 1.410E-13, 1.554E-13) ( 1.053E-13, 1.149E-13)  1.00E-07
  8.600E+01 6.65551E-26 -5.040E-03 ( 1.387E-13, 1.531E-13) ( 1.044E-13, 1.140E-13)  1.00E-07
  8.650E+01 6.48226E-26 -5.110E-03 ( 1.364E-13, 1.508E-13) ( 1.034E-13, 1.131E-13)  1.00E-07
  8.700E+01 6.31411E-26 -5.181E-03 ( 1.342E-13, 1.485E-13) ( 1.025E-13, 1.122E-13)  1.00E-07
  8.750E+01 6.15087E-26 -5.253E-03 ( 1.320E-13, 1.462E-13) ( 1.016E-13, 1.113E-13)  1.00E-07
  8.800E+01 5.99237E-26 -5.325E-03 ( 1.299E-13, 1.440E-13) ( 1.006E-13, 1.104E-13)  1.00E-07
  8.850E+01 5.83847E-26 -5.398E-03 ( 1.278E-13, 1.419E-13) ( 9.972E-14, 1.095E-13)  1.00E-07
  8.900E+01 5.68900E-26 -5.471E-03 ( 1.258E-13, 1.397E-13) ( 9.881E-14, 1.086E-13)  1.00E-07
  8.950E+01 5.54381E-26 -5.545E-03 ( 1.237E-13, 1.376E-13) ( 9.792E-14, 1.077E-13)  1.00E-07
  9.000E+01 5.40275E-26 -5.620E-03 ( 1.218E-13, 1.356E-13) ( 9.703E-14, 1.068E-13)  1.00E-07
  9.050E+01 5.26569E-26 -5.696E-03 ( 1.198E-13, 1.336E-13) ( 9.615E-14, 1.059E-13)  1.00E-07
  9.100E+01 5.13250E-26 -5.772E-03 ( 1.179E-13, 1.316E-13) ( 9.528E-14, 1.051E-13)  1.00E-07
  9.150E+01 5.00306E-26 -5.850E-03 ( 1.160E-13, 1.296E-13) ( 9.441E-14, 1.042E-13)  1.00E-07
  9.200E+01 4.87723E-26 -5.927E-03 ( 1.142E-13, 1.277E-13) ( 9.356E-14, 1.034E-13)  1.00E-07
  9.250E+01 4.75491E-26 -6.005E-03 ( 1.124E-13, 1.258E-13) ( 9.271E-14, 1.025E-13)  1.00E-07
  9.300E+01 4.63597E-26 -6.084E-03 ( 1.106E-13, 1.239E-13) ( 9.187E-14, 1.017E-13)  1.00E-07
  9.350E+01 4.52031E-26 -6.164E-03 ( 1.088E-13, 1.221E-13) ( 9.103E-14, 1.008E-13)  1.00E-07
  9.400E+01 4.40782E-26 -6.245E-03 ( 1.071E-13, 1.203E-13) ( 9.021E-14, 1.000E-13)  1.00E-07
  9.450E+01 4.29840E-26 -6.327E-03 ( 1.054E-13, 1.185E-13) ( 8.939E-14, 9.919E-14)  1.00E-07
  9.500E+01 4.19196E-26 -6.410E-03 ( 1.038E-13, 1.167E-13) ( 8.858E-14, 9.838E-14)  1.00E-07
  9.550E+01 4.08840E-26 -6.493E-03 ( 1.021E-13, 1.150E-13) ( 8.778E-14, 9.757E-14)  1.00E-07
  9.600E+01 3.98763E-26 -6.577E-03 ( 1.005E-13, 1.133E-13) ( 8.698E-14, 9.676E-14)  1.00E-07
  9.650E+01 3.88956E-26 -6.661E-03 ( 9.894E-14, 1.117E-13) ( 8.619E-14, 9.596E-14)  1.00E-07
  9.700E+01 3.79411E-26 -6.746E-03 ( 9.739E-14, 1.100E-13) ( 8.540E-14, 9.517E-14)  1.00E-07
  9.750E+01 3.70120E-26 -6.833E-03 ( 9.587E-14, 1.084E-13) ( 8.463E-14, 9.438E-14)  1.00E-07
  9.800E+01 3.61074E-26 -6.921E-03 ( 9.437E-14, 1.068E-13) ( 8.386E-14, 9.359E-14)  1.00E-07
  9.850E+01 3.52267E-26 -7.009E-03 ( 9.290E-14, 1.053E-13) ( 8.309E-14, 9.282E-14)  1.00E-07
  9.900E+01 3.43691E-26 -7.098E-03 ( 9.145E-14, 1.037E-13) ( 8.233E-14, 9.204E-14)  1.00E-07
  9.950E+01 3.35339E-26 -7.188E-03 ( 9.002E-14, 1.022E-13) ( 8.158E-14, 9.127E-14)  1.00E-07
  1.000E+02 3.27205E-26 -7.278E-03 ( 8.862E-14, 1.007E-13) ( 8.084E-14, 9.051E-14)  1.00E-07
  1.005E+02 3.19281E-26 -7.369E-03 ( 8.724E-14, 9.923E-14) ( 8.010E-14, 8.975E-14)  1.00E-07
  1.010E+02 3.11562E-26 -7.462E-03 ( 8.589E-14, 9.778E-14) ( 7.936E-14, 8.899E-14)  1.00E-07
  1.015E+02 3.04041E-26 -7.556E-03 ( 8.456E-14, 9.635E-14) ( 7.864E-14, 8.824E-14)  1.00E-07
  1.020E+02 2.96712E-26 -7.651E-03 ( 8.325E-14, 9.495E-14) ( 7.791E-14, 8.750E-14)  1.00E-07
  1.025E+02 2.89571E-26 -7.746E-03 ( 8.196E-14, 9.356E-14) ( 7.720E-14, 8.676E-14)  1.00E-07
  1.030E+02 2.82611E-26 -7.842E-03 ( 8.069E-14, 9.220E-14) ( 7.648E-14, 8.602E-14)  1.00E-07
  1.035E+02 2.75827E-26 -7.939E-03 ( 7.944E-14, 9.086E-14) ( 7.578E-14, 8.529E-14)  1.00E-07
  1.040E+02 2.69213E-26 -8.037E-03 ( 7.821E-14, 8.953E-14) ( 7.508E-14, 8.456E-14)  1.00E-07
  1.045E+02 2.62766E-26 -8.137E-03 ( 7.701E-14, 8.823E-14) ( 7.438E-14, 8.384E-14)  1.00E-07
  1.050E+02 2.56480E-26 -8.237E-03 ( 7.582E-14, 8.695E-14) ( 7.369E-14, 8.312E-14)  1.00E-07
  1.055E+02 2.50350E-26 -8.339E-03 ( 7.465E-14, 8.569E-14) ( 7.301E-14, 8.240E-14)  1.00E-07
  1.060E+02 2.44373E-26 -8.442E-03 ( 7.350E-14, 8.444E-14) ( 7.233E-14, 8.169E-14)  1.00E-07
  1.065E+02 2.38543E-26 -8.545E-03 ( 7.237E-14, 8.322E-14) ( 7.165E-14, 8.098E-14)  1.00E-07
  1.070E+02 2.32857E-26 -8.650E-03 ( 7.125E-14, 8.201E-14) ( 7.098E-14, 8.028E-14)  1.00E-07
  1.075E+02 2.27310E-26 -8.755E-03 ( 7.016E-14, 8.082E-14) ( 7.031E-14, 7.958E-14)  1.00E-07
  1.080E+02 2.21899E-26 -8.862E-03 ( 6.908E-14, 7.965E-14) ( 6.965E-14, 7.888E-14)  1.00E-07
  1.085E+02 2.16620E-26 -8.970E-03 ( 6.802E-14, 7.849E-14) ( 6.900E-14, 7.819E-14)  1.00E-07
  1.090E+02 2.11469E-26 -9.080E-03 ( 6.697E-14, 7.735E-14) ( 6.835E-14, 7.750E-14)  1.00E-07
  1.095E+02 2.06443E-26 -9.190E-03 ( 6.594E-14, 7.623E-14) ( 6.770E-14, 7.682E-14)  1.00E-07
  1.100E+02 2.01537E-26 -9.302E-03 ( 6.493E-14, 7.513E-14) ( 6.705E-14, 7.614E-14)  1.00E-07
  1.105E+02 1.96750E-26 -9.414E-03 ( 6.394E-14, 7.404E-14) ( 6.642E-14, 7.546E-14)  1.00E-07
  1.110E+02 1.92078E-26 -9.528E-03 ( 6.296E-14, 7.297E-14) ( 6.578E-14, 7.479E-14)  1.00E-07
  1.115E+02 1.87516E-26 -9.643E-03 ( 6.199E-14, 7.191E-14) ( 6.515E-14, 7.412E-14)  1.00E-07
  1.120E+02 1.83064E-26 -9.759E-03 ( 6.104E-14, 7.087E-14) ( 6.452E-14, 7.345E-14)  1.00E-07
  1.125E+02 1.78717E-26 -9.878E-03 ( 6.011E-14, 6.984E-14) ( 6.390E-14, 7.278E-14)  1.00E-07
  1.130E+02 1.74472E-26 -9.997E-03 ( 5.919E-14, 6.883E-14) ( 6.328E-14, 7.212E-14)  1.00E-07
  1.135E+02 1.70328E-26 -1.012E-02 ( 5.828E-14, 6.783E-14) ( 6.267E-14, 7.147E-14)  1.00E-07
  1.140E+02 1.66281E-26 -1.024E-02 ( 5.739E-14, 6.685E-14) ( 6.206E-14, 7.081E-14)  1.00E-07
  1.145E+02 1.62329E-26 -1.036E-02 ( 5.651E-14, 6.588E-14) ( 6.145E-14, 7.016E-14)  1.00E-07
  1.150E+02 1.58469E-26 -1.049E-02 ( 5.564E-14, 6.493E-14) ( 6.085E-14, 6.951E-14)  1.00E-07
  1.155E+02 1.54699E-26 -1.061E-02 ( 5.479E-14, 6.399E-14) ( 6.025E-14, 6.887E-14)  1.00E-07
  1.160E+02 1.51017E-26 -1.074E-02 ( 5.395E-14, 6.307E-14) ( 5.965E-14, 6.823E-14)  1.00E-07
  1.165E+02 1.47419E-26 -1.087E-02 ( 5.313E-14, 6.215E-14) ( 5.906E-14, 6.759E-14)  1.00E-07
  1.170E+02 1.43905E-26 -1.100E-02 ( 5.232E-14, 6.125E-14) ( 5.847E-14, 6.695E-14)  1.00E-07
  1.175E+02 1.40472E-26 -1.113E-02 ( 5.152E-14, 6.037E-14) ( 5.789E-14, 6.632E-14)  1.00E-07
  1.180E+02 1.37118E-26 -1.127E-02 ( 5.073E-14, 5.949E-14) ( 5.731E-14, 6.569E-14)  1.00E-07
  1.185E+02 1.33840E-26 -1.140E-02 ( 4.995E-14, 5.863E-14) ( 5.673E-14, 6.506E-14)  1.00E-07
  1.190E+02 1.30637E-26 -1.154E-02 ( 4.919E-14, 5.778E-14) ( 5.615E-14, 6.443E-14)  1.00E-07
  1.195E+02 1.27507E-26 -1.168E-02 ( 4.844E-14, 5.695E-14) ( 5.558E-14, 6.381E-14)  1.00E-07
  1.200E+02 1.24448E-26 -1.182E-02 ( 4.770E-14, 5.612E-14) ( 5.501E-14, 6.319E-14)  1.00E-07
  1.205E+02 1.21459E-26 -1.196E-02 ( 4.697E-14, 5.531E-14) ( 5.445E-14, 6.257E-14)  1.00E-07
  1.210E+02 1.18537E-26 -1.210E-02 ( 4.625E-14, 5.451E-14) ( 5.389E-14, 6.196E-14)  1.00E-07
  1.215E+02 1.15682E-26 -1.225E-02 ( 4.555E-14, 5.372E-14) ( 5.333E-14, 6.135E-14)  1.00E-07
  1.220E+02 1.12890E-26 -1.240E-02 ( 4.485E-14, 5.295E-14) ( 5.277E-14, 6.074E-14)  1.00E-07
  1.225E+02 1.10161E-26 -1.254E-02 ( 4.416E-14, 5.218E-14) ( 5.222E-14, 6.013E-14)  1.00E-07
  1.230E+02 1.07493E-26 -1.270E-02 ( 4.349E-14, 5.143E-14) ( 5.167E-14, 5.953E-14)  1.00E-07
  1.235E+02 1.04885E-26 -1.285E-02 ( 4.283E-14, 5.068E-14) ( 5.112E-14, 5.893E-14)  1.00E-07
  1.240E+02 1.02335E-26 -1.300E-02 ( 4.217E-14, 4.995E-14) ( 5.058E-14, 5.833E-14)  1.00E-07
  1.245E+02 9.98425E-27 -1.316E-02 ( 4.153E-14, 4.923E-14) ( 5.004E-14, 5.773E-14)  1.00E-07
  1.250E+02 9.74051E-27 -1.332E-02 ( 4.089E-14, 4.851E-14) ( 4.950E-14, 5.714E-14)  1.00E-07
  1.255E+02 9.50217E-27 -1.348E-02 ( 4.027E-14, 4.781E-14) ( 4.896E-14, 5.654E-14)  1.00E-07
  1.260E+02 9.26911E-27 -1.364E-02 ( 3.966E-14, 4.712E-14) ( 4.843E-14, 5.595E-14)  1.00E-07
  1.265E+02 9.04121E-27 -1.381E-02 ( 3.905E-14, 4.644E-14) ( 4.790E-14, 5.536E-14)  1.00E-07
  1.270E+02 8.81833E-27 -1.398E-02 ( 3.846E-14, 4.577E-14) ( 4.737E-14, 5.478E-14)  1.00E-07
  1.275E+02 8.60038E-27 -1.415E-02 ( 3.787E-14, 4.511E-14) ( 4.684E-14, 5.419E-14)  1.00E-07
  1.280E+02 8.38723E-27 -1.432E-02 ( 3.729E-14, 4.446E-14) ( 4.632E-14, 5.361E-14)  1.00E-07
  1.285E+02 8.17877E-27 -1.449E-02 ( 3.672E-14, 4.382E-14) ( 4.580E-14, 5.303E-14)  1.00E-07
  1.290E+02 7.97490E-27 -1.467E-02 ( 3.616E-14, 4.319E-14) ( 4.528E-14, 5.246E-14)  1.00E-07
  1.295E+02 7.77549E-27 -1.485E-02 ( 3.561E-14, 4.256E-14) ( 4.477E-14, 5.188E-14)  1.00E-07
  1.300E+02 7.58046E-27 -1.503E-02 ( 3.507E-14, 4.195E-14) ( 4.425E-14, 5.131E-14)  1.00E-07
  1.305E+02 7.38969E-27 -1.522E-02 ( 3.454E-14, 4.134E-14) ( 4.374E-14, 5.074E-14)  1.00E-07
  1.310E+02 7.20309E-27 -1.540E-02 ( 3.401E-14, 4.075E-14) ( 4.323E-14, 5.017E-14)  1.00E-07
  1.315E+02 7.02058E-27 -1.559E-02 ( 3.350E-14, 4.016E-14) ( 4.273E-14, 4.960E-14)  1.00E-07
  1.320E+02 6.84207E-27 -1.579E-02 ( 3.299E-14, 3.959E-14) ( 4.222E-14, 4.903E-14)  1.00E-07
  1.325E+02 6.66746E-27 -1.598E-02 ( 3.249E-14, 3.902E-14) ( 4.172E-14, 4.847E-14)  1.00E-07
  1.330E+02 6.49665E-27 -1.618E-02 ( 3.199E-14, 3.846E-14) ( 4.122E-14, 4.791E-14)  1.00E-07
  1.335E+02 6.32957E-27 -1.638E-02 ( 3.151E-14, 3.791E-14) ( 4.072E-14, 4.735E-14)  1.00E-07
  1.340E+02 6.16613E-27 -1.658E-02 ( 3.103E-14, 3.736E-14) ( 4.023E-14, 4.679E-14)  1.00E-07
